Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
174. Three of a Kind,1936,1h 8m,Approved,6.0,151,,"Barbara ""Babs"" Penfield is trying to convince her father, laundry-magnate F. Thorndyke Penfield, to invest money in a proposition from her sweetheart Rodney Randall. Her father refuses, as he knows Randall is a fortune hunter, as did any 1930s audience once Bradley Page appeared on the scene. While Penfield hurries out to award the Penfield Prize for Service at his laundry, Babs, finding that her father has stopped her allowance, tries to sell her car to raise cash to give to Randall. While Babs is talking to the car dealer in his shop, ""Con"" Cornelius, just out of jail, sells the car, pockets the cash, and makes a getaway. The car is bought by Jerry Bassett, who has just won the Penfield $1,000 Service and has quit his job at the laundry. (So much for service awards.) Jerry drives his flashy car to the Royal Valley, a swanky resort, where Randall is awaiting financial help from Barbara. Jerry meets Barbara on the road and gives her a lift to the hotel, thinking she is on her way there to apply for a job, and is surprised to later see her as a guest. Some things happen and Barbara sees Randall for what he really is and decides that she'd rather marry Jerry and keep the family laundry business in the hands of a real laundryman--even one who bails out when he gets his hands on a few bucks.",https://www.imdb.com/title/tt0028375/?ref_=sr_i_174,['Arthur T. Horman'],['Phil Rosen'],"['Evalyn Knapp', 'Chick Chandler', 'Berton Churchill', 'Richard Carle', 'Bradley Page', 'Patricia Farr', 'Lew Kelly', 'Pat West', 'Bryant Washburn', 'Harry C. Bradley']",,,,,"May 20, 1936",['United States'],,['Invincible Pictures Corp.'],,"['Comedy', 'Romance']",['English']
"175. Thank You, Jeeves!",1936,57m,Approved,6.2,317,,"Erudite manservant Jeeves hopes to keep his frivolous employer Bertie out of new harrowing adventures, but a damsel in distress, carrying half of some mysterious plans, intrudes on their London flat one rainy night. Bertie follows her to country hotel Mooring Manor, prepared to do slapstick battle with crooks posing as Scotland Yard men.",https://www.imdb.com/title/tt0028353/?ref_=sr_i_175,"['Joseph Hoffman', 'Stephen Gross', 'P.G. Wodehouse']",['Arthur Greville Collins'],"['Arthur Treacher', 'Virginia Field', 'David Niven', 'Lester Matthews', 'Colin Tapley', 'John Graham Spacey', 'Ernie Stanton', 'Gene Reynolds', 'Douglas Walton', 'Willie Best']",,,,,"January 1, 1937",['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']",['Twentieth Century Fox'],,['Comedy'],['English']
176. The Mandarin Mystery,1936,1h 6m,Approved,5.3,482,,"Two murders are committed and a $50,000 Chinese Mandarin stamp is stolen, tossed around and eventually recovered as an aggregation of costly-stamp counterfeiters are uncovered through the mastermind investigation by Ellery Queen.",https://www.imdb.com/title/tt0029207/?ref_=sr_i_176,"['Frederic Dannay', 'Manfred Lee', 'John Francis Larkin']",['Ralph Staub'],"['Eddie Quillan', 'Charlotte Henry', 'Rita La Roy', 'Wade Boteler', 'Franklin Pangborn', 'George Irving', 'Kay Hughes', 'William Newell', 'George Walcott', 'Edwin Stanley']",,,,,"December 23, 1936",['United States'],"['Republic Studios, Hollywood, Los Angeles, California, USA (Studio)']",['Republic Pictures (I)'],,"['Film Noir', 'Comedy', 'Crime', 'Mystery', 'Romance']",['English']
177. Snowed Under,1936,1h 3m,Approved,6.0,494,,"Alan Tanner retreats to a secluded cottage to finish his new play's third act, but complications arise when his two ex-wives and a neighbor vying for his affection show up, leaving him stranded with them until he can complete his work.",https://www.imdb.com/title/tt0028272/?ref_=sr_i_177,"['F. Hugh Herbert', 'Brown Holmes', 'Lawrence Saunders']",['Ray Enright'],"['George Brent', 'Genevieve Tobin', 'Glenda Farrell', 'Patricia Ellis', 'Frank McHugh', 'John Eldredge', 'Porter Hall', 'Helen Lowell', 'Lester Dorr', 'John Elliott']",,,,,"April 4, 1936",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Farce', 'Romantic Comedy', 'Comedy', 'Romance']",['English']
178. Trail Dust,1936,1h 17m,Approved,6.6,220,,"Hoppy, Johnny and Windy are fighting a malicious gang trying to stop a cattle drive from reaching a drought-stricken North.",https://www.imdb.com/title/tt0028400/?ref_=sr_i_178,"['Clarence E. Mulford', 'Al Martin']",['Nate Watt'],"['William Boyd', 'James Ellison', ""George 'Gabby' Hayes"", 'Morris Ankrum', 'Gwynne Shipman', 'Britt Wood', 'Dick Dickson', 'Earl Askam', 'Al Bridge', 'John Beach']",,,,,"December 11, 1936",['United States'],"['Tuolumne County, California, USA']",['Harry Sherman Productions'],,['Western'],['English']
179. Earthworm Tractors,1936,1h 9m,Approved,6.3,517,,"Alexander Botts is a self-described natural born salesman and master mechanic, who is trying to make a big sale of Earthworm tractors to grouchy lumberman Johnson. Since Botts doesn't really know anything about tractors, and since the old-fashioned Johnson is opposed to tractors of any kind, it isn't going to be an easy sell. But Botts perseveres, encouraged by Johnson's daughter.",https://www.imdb.com/title/tt0027562/?ref_=sr_i_179,"['Richard Macaulay', 'Joe Traub', 'Hugh Cummings']",['Ray Enright'],"['Joe E. Brown', 'June Travis', 'Guy Kibbee', 'Dick Foran', 'Carol Hughes', 'Gene Lockhart', 'Olin Howland', 'Joseph Crehan', 'Rosalind Marquis', 'Charles C. Wilson']",,,,,"December 17, 1936",['United States'],"['Caterpillar Tractor Company, East Peoria, Illinois, USA (backgrounds)']","['First National Pictures', 'Warner Bros.']","Awards, 2 wins total",['Comedy'],['English']
180. Ghost-Town Gold,1936,55m,Approved,6.1,137,,The three Mesquiteers try to recover the gold stolen by a gang in its effort to ruin the banker/mayor who ordered them to leave town.,https://www.imdb.com/title/tt0027670/?ref_=sr_i_180,"['John Rathmell', 'Oliver Drake', 'Bernard McConville']",['Joseph Kane'],"['Robert Livingston', 'Ray Corrigan', 'Max Terhune', 'Kay Hughes', 'LeRoy Mason', 'Burr Caruth', 'Bob Kortman', 'Milburn Morante', 'Frank Hagney', 'Don Roberts']",,,,,"October 26, 1936",['United States'],"['Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Republic Pictures (I)'],,"['Drama', 'Western']",['English']
181. Three Men on a Horse,1936,1h 26m,Approved,6.7,526,,A meek salesman with an uncanny ability to pick horses is virtually kidnapped by a trio of gamblers.,https://www.imdb.com/title/tt0028371/?ref_=sr_i_181,"['Laird Doyle', 'John Cecil Holm', 'George Abbott']",['Mervyn LeRoy'],"['Frank McHugh', 'Joan Blondell', 'Guy Kibbee', 'Carol Hughes', 'Allen Jenkins', 'Sam Levene', 'Teddy Hart', 'Edgar Kennedy', 'Paul Harvey', ""Eddie 'Rochester' Anderson""]",,,,,"November 21, 1936",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.'],,"['Comedy', 'Romance']",['English']
182. Give Me Your Heart,1936,1h 28m,Approved,6.7,345,,An American lawyer's wife is reunited with her child and his father.,https://www.imdb.com/title/tt0027679/?ref_=sr_i_182,"['Casey Robinson', 'Joyce Cary']",['Archie Mayo'],"['Kay Francis', 'George Brent', 'Roland Young', 'Patric Knowles', 'Henry Stephenson', 'Frieda Inescort', 'Helen Flint', 'Halliwell Hobbes', 'Zeffie Tilbury', 'Elspeth Dudgeon']",,,,,"March 7, 1937",['United States'],"['London, England, UK (various quick establishing shots - Piccadilly Circus, Waterloo Station - archive footage)']","['Cosmopolitan Productions', 'Warner Bros.']","Awards, 3 wins total","['Drama', 'Mystery', 'Romance']",['English']
183. The Vigilantes Are Coming,1936,3h 49m,Approved,6.0,111,,"A masked hero called ""The Eagle"" leads California ranchers in a struggle against Russian Cossacks who are plotting to take over California and turn it into a Russian colony.",https://www.imdb.com/title/tt0028466/?ref_=sr_i_183,"['John Rathmell', 'Maurice Geraghty', 'Winston Miller']","['Ray Taylor', 'Mack V. Wright']","['Robert Livingston', 'Kay Hughes', ""Guinn 'Big Boy' Williams"", 'Raymond Hatton', 'Fred Kohler', 'Robert Warwick', 'William Farnum', 'Bob Kortman', 'John Merton', 'Lloyd Ingraham']",,,,,"August 22, 1936",['United States'],"['Mission San Luis Rey - 4050 Mission Avenue, Oceanside, California, USA']",['Republic Pictures (I)'],,['Western'],['English']
184. To Mary - with Love,1936,1h 27m,Approved,6.4,172,,"Ten years of married life beginning in 1925. Mary stands by Jack after the Great Depression of 1929 but considers divorce after he again becomes successful by 1935. Bill, who loves Mary, works at keeping them together.",https://www.imdb.com/title/tt0028388/?ref_=sr_i_184,"['Richard Sherman', 'Howard Ellis Smith', 'Jacques Monteux']",['John Cromwell'],"['Warner Baxter', 'Myrna Loy', 'Ian Hunter', 'Claire Trevor', 'Jean Dixon', 'Pat Somerset', 'Helen Brown', 'Wedgwood Nowell', 'Harold Foshay', 'Paul Hurst']",,,,,"August 1, 1936",['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']",['Twentieth Century Fox'],"Awards, 4 wins total",['Drama'],"['English', 'French']"
185. And So They Were Married,1936,1h 14m,Approved,6.0,526,,"A bitter divorce and a grumpy widower find themselves stuck in a hotel cut off by a snowstorm, and begin to fall for each other. Their children, however, are determined to see that the romance never gets off the ground.",https://www.imdb.com/title/tt0027293/?ref_=sr_i_185,"['Doris Anderson', 'Joseph Anthony', 'A. Laurie Brazee']",['Elliott Nugent'],"['Melvyn Douglas', 'Mary Astor', 'Edith Fellows', 'Jackie Moran', 'Donald Meek', 'Dorothy Stickney', 'Romaine Callender', 'Douglas Scott', 'Ernie Alexander', 'Margaret Armstrong']",,,,,"May 10, 1936",['United States'],"['Lake Tahoe, California, USA (location)']",['Columbia Pictures'],,"['Comedy', 'Romance']",['English']
186. Redes,1936,1h 5m,Not Rated,6.9,904,,A story of burgeoning labor rights amongst poor fishermen in a small village in Mexico.,https://www.imdb.com/title/tt0028165/?ref_=sr_i_186,"['John Dos Passos', 'Emilio Gómez Muriel', 'Leo Hurwitz']","['Emilio Gómez Muriel', 'Fred Zinnemann']","['Silvio Hernández', 'David Valle González', 'Rafael Hinojosa', 'Antonio Lara', 'Miguel Figueroa', 'Susana Ortiz Cobos', 'Felipe Rojas']",,,,,"October 20, 1937",['Mexico'],"['Papaloapan, Veracruz, Mexico']","['Azteca Films', 'Secretaría de Educación Pública']",,['Drama'],['Spanish']
187. 13 Hours by Air,1936,1h 20m,Approved,6.1,200,,"Airline pilot Jack Gordon (Fred MacMurray) on a flight from New York to San Francisco, is immediately attracted to beautiful passenger Felice Rollins (Joan Bennett). Known as a ""lady's man"", he bets stewardess Vi Johnson (Ruth Donnelly) that he will take Felice out to dinner that evening. A jewel robbery is in the news and a beautiful blonde is implicated, with Jack suspecting that Felice may be the culprit. On a stop over in Chicago, Jack learns instead that his passenger is a wealthy socialite at odds with another passenger, Count Stephani (Fred Keating). Jack worries that he may have a crisis involving the Count when he finds Stephani has a gun aboard. Other passengers include Dr. Evarts (Brian Donlevy) and Curtis Palmer (Alan Baxter, both of whom seem to be harboring a secret. Felice is trying to get to San Francisco in order to prevent her sister from marrying the Count's brother, but the flight runs into bad weather. Jack and Freddie Scott (John Howard), his co-pilot are persuaded to fly on but are eventually forced to make an emergency landing. Dr. Evarts tells Jack he is a federal agent pursuing Palmer, a notorious criminal, who now takes the opportunity to shoot Freddie and Dr. Everts, commandeering the aircraft. Jack manages to overcome Palmer, and with the help of Felice, is able to take off and fly to San Francisco. When the flight lands, he is able to have his dinner with Felice, collecting his bet, knowing that he will need the money for a marriage licence.",https://www.imdb.com/title/tt0028359/?ref_=sr_i_187,"['Bogart Rogers', 'Frank Mitchell Dazey', 'Kenyon Nicholson']",['Mitchell Leisen'],"['Fred MacMurray', 'Joan Bennett', 'Zasu Pitts', 'John Howard', 'Benny Bartlett', 'Grace Bradley', 'Alan Baxter', 'Brian Donlevy', 'Ruth Donnelly', 'Fred Keating']",,,,,"April 30, 1936",['United States'],"['Alhambra Airport - Valley Blvd. & Del Mar Avenue, Alhambra, California, USA']",['Paramount Pictures'],"Awards, 3 wins total","['Action', 'Comedy', 'Crime', 'Drama', 'Mystery']",['English']
188. Conflict,1936,1h,Approved,6.1,168,,"Pat's ability as a logging/mining camp fighter sets him up to box prizefighter Corrigan. Unknown to his supporters, he's actually in collusion with Corrigan to throw the fight - until he runs into reporter Maude.",https://www.imdb.com/title/tt0027462/?ref_=sr_i_188,"['Charles Logue', 'Walter Weems', 'Jack London']",['David Howard'],"['John Wayne', 'Jean Rogers', 'Ward Bond', 'Tommy Bupp', 'Bryant Washburn', 'Frank Sheridan', 'Harry Woods', 'Margaret Mann', 'Eddie Borden', 'Frank Hagney']",,,,,"November 29, 1936",['United States'],"['Tuolumne County, California, USA']",['Universal Pictures'],,"['Drama', 'Romance', 'Sport']",['English']
189. Custer's Last Stand,1936,5h 28m,Approved,4.7,256,,"When some men are attacked by Indians, a survivor obtains an Indian medicine arrow. An Indian tells Blade he has found gold but will not tell him where until he has that arrow. So Blade starts killing the survivors of the attack but fails to get the arrow. One of the men he kills is John Cardigan and Kit Cardigan, a Scout for Custer, now starts looking for the killer of his father.",https://www.imdb.com/title/tt0027488/?ref_=sr_i_189,"['George Arthur Durlam', 'Eddie Granemann', 'William Lively']",['Elmer Clifton'],"['Rex Lease', 'Lona Andre', 'William Farnum', 'Ruth Mix', 'Jack Mulhall', 'Nancy Caswell', 'George Chesebro', 'Dorothy Gulliver', 'Frank McGlynn Jr.', 'Helen Gibson']",,,,,"January 2, 1936",['United States'],"['Vasquez Rocks Natural Area Park - 10700 W. Escondido Canyon Rd., Agua Dulce, California, USA']",['Weiss Brothers Artclass Pictures'],,"['War', 'Western']",['English']
190. The Golden Arrow,1936,1h 8m,Approved,6.1,1.2K,,"It's the Florida party season for heiresses, with both Oklahoma oil heiress Hortense Burke-Meyers and New York face cream heiress Daisy Appleby in the state. And where the single American heiresses are, the European bachelor set wanting their hand in marriage are close at hand. While nouveau riche, uncouth Hortense courts the attention, the excitement and the European bachelors clamoring after her, Daisy is more reclusive, wanting to stay out of the party scene and limelight by hiding aboard her yacht. Daisy desperately wants to marry for love, and not marry because it makes good print (and thus sell more face cream for her father), especially as she knows those European men are only after her money. So Daisy offers a proposition to Johnny Jones, a Florida Star newspaper reporter she befriends: marry her out of convenience. What she wants is that marriage license to dissuade all those European suitors while she quietly searches for that true love, a man with simple, American values. In turn, she knows that Johnny doesn't want her money or a society life, all he wanting is a quiet place to write his novel and a small stipend equal to his meager newspaper wage just to live on his own terms. In entering into this agreement, Daisy doesn't count on her father's PR man Jorgenson trying to make Johnny into a society man he doesn't want to be. Daisy is also hiding two secrets from Johnny, one of those secrets being that she has found the man she truly loves: him. She is afraid that if she reveals the other bigger secret, she may never get the opportunity to make him fall in love with her.",https://www.imdb.com/title/tt0027687/?ref_=sr_i_190,"['Michael Arlen', 'Charles Kenyon']",['Alfred E. Green'],"['Bette Davis', 'George Brent', 'Eugene Pallette', 'Dick Foran', 'Carol Hughes', 'Catherine Doucet', 'Craig Reynolds', 'Ivan Lebedeff', 'G.P. Huntley', 'Hobart Cavanaugh']",,,,,"May 23, 1936",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Screwball Comedy', 'Comedy', 'Family', 'Romance']",['English']
191. The New Testament,1936,1h 36m,Not Rated,6.9,329,,Based on Guitry's own stage play about a sanctimonious fellow who is eventually victimized by his own hypocrisy.,https://www.imdb.com/title/tt0194201/?ref_=sr_i_191,"['Sacha Guitry', 'Alexandre Ryder']",['Sacha Guitry'],"['Sacha Guitry', 'Jacqueline Delubac', 'Christian Gérard', 'Betty Daussmond', 'Charles Dechamps', 'Marguerite Templey', 'Pauline Carton', 'Louis Kerly', 'Marguerite Pierry']",,,,,"February 14, 1936",['France'],"['Studios de Saint-Maurice, Saint-Maurice, Val-de-Marne, France (studio, as ""Studios Paramount"")']",['Cinéas'],,['Comedy'],['French']
192. The Three Mesquiteers,1936,1h 1m,Approved,6.4,165,,"When a group of World War 1 buddies head west to farmstead, they run into trouble.",https://www.imdb.com/title/tt0028372/?ref_=sr_i_192,"['Jack Natteford', 'Charles R. Condon', 'William Colt MacDonald']",['Ray Taylor'],"['Robert Livingston', 'Ray Corrigan', 'Syd Saylor', 'Kay Hughes', 'J.P. McGowan', 'Al Bridge', 'Frank Yaconelli', 'John Merton', 'Gene Marvey', 'Milburn Stone']",,,,,"September 22, 1936",['United States'],"['Kernville, California, USA']",['Republic Pictures (I)'],,"['Drama', 'Western']",['English']
193. One in a Million,1936,1h 35m,Approved,5.9,351,,American theatrical manager (Menjou) discovers Henie preparing for the Olympics in Switzerland and brings her to Madison Square Garden.,https://www.imdb.com/title/tt0028063/?ref_=sr_i_193,"['Leonard Praskins', 'Mark Kelly', 'Eddie Cherkose']",['Sidney Lanfield'],"['Sonja Henie', 'Adolphe Menjou', 'Don Ameche', 'Ned Sparks', 'Jean Hersholt', 'The Ritz Brothers', 'Arline Judge', 'Borrah Minevitch', 'Borrah Minevitch and His Harmonica Rascals', 'Dixie Dunbar']",,,,"$2,000,000","January 1, 1937",['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']",['Twentieth Century Fox'],"Nominated for 1 Oscar, 2 wins & 1 nomination total","['Comedy', 'Family', 'Music', 'Romance', 'Sport']",['English']
194. Piccadilly Jim,1936,1h 35m,Not Rated,6.7,469,,"In London, an American street caricaturist falls in love with a young woman who suddenly disappears, prompting him to develop a comic strip based on a ""From Rags to Riches"" family, that he does not know is hers, causing her embarrassment.",https://www.imdb.com/title/tt0028102/?ref_=sr_i_194,"['P.G. Wodehouse', 'Charles Brackett', 'Edwin H. Knopf']",['Robert Z. Leonard'],"['Robert Montgomery', 'Frank Morgan', 'Madge Evans', 'Eric Blore', 'Billie Burke', 'Robert Benchley', 'Ralph Forbes', 'Cora Witherspoon', 'Tommy Bupp', 'Aileen Pringle']","$466,000 (estimated)",,,,"August 14, 1936",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['Comedy', 'Romance']",['English']
195. Men Are Not Gods,1936,1h 22m,Not Rated,6.0,361,,"Ann Williams (Miriam Hopkins), secretary to eccentric drama critic T.H. Skeates (A.E. Matthews), is persuaded to alter a ruinous review of Shakespearean actor Edmond Davey (Sebastian Shaw) by Davey's wife Barbara (Gertrude Lawrence). Davey's ""Othello"" becomes a hit and Ann, even though fired by Skeates, becomes a fan of Davey and starts to fall for him, much to the jealousy of her boyfriend Tommy (Sir Rex Harrison). At the prospect of involvement in an adulterous triangle, Ann recoils. But despite her resolution, the characters' love lives become ever more tangled and a real-life tragedy of Othello looms.",https://www.imdb.com/title/tt0027954/?ref_=sr_i_195,"['Walter Reisch', 'G.B. Stern', 'Iris Wright']",['Walter Reisch'],"['Miriam Hopkins', 'Gertrude Lawrence', 'Sebastian Shaw', 'Rex Harrison', 'A.E. Matthews', 'Val Gielgud', 'Laura Smithson', 'Lawrence Grossmith', 'Sybil Grove', 'Winifred Willard']",,,,,"January 18, 1937",['United Kingdom'],"['Hyde Park, Westminster, Greater London, England, UK (Ann and Edmund meet near the bandstand)']",['London Film Productions'],,['Drama'],['English']
196. Sons o' Guns,1936,1h 22m,Approved,5.7,300,,"Broadway star Jimmy Canfield stars in a patriotic show on the great white way during WWI. He plays the heroic soldier, but he is doesn't want to join the Army. To evade some troubles with Berenice, another actress, he acts like joining the forces going over there, but that turns out to be real. In France he falls in love with Yvonne, a French barmaid and is arrested as spy. He escapes from prison, only to end in the uniform of a German officer leading ""his"" soldiers in an Allied trap. But being escaped from prison and wearing the enemy's uniform isn't that healthy in wartime....",https://www.imdb.com/title/tt0028286/?ref_=sr_i_196,"['Jerry Wald', 'Julius J. Epstein', 'Fred Thompson']",['Lloyd Bacon'],"['Joe E. Brown', 'Joan Blondell', 'Beverly Roberts', 'Eric Blore', 'Craig Reynolds', 'Wini Shaw', 'Joe King', 'Robert Barrat', 'G.P. Huntley', 'Frank Mitchell']",,,,,"May 30, 1936",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],"Awards, 3 wins total","['Comedy', 'Musical', 'War']","['German', 'English', 'French']"
197. Yellowstone,1936,1h 3m,Approved,5.3,191,,An ex-con is murdered in Yellowstone National Park while a bank robber's son is searching for the loot his father hid there 20 years before.,https://www.imdb.com/title/tt0028523/?ref_=sr_i_197,"['Jefferson Parker', 'Stuart Palmer', 'Houston Branch']",['Arthur Lubin'],"['Henry Hunter', 'Judith Barrett', 'Andy Devine', 'Alan Hale', 'Ralph Morgan', 'Monroe Owsley', 'Rollo Lloyd', 'Raymond Hatton', 'Paul Harvey', 'Paul Fix']",,,,,"September 1, 1936",['United States'],"['Grand Teton National Park, Wyoming, USA']",['Universal Pictures'],,"['Action', 'Crime', 'Drama', 'Mystery', 'Romance']",['English']
198. Isle of Fury,1936,1h,Approved,5.5,805,,"Val rescues Captain Deever and Eric Blake from a shipwreck. Eric saves Val from an octopus. Their friendship grows, unaware Val is a fugitive and Eric a detective tasked with arresting him. They get married but their pasts collide.",https://www.imdb.com/title/tt0027805/?ref_=sr_i_198,"['Robert Hardy Andrews', 'William Jacobs', 'W. Somerset Maugham']",['Frank McDonald'],"['Humphrey Bogart', 'Margaret Lindsay', 'Donald Woods', 'E.E. Clive', 'Paul Graetz', 'Gordon Hart', 'George Regas', 'Sidney Bracey', 'Tetsu Komai', 'Miki Morita']",,,,,"October 10, 1936",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Steamy Romance', 'Adventure', 'Romance']",['English']
199. Yours for the Asking,1936,1h 12m,Approved,6.3,281,,"Casino operator Johnny Lamb hires down-on-her-luck socialite Lucille Sutton as his casino hostess, in order to help her and to improve casino income. But Lamb's pals fear that he could follow Lucille onto the straight-and-narrow path, which would not be good for business. So they hire Gert Malloy and Dictionary McKinney, a pair of con-artists, to manipulate Johnny back off the path of righteousness.",https://www.imdb.com/title/tt0028527/?ref_=sr_i_199,"['Eve Greene', 'Harlan Ware', 'Philip MacDonald']",['Alexander Hall'],"['George Raft', 'Dolores Costello', 'Ida Lupino', 'Reginald Owen', 'James Gleason', 'Edgar Kennedy', 'Lynne Overman', ""Richard 'Skeets' Gallagher"", 'Walter Walker', 'Robert Gleckler']",,,,,"July 24, 1936",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,"['Comedy', 'Romance']",['English']
200. The Lonely Trail,1936,56m,Approved,5.6,456,,"Though he fought for the North in the Civil War, John is asked by the Governor of Texas to get rid of some troublesome carpetbaggers. He enlists the help of Holden before learning that Holden too is plundering the local folk.",https://www.imdb.com/title/tt0027905/?ref_=sr_i_200,"['Bernard McConville', 'Jack Natteford']",['Joseph Kane'],"['John Wayne', 'Ann Rutherford', 'Cy Kendall', 'Bob Kortman', ""Fred 'Snowflake' Toones"", 'Sam Flint', 'Dennis Moore', 'Jim Toney', 'Etta McDaniel', 'Yakima Canutt']",,,,,"May 25, 1936",['United States'],,['Republic Pictures (I)'],,['Western'],['English']
201. Frankie and Johnnie,1936,1h 6m,,6.4,66,,"The story of a woman, Frankie, and the man who has done her wrong, Johnnie.",https://www.imdb.com/title/tt0027639/?ref_=sr_i_201,"['Lou Goldberg', 'Moss Hart', 'Jack Kirkland']","['Chester Erskine', 'John H. Auer']","['Helen Morgan', 'Chester Morris', 'Lilyan Tashman', 'Florence Reed', 'Walter Kingsford', 'William Harrigan', 'John Larkin', 'Cora Witherspoon', 'John Dunsmuir', 'Jack Edward Hazzard']",,,,,"May 1, 1936",['United States'],"['Biograph Studios, Bronx, New York City, New York, USA']",['William Saal Productions'],,"['Drama', 'Musical']",['English']
202. The Garden Murder Case,1936,1h 1m,Approved,6.0,637,,Two people with ties to rich murdered socialite Lowe Hammle die from unusual suicides but Vance suspects hypnosis and foul play.,https://www.imdb.com/title/tt0027656/?ref_=sr_i_202,"['Bertram Millhauser', 'S.S. Van Dine']",['Edwin L. Marin'],"['Edmund Lowe', 'Virginia Bruce', 'Benita Hume', 'Douglas Walton', 'Nat Pendleton', 'Gene Lockhart', 'H.B. Warner', 'Kent Smith', 'Grant Mitchell', 'Frieda Inescort']",,,,,"February 21, 1936",['United States'],"['Santa Anita Park & Racetrack - 285 West Huntington Drive, Arcadia, California, USA (horse race scenes)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Whodunnit', 'Adventure', 'Crime', 'Drama', 'Mystery']",['English']
203. I Cover Chinatown,1936,1h 4m,Approved,6.2,53,,A tour guide in Chinatown and his girlfriend get mixed up with jewel thieves and murder.,https://www.imdb.com/title/tt0027775/?ref_=sr_i_203,['Harry Hamilton'],['Norman Foster'],"['Norman Foster', 'Elaine Shepard', 'Vince Barnett', 'Theodore von Eltz', 'Arthur Lake', 'Polly Ann Young', 'Eddie Gribbon', 'Edward Emerson', 'George Hackathorne', 'Bruce Mitchell']",,,,,"October 1, 1936",['United States'],"['San Francisco, California, USA']",['Banner Pictures Corporation'],,"['Crime', 'Drama', 'Music', 'Mystery', 'Romance']",['English']
204. When Knights Were Bold,1936,1h 16m,Approved,5.8,55,,"Happy-go-lucky soldier Guy De Vere must leave India and return to the family seat at Little Twittering, for he has inherited the family title. Sir Guy finds all his relatives to be frozen stuffed shirts... except lovely cousin Rowena, who is mad about knighthood and chivalry. Struck in the head by a falling suit of armor, Guy dreams he and Rowena are back in 1400, as the unabashed farce continues...",https://www.imdb.com/title/tt0028495/?ref_=sr_i_204,"['Harriett Jay', 'Douglas Furber', 'Austin Parker']",['Jack Raymond'],"['Jack Buchanan', 'Fay Wray', 'Garry Marsh', 'Kate Cutler', 'Martita Hunt', 'Robert Horton', 'Aubrey Mather', 'Aubrey Fitzgerald', 'Robert Nainby', 'Moore Marriott']",,,,,"March 30, 1942",['United Kingdom'],"['Backlot, Elstree Studios, Borehamwood, Hertfordshire, England, UK (castle exteriors)']",['Capitol Film Corporation'],,['Comedy'],['English']
205. The Luck of the Irish,1936,1h 7m,,2.5,27,,,https://www.imdb.com/title/tt0168979/?ref_=sr_i_205,"['Victor Haddick', 'Donovan Pedelty']",['Donovan Pedelty'],"['Richard Hayward', 'Nan Cullen', 'Charles Fagan', 'Meta Grainger', 'Harold Griffin', 'John M. Henderson', 'R.H. MacCandless', 'Niall MacGinnis', 'Jimmy Mageean', 'Charlotte Tedlie']",,,,,"September 15, 1936",['Ireland'],,['Victor M. Greene Productions'],,['Drama'],['English']
206. The White Angel,1936,1h 32m,Approved,6.6,432,,A look at the life of Florence Nightingale.,https://www.imdb.com/title/tt0028499/?ref_=sr_i_206,"['Mordaunt Shairp', 'Henry Wadsworth Longfellow', 'Michael Jacoby']",['William Dieterle'],"['Kay Francis', 'Ian Hunter', 'Donald Woods', 'Nigel Bruce', 'Donald Crisp', ""Henry O'Neill"", 'Billy Mauch', 'Charles Croker-King', 'Phoebe Foster', 'George Curzon']",,,,,"July 4, 1936",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']","['First National Pictures', 'Warner Bros.']","Awards, 2 wins & 1 nomination total","['Biography', 'Drama']",['English']
