Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
116. Other Men's Shoes,1920,1h 10m,,7.1,22,,"Stephen Browning, a minister in a small city, is unable to cope with the strong opposition in his parish, which is fostered and led by Raphael Creeke, his rival for the love of Irene Manton. Meanwhile, James, Stephen's brother, is released from prison after serving a term for borrowing money to lend to a friend's sick wife and child, and upon hearing of his brother's tribulations decides to act as the minister's substitute. After Stephen goes to a neighboring farm to recuperate from a nervous breakdown, James assumes his brother's identity, inspires the confidence of the congregation, discovers Creeke's conniving and wins Irene's love. With the help of a blackmailer, Creeke attempts to expose James's record, but his scheme backfires when the minister wins the support of his congregation by admitting his true identity. Stephen is murdered by Jacob Dreener, one of Creeke's accomplices, who mistakes the minister for his brother. James is then left to occupy his brother's shoes permanently, bringing Creeke to justice and winning Irene for his wife.",https://www.imdb.com/title/tt0196815/?ref_=sr_i_116,"['Andrew Soutar', 'George DuBois Proctor']",['Edgar Lewis'],"['Crauford Kent', 'Irene Boyle', 'Stephen Grattan', 'Jean Armour', 'Harold Foshay', 'John P. Wade', 'Phil Sanford', 'Bobby Connelly', 'Edna May Sperl', 'John Sharkey']",,,,,"February 1, 1920",['United States'],,['Edgar Lewis Productions Inc.'],,['Drama'],"['None', 'English']"
117. Excuse My Dust,1920,50m,,5.8,76,,"A top race-car driver leaves the sport to get married and settle down, because his new wife doesn't want him to race anymore. However, not long afterwards his wife takes their infant son and leaves him to go to San Francisco. The husband gets word that his son is seriously ill in San Francisco, but he has no way to get there. Just in the nick of time, however, the racer's father-in-law just happens to have developed a new car for a cross-country race--to San Francisco!",https://www.imdb.com/title/tt0011163/?ref_=sr_i_117,"['Byron Morgan', 'Will M. Ritchey']",['Sam Wood'],"['Wallace Reid', 'Wallace Reid Jr.', 'Ann Little', 'Theodore Roberts', 'Guy Oliver', 'Otto Brower', 'Tully Marshall', 'Walter Long', 'James Gordon', 'Jack Herbert']",,,,,"March 21, 1920",['United States'],"['Los Angeles, California, USA']",['Paramount Pictures'],,"['Comedy', 'Drama']","['None', 'English']"
118. His Own Law,1920,1h 20m,,6.0,26,,"Wealthy contractor J. C. MacNeir becomes greatly attached to young French engineer Jean Saval, whom he meets during the course of one of the drunken sprees in which he indulges between jobs. After a night spent in cheap lodgings, MacNeir offers Saval employment and they both start on a construction job in Chinook where the Frenchman falls in love with Sylvia Harris. Soon after, he is called to defend France during World War I, but before leaving extracts a promise from MacNeir to look after Sylvia. When word comes of Saval's death, and Sylvia discovers that she is pregnant, MacNeir offers to marry her. Four years later, Saval returns after his release from a German prisoner-of-war camp and accuses his friend of treachery. MacNeir finally convinces the Frenchman that he has only acted as Sylvia's guardian. It is then left to Sylvia to choose her husband, and she picks Saval, leaving MacNeir to accept defeat gracefully.",https://www.imdb.com/title/tt0012285/?ref_=sr_i_118,"['Frank Brownlee', 'E. Magnus Ingleton']",['J. Parker Read Jr.'],"['Hobart Bosworth', 'Rowland V. Lee', 'Jean Calhoun', 'Mary Jane Irving', 'Frank Brownlee']",,,,,"September 1, 1920",['United States'],"['San Francisco, California, USA']",['J. Parker Read Jr. Productions'],,['Drama'],['English']
119. A Child for Sale,1920,,,,,,"A struggling artist in Greewich Village is devastated when his wife dies. Left with two children and with little money to support them, in desperation he sells one of them to a childless but wealthy couple. When he realizes what he has done, he determines not to go through with the ""deal"".",https://www.imdb.com/title/tt0167826/?ref_=sr_i_119,['Ivan Abramson'],['Ivan Abramson'],"['Gladys Leslie', 'Creighton Hale', 'Bobby Connelly', 'Julia Swayne Gordon', 'Anna Lehr', 'William H. Tooker', 'William B. Davidson', 'Ruth Sullivan', 'William Bechtel']",,,,,April 1920,['United States'],,['Graphic Films Corporation'],,['Drama'],"['None', 'English']"
120. If I Were King,1920,1h 20m,Passed,7.6,20,,The famed poet and vagabond rogue François Villon is by odd circumstances given the opportunity to rule France for a week. Adventure and intrigue ensue.,https://www.imdb.com/title/tt0011325/?ref_=sr_i_120,"['Justin Huntly McCarthy', 'E. Lloyd Sheldon']",['J. Gordon Edwards'],"['William Farnum', 'Betty Ross Clarke', 'Fritz Leiber', 'Walter Law', 'Henry Carvill', 'Claude Payton', 'V.V. Clogg', 'Harold Clairmont', 'Renita Johnson']",,,,,"August 9, 1920",['United States'],,['Fox Film Corporation'],,['Drama'],['None']
121. Two Little Wooden Shoes,1920,,,,,,In France an orphan walks to Paris to visit a sick artist and finds him carousing with a model.,https://www.imdb.com/title/tt0173373/?ref_=sr_i_121,"['Sidney Morgan', 'Ouida']",['Sidney Morgan'],"['Joan Morgan', 'Langhorn Burton', 'J. Denton-Thompson', 'Constance Backner', 'Faith Bevan', 'Ronald Power', 'Maud Cressall']",,,,,September 1920,['United Kingdom'],,['Progress'],,['Romance'],"['None', 'English']"
122. Evening - Night - Morning,1920,50m,,6.3,72,,"Cheston, a millionaire, is looking after Maud, a beautiful woman from the 'demimonde'. Her brother, Brilburn, forces her to ask her rich admirer for an expensive piece of jewelry. Cheston buys a precious pearl necklace.",https://www.imdb.com/title/tt0010947/?ref_=sr_i_122,['Rudolf Schneider'],['F.W. Murnau'],"['Bruno Ziener', 'Gertrude Welcker', 'Conrad Veidt', 'Carl von Balla', 'Otto Gebühr']",,,,,"September 24, 1920",['Germany'],"['Lixie-Atelier, Weißensee, Berlin, Germany']","['Decla-Bioscop AG', 'Helios Film']",,['Drama'],"['None', 'German']"
123. Hitchin' Posts,1920,50m,,4.7,65,,Brothers-in-law Jefferson Todd and Louis Castiga come to blows on a Mississippi River steamer when Todd discovers Castiga there with a woman.,https://www.imdb.com/title/tt0011298/?ref_=sr_i_123,"['George C. Hull', 'Harold Shumate']",['John Ford'],"['Frank Mayo', 'Beatrice Burnham', 'C.E. Anderson', 'Matthew Biddulph', 'Mark Fenton', 'Dagmar Godowsky', 'Joe Harris', 'Duke R. Lee', 'J. Farrell MacDonald']",,,,,September 1920,['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Film Manufacturing Company'],,['Drama'],['None']
124. The Purple Cipher,1920,50m,,,,,"Jeanne Baldwin, Leonard Staunton, Alan Fitzhugh and Jack Baldwin are guided on a tour of underground dens in Chinatown by Hop Lee. During their trip, Wang Foo abducts Jeanne, and she and her companions are rescued through the intervention of private detective Frank Condon. Three months later, Fitzhugh is missing, supposedly murdered by the Chinese. Jack Baldwin is threatened, poisoned and his body disappears. Next, a threat against Jeanne is received by Staunton. To save her life, he is to meet the blackmailers at a bay in the harbor. Enlisting the aid of a submarine, Staunton captures the three conspirators, who turn out to be the missing victims in the case, led by Condon. The three had planned the escapade to extort money from Staunton. The mystery thus resolved, Staunton and Jeanne are married.",https://www.imdb.com/title/tt0196878/?ref_=sr_i_124,"['Murray Leinster', 'J. Grubb Alexander']",['Chester Bennett'],"['Earle Williams', 'Vola Vale', 'Ernest Shields', 'Allan Forrest', 'Henry A. Barrows', 'Goro Kino', 'Frank M. Seki', 'Arthur Redden']",,,,,"October 11, 1920",['United States'],"['Naval Base San Diego, San Diego, California, USA']",['Vitagraph Company of America'],,"['Crime', 'Drama', 'Mystery']",['None']
125. The Invisible Ray,1920,,,5.9,37,,"A scientist discovers a death ray and locks it in a box, giving the key to his daughter, who soon finds herself hunted by criminals looking to steal the deadly mineral.",https://www.imdb.com/title/tt0011336/?ref_=sr_i_125,['Guy McConnell'],['Harry A. Pollard'],"['Ruth Clifford', 'Jack Sherrill', 'Sidney Bracey', 'Edwards Davis', 'Corene Uzzell', 'William H. Tooker', 'Edith Forrest']",,,,,"July 1, 1920",['United States'],,['The Frohman Amusement Corp.'],,['Sci-Fi'],"['None', 'English']"
126. Don't Ever Marry,1920,1h,,,,,"When eccentric Colonel Wynn threatens to kill Joe Benson if he marries his daughter Dorothy, the couple wed secretly. Their honeymoon at a resort is interrupted by Barbara Dow, a friend who threatens to expose the marriage unless Joe announces that Barbara is his wife. Then Myra Gray, a divorced friend of Joe, appears, followed by her enraged ex-husband, who believes that Joe has stolen his wife's affections. Joe and Dorothy attempt to escape the ensuing chaos, and after a series of misadventures, the colonel becomes enamored of Myra and accepts his daughter's marriage.",https://www.imdb.com/title/tt0011121/?ref_=sr_i_126,"['Marion Fairfax', 'Edgar Franklin']","['Victor Heerman', 'Marshall Neilan']","['Matt Moore', 'Marjorie Daw', 'Thomas Jefferson', 'Mayme Kelso', 'Betty Bouton', 'Christine Mayo', 'Herbert Standing', 'David Butler', 'Wesley Barry', 'Tom Wilson']",,,,,"April 18, 1920",['United States'],,['Marshall Neilan Productions'],,['Comedy'],"['None', 'English']"
127. In Search of a Sinner,1920,50m,,,,,"Georgiana Chadbourne is married to a good but dull man. When he dies, she decides to find a more exciting romance, one with a ""bad"" man. But a case of mistaken identity upsets her plans.",https://www.imdb.com/title/tt0011329/?ref_=sr_i_127,"['Charlotte Thompson', 'John Emerson', 'Anita Loos']",['David Kirkland'],"['Constance Talmadge', 'Rockliffe Fellowes', 'Corliss Giles', 'William Roselle', 'Marjorie Milton', 'Evelyn Carter Carrington', 'Lillian Worth', 'Arnold Lucy', 'Slim Whitaker', 'Ned Sparks']",,,,,"March 7, 1920",['United States'],"['New York City, New York, USA']",['Constance Talmadge Film Company'],,"['Comedy', 'Romance']",['None']
128. Klostret i Sendomir,1920,54m,,6.9,485,,"Two weary travelers come upon a monastery. While staying the night, they learn of its mysterious founding.",https://www.imdb.com/title/tt0011370/?ref_=sr_i_128,"['Franz Grillparzer', 'Victor Sjöström']",['Victor Sjöström'],"['Tore Svennberg', 'Tora Teje', 'Richard Lund', 'Renée Björling', 'Emil Fjellström', 'Axel Nilsson', 'Yngve Nyqvist', 'Erik A. Petschler', 'Gustav Ranft', 'Gun Robertson']",,,,,"January 1, 1920",['Sweden'],"['Djurgården, Östermalm, Stockholm, Stockholms län, Sweden']",['Svenska Biografteatern AB'],,['Drama'],['None']
129. Go and Get It,1920,1h 10m,,5.2,59,,An intrepid newspaper reporter attempts to solve a series of murders committed by a gorilla carrying the transplanted brain of a human.,https://www.imdb.com/title/tt0011234/?ref_=sr_i_129,"['Marion Fairfax', 'Frances Marion']","['Marshall Neilan', 'Henry Roberts Symonds']","[""Pat O'Malley"", 'Wesley Barry', 'Agnes Ayres', 'J. Barney Sherry', 'Charles Hill Mailes', 'Noah Beery', 'Bull Montana', 'Walter Long', 'Lydia Yeamans Titus', 'George Dromgold']",,,,,"July 18, 1920",['United States'],,['Marshall Neilan Productions'],,"['Comedy', 'Drama', 'Horror', 'Mystery', 'Sci-Fi']","['None', 'English']"
130. The Confession,1920,1h 18m,,5.3,30,,"A priest hears a murderer's confession but can't reveal the truth, even though his brother is being tried for the crime.",https://www.imdb.com/title/tt0011069/?ref_=sr_i_130,"['Hal Reid', 'Franklyn Hall', 'William H. Clifford']",['Bertram Bracken'],"['Henry B. Walthall', 'Francis McDonald', 'William Clifford', 'Margaret McWade', 'Margaret Landis', 'Barney Furey', 'Henry Stanley', 'Johnnie Revelle', 'Sally Cohn', 'Irene Aldwyn']",,,,,January 1920,['United States'],,['National Film Corporation of America'],,['Drama'],"['None', 'English']"
131. Billions,1920,1h,,6.1,31,,"Princess Triloff, an emigrée from Czarist Russia, escapes to America where she becomes a patron of the arts. She falls in love with the verses of impoverished poet Owen Carey and becomes his anonymous benefactor. When Owen inherits a fortune from his rich Uncle Krakerfeller, he assumes his uncle's identity and confers his own upon an impoverished friend, Frank Manners. At a resort, Owen meets the princess and falls in love with her, but is chagrined to discover that she is enamored with Manners. The princess finally discovers Owen's real identity and the two fall in love. However, when a later will rescinds Owen's inheritance, he becomes intimidated by the princess's wealth and skulks away to his garret. The princess follows him and they are happily reunited in poverty when she discovers that her fortune has been confiscated in the revolution.",https://www.imdb.com/title/tt0010994/?ref_=sr_i_131,"['Charles Bryant', 'Henry Dupuis-Mazuel', 'Jean-José Frappa']",['Ray C. Smallwood'],"['Alla Nazimova', 'Charles Bryant', 'William Irving', 'Victor Potel', 'John Steppling', 'Marian Skinner', 'Bonnie Hill', 'Emmett King', 'Eugene Klum']",,,,,"December 6, 1920",['United States'],,['Nazimova Productions'],,['Comedy'],['None']
132. The Blue Moon,1920,1h,,,,,"A young orphan known as The Pearl Hunter discovers a priceless pearl called The Blue Moon. A notorious criminal known as The Red Mask murders the man who bought the pearl, and the Pearl Hunter is blamed for the crime and jailed. A lynch mob attempts to take him from the jail to hang him, but he escapes. He sets out to track down The Red Mask, find the pearl and clear his name.",https://www.imdb.com/title/tt0186889/?ref_=sr_i_132,"['David Anderson', 'Daniel F. Whitcomb']",['George L. Cox'],"['Pell Trenton', 'Elinor Field', 'Harry Northrup', 'James Gordon', 'Margaret McWade', 'Herbert Standing', 'Sidney Franklin', 'Frederick Monley']",,,,,"November 15, 1920",['United States'],"['Inlets & lakes, Santa Barbara, California, USA']",['American Film Company'],,['Drama'],"['None', 'English']"
133. The Best of Luck,1920,1h,,,,,"Leslie MacLeod, a young American who has come to Scotland after buying her ancestral castle, is admired by two suitors, young nobleman Lord Glenayr, whom she loves, and Lanzana, an unscrupulous Spaniard, whom she despises. Lanzana has been promised a title by the Spanish court if he recovers a chest of jewels that sank with the Spanish Armada off the Spanish coast. Angered by Leslie's refusal to marry him, Lanzana attempts to drug her wine, but she switches glasses. Once Lanzana falls unconscious, she steals his treasure map and presents it to Glenayr. With the aid of a friend's submarine, they find the wreck, and Glenayr dives for the treasure. When Glenayr finds Lanzana there already, they struggle; Lanzana drowns, and Glenayr secures the jewels and marries Leslie.",https://www.imdb.com/title/tt0010989/?ref_=sr_i_133,"['Arthur Collins', 'Henry Hamilton', 'Albert S. Le Vino']",['Ray C. Smallwood'],"['Kathryn Adams', 'Jack Holt', 'Lila Leslie', 'Fred Malatesta', 'Frances Raymond', 'Emmett King', 'Robert Dunbar', 'Effie Conley', 'John Underhill', 'Carl Sawyer']",,,,,July 1920,['United States'],"['Arroyo Seco, Pasadena, California, USA']",['Screen Classics Inc.'],,"['Adventure', 'Drama']",['None']
134. In the Days of Saint Patrick,1920,1h 20m,,3.6,25,,A bishop establishes missionary settlements in Ireland.,https://www.imdb.com/title/tt0131439/?ref_=sr_i_134,"['Vernon Whitten', 'Gilbert Greene', 'Ira Allen']",['Norman Whitten'],"['Vernon Whitten', 'Gilbert Greene', 'Ira Allen', 'Alice Cardinall', 'Dermot McCarthy', 'Alice Keating', 'J.B. Carrickford', 'Herbert Mayne', 'Patrick McDonnell', 'Mary Murnane']",,,,,March 1920,['Ireland'],,"['General Film Company of Ireland', 'General Film Supply']",,"['Adventure', 'Drama', 'History']","['None', 'English']"
"135. Love, Honor and Behave!",1920,50m,,5.8,19,,"A young married couple appears before a judge to get a divorce. The wife shows the judge some pictures of her husband with his arms around another woman, as ""proof"" that he was cheating on her. The husband, for his part, claims that he was just innocently helping the woman and that he was being blackmailed by the photographer who took the picture.",https://www.imdb.com/title/tt0011419/?ref_=sr_i_135,['Mack Sennett'],"['F. Richard Jones', 'Erle C. Kenton']","['Charles Murray', 'Ford Sterling', 'Phyllis Haver', 'Marie Prevost', ""George O'Hara"", 'Charlotte Mineau', 'Billy Bevan', 'Kalla Pasha', 'Eddie Gribbon', 'Fanny Kelly']",,,,,"November 22, 1920",['United States'],"['Mack Sennett Studios, Los Angeles, California, USA (Studio)']",['Mack Sennett Comedies'],,['Comedy'],"['None', 'English']"
136. The Scoffer,1920,,,,,,"God-fearing Dr. Stannard Wayne marries Alice Porn, the former mistress of his friend, unethical Dr. Arthur Richards. When Richards performs an illegal abortion, he makes it look like Wayne is guilty, which gets Wayne sent to prison for five years. He emerges a changed man, a scoffer. By coincidence, he retreats to a village in the Northwest where Richards has gone with Alice. A kind townwoman, Margaret Haddon, urges Wayne to help a boy crippled by a beating from his father, but Wayne refuses. Margaret finally influences Wayne to perform the surgery, but during the operation an angry mob led by Richards descends upon the house. Wayne calls on Heaven for help and, by a miracle, the boy's life is saved and Wayne is deeply moved and his faith is restored.",https://www.imdb.com/title/tt0012654/?ref_=sr_i_136,"['Lillian Ducey', 'Carl Krusada']",['Allan Dwan'],"['Mary Thurman', 'James Kirkwood', 'Philo McCullough', 'Rhea Mitchell', 'John Burton', 'Noah Beery', 'Eugenie Besserer', 'Georgie Stone', 'Bernard J. Durning', 'Ward Crane']",,,,,September 1920,['United States'],,['Mayflower Photoplay Company'],,['Drama'],"['None', 'English']"
137. The Furnace,1920,1h 10m,,,,,"Folly Vallance weds millionaire Anthony Bond solely out of love for his money. When he realizes this, he insists upon a marriage in name only. Out of exasperation, Folly plunges into the social whirl, where Bond's close friend Keene Mordaunt befriends her. When Count Svensen attempts to blackmail Folly into running away with him, Keene pursues them to a country house where they meet Anthony, who accuses his friend of treachery. Folly finally recognizes her love for her husband and explains the cause of her actions; Bond forgives her and the two are reconciled.",https://www.imdb.com/title/tt0011215/?ref_=sr_i_137,"['Leslie Beresford', 'Julia Crawford Ivers']",['William Desmond Taylor'],"['Agnes Ayres', 'Jerome Patrick', 'Theodore Roberts', 'Betty Francisco', 'Milton Sills', 'Helen Dunbar', 'F.A. Turner', 'Mayme Kelso', 'Lucien Littlefield', 'Robert Bolder']",,,,,November 1920,['United States'],,"['Realart Pictures Corporation', 'William D. Taylor Productions']",,['Drama'],"['None', 'English']"
138. Sand,1920,50m,Passed,7.0,82,,"Railroad station agent Dan Kurrie is fired from his job by his rival in love, Joseph Garber. Believed false by Margaret, the girl he loves, Kurrie must prove himself by unmasking a gang of bandits preying on the trains.",https://www.imdb.com/title/tt0011651/?ref_=sr_i_138,"['Lambert Hillyer', 'Russell A. Boggs']",['Lambert Hillyer'],"['William S. Hart', 'Mary Thurman', 'G. Raymond Nye', 'Patricia Palmer', 'Bill Patton', 'S.J. Bingham', 'Fritz the Horse', 'Hugh Jackson', 'Lon Poff']",,,,,"June 20, 1920",['United States'],"['Victorville, California, USA']",['William S. Hart Productions'],,"['Crime', 'Western']","['None', 'English']"
139. Foolish Monte Carlo,1920,,,,,,"A young girl in Monte Carlo is engaged to a nobleman, but is really in love with someone else. A jewel thief named ""The Black Spider"" has been robbing the wealthy of Monte Carlo, and as a joke the girl steals her aunt's jewels. Unfortunately, a detective finds out and suspects her of being the real ""The Black Spider"".",https://www.imdb.com/title/tt0010997/?ref_=sr_i_139,"['Carlton Dawe', 'George Edwardes-Hall', 'William Humphrey']",['William Humphrey'],"['Mary Clare', 'Lydia Kyasht', 'Bertram Burleigh', 'Sam Livesey', 'Robert Corbins', 'Ronald Colman', 'Betty Hall', 'Hayden Coffin', 'Adeline Hayden Coffin', 'Dorothy Cecil']",,,,,"May 13, 1920",['United Kingdom'],"['Monte Carlo, Monaco']",['British & Colonial Kinematograph Company'],,"['Crime', 'Drama', 'Mystery']","['None', 'English']"
140. Caravan of Death,1920,,,7.4,21,,Bela Lugosi plays a lascivious Arab sheikh confronting European travelers in the desert in an adventure story set in the Sahara.,https://www.imdb.com/title/tt0199093/?ref_=sr_i_140,"['Erwin Baron', 'Marie Luise Droop', 'Karl May']",['Josef Stein'],"['Carl de Vogt', 'Meinhart Maur', 'Erwin Baron', 'Gustav Kirchberg', 'Dora Gerson', 'Claire Lotto', 'Maximilian Werrak', 'Karl Kuszar', 'Erna Felsneck', 'Anna von Palen']",,,,,"November 16, 1920",['Germany'],,,,['Drama'],['None']
141. The Terror,1920,50m,,,,,"When U.S. Deputy Marshall Bat Carson is summoned to the town of Sonora to investigate the robberies of gold shipments from the nearby mine, he meets and falls in love with Phyllis Harland. At the mine office, Bat soon discovers that Phyllis' brother Phil is leaking information of the shipments through his dance-hall girlfriend Fay La Cross. Upon further investigation, Bat learns that the masterminds in the operation are saloon owner Con Norton and Sheriff Jim Canby. After Bat arrests Phil for his role in the robberies, Fay, since spurned by Norton, agrees to testify against him in court. On the day of the trial, Norton kidnaps Fay, and Bat follows in pursuit. After a thrilling chase, Bat rescues her and races back to court to win both Phil's freedom and Phyllis' hand in marriage.",https://www.imdb.com/title/tt0011754/?ref_=sr_i_141,"['Jacques Jaccard', 'Tom Mix']",['Jacques Jaccard'],"['Tom Mix', 'Francelia Billington', 'Lester Cuneo', 'Charles K. French', 'Lucille Young', 'Joseph Bennett', 'Wilbur Higby']",,,,,"May 29, 1920",['United States'],"['California, USA']",['Fox Film Corporation'],,['Western'],['None']
142. The Lost City,1920,5h,,4.7,35,,"Princess Elyata of Tirzah (Juanita Hansen) comes to the rescue of Stanley Morton (George Chesebro) and his sidekick Mike Donovan (Frank Clark), a couple of Americans who foolishly wander into a village ruled by slave trader Gagga (Hector Dion).",https://www.imdb.com/title/tt0011413/?ref_=sr_i_142,['Frederick Chapin'],['E.A. Martin'],"['Juanita Hansen', 'George Chesebro', 'Frank Clark', 'Hector Dion', 'Irene Wallace', 'Al Ferguson', 'Marjorie Lake', 'Jack Abraham']",,,,,"January 1, 1920",['United States'],"['Thomas H. Ince Studios - 9336 W. Washington Blvd., Culver City, California, USA']",['Selig Polyscope Company'],,"['Action', 'Adventure']","['None', 'English']"
143. The Last of the Mohicans,1920,1h 13m,Not Rated,6.7,1.5K,,"In the midst of the French and Indian War, the eldest daughter of a British officer develops an attraction towards an Indian ally who is the last living warrior of his tribe, the Mohicans.",https://www.imdb.com/title/tt0011387/?ref_=sr_i_143,"['James Fenimore Cooper', 'Robert Dillon']","['Clarence Brown', 'Maurice Tourneur']","['Wallace Beery', 'Barbara Bedford', 'Alan Roscoe', 'Lillian Hall', 'Henry Woodward', 'James Gordon', 'George Hackathorne', 'Nelson McDowell', 'Harry Lorraine', 'Theodore Lorch']",,,,,"November 21, 1920",['United States'],"['Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA']",['Maurice Tourneur Productions'],"Awards, 1 win total","['Tragic Romance', 'Action', 'Adventure', 'Drama', 'Romance', 'War', 'Western']","['None', 'English']"
144. Deep Waters,1920,50m,,,,,"Henry Sanford, contracted to build a lighthouse at Keyport, is attracted to Kate, the wife of wealthy Morgan Leroy, who becomes jealous of Henry. Meanwhile, Bill Lacey, one of the crew of elderly master diver Caleb West, covets Caleb's pretty young wife Betty. One day, Bill is injured in an accident at the lighthouse site and taken to Caleb's home, where Betty nurses him. Meanwhile, Kate has quarreled with her husband about Henry. Bill persuades Betty to leave with him for Portland, but she regrets this and returns, realizing she loves Caleb, although he refuses to take her back. In a shipwreck involving Bill, Caleb dives to retrieve his body. Captain Bell tells Caleb that Betty had worked the air pumps, ensuring Caleb's life. He realizes that she loves him and is reconciled with her. The other couple, Morgan and his wife Kate, also come to an understanding.",https://www.imdb.com/title/tt0011103/?ref_=sr_i_144,"['F. Hopkinson Smith', 'Michael Morton', 'John Gilbert']",['Maurice Tourneur'],"['Rudolph Christians', 'Barbara Bedford', 'John Gilbert', 'Florence Deshon', 'Jack McDonald', 'Henry Woodward', 'George Nichols', 'Lydia Yeamans Titus', 'Marie Van Tassell', 'James Gibson']",,,,,"October 10, 1920",['United States'],"['Balboa, Newport Beach, California, USA']",['Maurice Tourneur Productions'],,['Drama'],"['None', 'English']"
145. Dinty,1920,1h 4m,Passed,6.8,122,,Dinty is a newsboy whose fight to care for his ailing mother leads him into conflicts with the other boys on the street and then with drug smugglers in Chinatown.,https://www.imdb.com/title/tt0011117/?ref_=sr_i_145,"['Marion Fairfax', 'Marshall Neilan']","['John McDermott', 'Marshall Neilan']","['Wesley Barry', 'Colleen Moore', 'Tom Gallery', 'J. Barney Sherry', 'Marjorie Daw', ""Pat O'Malley"", 'Noah Beery', 'Walter Chung', 'Kate Price', 'Tom Wilson']",,,,,"November 21, 1920",['United States'],"['San Francisco, California, USA (streets, station, ferry boat scenes)']",['Marshall Neilan Productions'],,"['Adventure', 'Comedy', 'Drama']",['English']
146. Gyurkovicsarna,1920,1h 21m,,5.5,32,,"Film adaptation of the novel ""A Gyurkovics-fiúk' by author Ferenc Herczeg, starring Gösta Ekman in the lead role, and featuring opera singer Emile Stiebel.",https://www.imdb.com/title/tt0011256/?ref_=sr_i_146,"['Pauline Brunius', 'Gösta Ekman', 'Ferenc Herczeg']",['John W. Brunius'],"['Gösta Ekman', 'Nils Asther', 'Violet Molitor', 'Emile Stiebel', 'Pauline Brunius', 'Gucken Cederborg', 'Julius Hälsig', 'Torsten Bergström', 'Henrik Ljungberg', 'Tage Almqvist']",,,,,"September 20, 1920",['Sweden'],"['Karlberg, Stockholm, Stockholms län, Sweden (Exterior)']",['Filmindustri AB Skandia'],,['Comedy'],['None']
147. The Love Expert,1920,1h,,5.9,185,,"A self-appointed ""love expert"" tries to play cupid with uneven results.",https://www.imdb.com/title/tt0011414/?ref_=sr_i_147,"['John Emerson', 'Anita Loos']",['David Kirkland'],"['Constance Talmadge', 'John Halliday', 'Arnold Lucy', 'Natalie Talmadge', 'Fannie Bourke', 'Nellie Parker Spaulding', 'Marion Sitgreave', 'James Spottswood', 'David Kirkland', 'Edward Keppler']",,,,,"April 18, 1920",['United States'],"['New York City, New York, USA']",['Constance Talmadge Film Company'],,"['Comedy', 'Romance']",['None']
148. The Sleep of Cyma Roget,1920,,,,,,"Cyma Roget, a beautiful young woman, has fallen under the influence of the evil Hindu scientist Chandra Dak, who can cast her at will into a hypnotic state resembling death. Chandra Dak's power over Cyma wanes as his love for her grows, however, and one night she escapes and takes refuge in the atelier of three young and struggling Bohemian artists. During her stay at the atelier, she becomes an artist's model and forms an attachment to one of the artists, Paul Bridere, but soon Chandra Dak falls out of love with Cyma and sends her into a hypnotic coma. To all appearances dead, Cyma is interred in a vault, but Chandra Dak's death ends her coma, and she is rescued from the vault and restored to the arms of Paul.",https://www.imdb.com/title/tt0013068/?ref_=sr_i_148,['Charles L. Gaskill'],"['Charles L. Gaskill', 'Legaren à Hiller']","['Helen Gardner', 'Templar Saxe', ""Peggy O'Neil"", 'C.D. Williams', 'Legaren à Hiller', 'Marc Connelly', 'Albert Tovell', 'Jenkyns Dolive', 'Miss Leli Lanier', 'Alice Davenport']",,,,,July 1920,['United States'],,"[""Lejaren a'Hiller Productions""]",,['Drama'],"['None', 'English']"
149. A Slave of Vanity,1920,1h,,,,,"British aristocrat Iris must choose between the poor Laurence and the rich Frederick. She decides to go for the money and agrees to marry Frederick, but at the last minute she changes her mind and runs off to Italy with Laurence. However, things don't work out quite the way she planned.",https://www.imdb.com/title/tt0011707/?ref_=sr_i_149,"['Henry Otto', 'Arthur Wing Pinero']",['Henry Otto'],"['Pauline Frederick', 'Nigel Barrie', 'Willard Louis', 'Maude Louis', 'Daisy Jefferson', 'Arthur Hoyt', 'Ruth Handforth', 'Howard Gaye']",,,,,"November 28, 1920",['United States'],,['Robertson-Cole Pictures Corporation'],,['Drama'],['None']
150. Under Crimson Skies,1920,1h,,4.5,21,,"The captain of a sailing ship has an affair with the wife of one of his passengers, and gets mixed up in a mutiny at sea and a revolution.",https://www.imdb.com/title/tt0011805/?ref_=sr_i_150,"['J.G. Hawks', 'Harvey F. Thew']",['Rex Ingram'],"['Elmo Lincoln', 'Harry von Meter', 'Mabel Ballin', 'Nancy Caswell', 'Frank Brownlee', 'Paul Weigel', 'Dick La Reno', 'Noble Johnson', 'Beatrice Dominguez', 'Ethel Irving']",,,,,"July 6, 1920",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Great Western Producing Company'],,['Adventure'],"['None', 'English']"
