Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
106. Arabian Love,1922,50m,,,,,"Nadine Fortier is captured by a band of desert marauders. ""The Sheik"" wins her in a game of dice but then lets her go - for now.",https://www.imdb.com/title/tt0012903/?ref_=sr_i_106,['Jules Furthman'],['Jerome Storm'],"['John Gilbert', 'Barbara Bedford', 'Barbara La Marr', 'Herschel Mayall', 'Bob Kortman', 'William Orlamond', 'Adolphe Menjou']",,,,,"April 9, 1922",['United States'],,['Fox Film Corporation'],,['Drama'],"['None', 'English']"
107. A Stage Romance,1922,1h 10m,,,,,"Edmund Kean, the nineteenth century English tragedian, saves a young woman from a fortune-hunting adventurer. He also saves a nobleman's wife from being led astray by the Prince of Wales. When Kean publicly denounces the Prince from the stage, he is exiled to America. The young girl he rescued becomes his wife and sails with him.",https://www.imdb.com/title/tt0013633/?ref_=sr_i_107,"['Alexandre Dumas', 'Paul Sloane']",['Herbert Brenon'],"['William Farnum', 'Peggy Shaw', 'Holmes Herbert', 'Mario Carillo', 'Paul McAllister', 'Etienne Girardot', 'Bernard Siegel', 'Hal De Forest', 'Edward Kipling', 'Harry Gripp']",,,,,"March 5, 1922",['United States'],,['Fox Film Corporation'],,"['Biography', 'Drama']",['None']
108. Smilin' Through,1922,1h 36m,Passed,7.0,113,,"Kathleen, a young Irish woman, is in love with Kenneth Wayne but is prevented from marrying him by her guardian John Carteret. John is haunted by memories of his thwarted love for Kathleen's aunt, Moonyean.",https://www.imdb.com/title/tt0013611/?ref_=sr_i_108,"['Jane Cowl', 'Jane Murfin', 'Sidney Franklin']",['Sidney Franklin'],"['Norma Talmadge', 'Wyndham Standing', 'Harrison Ford', 'Alec B. Francis', 'Glenn Hunter', 'Grace Griswold', 'Miriam Battista', 'Gene Lockhart', 'Buddy Roosevelt']",,,"$2,180,000","$555,246","February 13, 1922",['United States'],,['Norma Talmadge Film Corporation'],"Awards, 1 win total",['Drama'],['None']
109. Silas Marner,1922,1h 10m,,4.6,16,,"After being wrongly accused of robbery and murder, a kind, gregarious weaver becomes a nasty, bitter, lonely old miser.",https://www.imdb.com/title/tt0163234/?ref_=sr_i_109,"['Frank P. Donovan', 'George Eliot']",['Frank P. Donovan'],"['Crauford Kent', 'Marguerite Courtot', 'Robert Kenyon', 'Nona Marden', 'Ricca Allen', 'Austin Hume', 'Anders Randolf', 'Bradley Barker', 'Charles Coghlan', 'Marie Wells']",,,,,May 1922,['United States'],,['Associated Exhibitors'],,['Drama'],"['None', 'English']"
110. Ebb Tide,1922,1h 20m,,4.6,24,,"Captain Davis, Robert Herrick, and J. L. Huish--three failures on a derelict ship--visit an island on which pearl concessionaire Richard Attwater and his daughter, Ruth, are the only white inhabitants. Davis and Huish plan to steal Attwater's pearls, while Herrick falls in love with Ruth, but they all meet Attwater's wrath when he becomes aware of their intentions. Huish is consumed in flames; a mast crushes Attwater; Herrick and Ruth escape both a burning ship and an octopus attack, and find romance.",https://www.imdb.com/title/tt0013095/?ref_=sr_i_110,"['Lorna Moon', 'Lloyd Osbourne', 'Robert Louis Stevenson']",['George Melford'],"['Lila Lee', 'James Kirkwood', 'Raymond Hatton', 'George Fawcett', 'Noah Beery', 'Jacqueline Logan', ""George O'Brien""]",,,,,"December 4, 1922",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['Paramount Pictures'],,"['Adventure', 'Drama']","['None', 'English']"
111. Why Announce Your Marriage?,1922,50m,,,,,"Arline Mayfair, a successful illustrator, though in love with Jimmy Winthrop, fears that marriage would impair her career. While aiding another young couple to elope, however, Arline and Jimmy decide to marry secretly. When some of Jimmy's garments are found in Arline's studio by visitors, a scandal develops and friends go to Jimmy with the intention of warning him, only to find some incriminating lingerie in his bedroom. Arline decides to leave for the country, and Jimmy follows to her cottage. A burglar from a nearby hotel is chased by an intoxicated guest to Arline's house, and the pursuing crowd find Arline and Jim en deshabille; the embarrassing situation is cleared up when the intoxicated gentleman discovers their marriage license.",https://www.imdb.com/title/tt0013763/?ref_=sr_i_111,"['Lewis Allen Browne', 'Alan Crosland']",['Alan Crosland'],"['Elaine Hammerstein', 'Niles Welch', 'Frank Currier', 'Arthur Housman', 'James Harrison', 'Florence Billings', 'Marie Burke', 'Huntley Gordon', 'Elizabeth Woodmere']",,,,,"January 20, 1922",['United States'],,['Selznick Pictures Corporation'],,"['Comedy', 'Drama']",['None']
112. I promessi sposi,1922,2h 20m,,7.0,24,,"Based on the famous historical novel by Alessandro Manzoni, and set between 1628 and 1630 in Lombardy ""northern Italy"" during the Spanish domination, tells of the contrasted marriage between the two young textile workers Renzo and Lucia. The 1922 version is the most ambitious and spectacular film in all Italian silent cinema, with remarkable mass scenes and some images that triggered the censorship.",https://www.imdb.com/title/tt0196024/?ref_=sr_i_112,"['Alessandro Manzoni', 'Mario Bonnard']",['Mario Bonnard'],"['Emilia Vidali', 'Domenico Serra', 'Nini Dinelli', 'Mario Parpagnoli', 'Rodolfo Badaloni', 'Umberto Scalpellini', 'Ida Carloni Talli', 'Raimondo Van Riel', 'Olga Capri', 'Enzo Biliotti']",,,,,November 1922,['Italy'],,['Bonnard Film'],,"['Drama', 'History', 'Romance']",['None']
113. Cardigan,1922,1h 10m,,5.4,14,,"Michael Cardigan is an American patriot in the months before the American Revolution. He fights to broker a peace deal between settlers and the Cayuga tribe and almost loses his life in the process. Despite the fact that he loves Silver Heels, the ward of the British governor, Michael joins with the famed Minute Men to plot revolution and, he hopes, a free American nation.",https://www.imdb.com/title/tt0013000/?ref_=sr_i_113,['Robert W. Chambers'],['John W. Noble'],"['William Collier Jr.', 'Betty Carpenter', 'Thomas Cummings', 'William Pike', 'Charles E. Graham', 'Madeleine Lubetty', 'Hattie Delaro', 'Louis Dean', 'Colin Campbell', 'Jere Austin']",,,,,"February 19, 1922",['United States'],,['Messmore Kendall'],,['Drama'],"['None', 'English']"
114. In the Name of the Law,1922,1h 10m,,6.6,13,,"The oldest son of a San Francisco Policeman is accused of theft. The officer's wife, brother, and step-sister attempt to help repay the money. The family goes through various misfortunes and takes a nasty turn when officer O'Hare shoots his second oldest son Johnny during a bank robbery. Johnny must go on trial. A spectacular trial ensues followed by a happy ending.",https://www.imdb.com/title/tt0013266/?ref_=sr_i_114,"['Emilie Johnson', 'Carroll Owen']",['Emory Johnson'],"['Ben Alexander', 'Josephine Adair', 'Johnny Thompson', 'Jean Adair', 'Ralph Lewis', 'Claire McDowell', 'Ella Hall', 'Emory Johnson', 'Johnnie Walker', 'Richard Morris']",,,,,"May 15, 1923",['United States'],"['San Francisco, California, USA']",['Emory Johnson Productions'],,['Drama'],"['None', 'English']"
115. Cocaine,1922,1h 20m,,6.5,37,,A drug king kills a criminal for giving cocaine to his teenage daughter.,https://www.imdb.com/title/tt0289127/?ref_=sr_i_115,['Frank Miller'],['Graham Cutts'],"['Hilda Bayley', 'Flora le Breton', 'Ward McAllister', 'Cyril Raymond', 'Tony Fraser', 'Teddy Arundell']",,,,,May 1922,['United Kingdom'],,['Master Films'],,['Drama'],['None']
116. Nathan der Weise,1922,2h 8m,,6.9,157,,"Set in Jerusalem during the Third Crusade, it describes how the wise Jewish merchant Nathan, the enlightened sultan Saladin and the (initially anonymous) Templar bridge their gaps between Judaism, Islam and Christianity.",https://www.imdb.com/title/tt0013428/?ref_=sr_i_116,"['Gotthold Ephraim Lessing', 'Hans Kyser']",['Manfred Noa'],"['Fritz Greiner', 'Carl de Vogt', 'Lia Eibenschütz', 'Werner Krauss', 'Bella Muzsnay', 'Margarete Kupfer', 'Rudolf Lettinger', 'Ferdinand Martini', 'Ernst Schrumpf', 'Max Schreck']",,,,,"September 21, 1923",['Germany'],"['Bavaria Studios, Bavariafilmplatz 7, Geiselgasteig, Grünwald, Bavaria, Germany']","['Bavaria Film', 'Filmhaus Bavaria GmbH', 'Münchner Lichtspielkunst AG (Emelka)']",,"['Drama', 'History']","['None', 'German']"
117. The Timber Queen,1922,5h,Passed,5.8,29,,"A young woman is heir to vast timber lands which the timber trust seeks to secure. She is opposed by a cousin who seeks to prevent her from marrying before she is twenty-one, as under the terms of her father's will he will then inherit the property. In her fight against these odds she is assisted by a lumber foreman who falls in love with her.",https://www.imdb.com/title/tt0013681/?ref_=sr_i_117,"['Carl Krusada', 'Bertram Millhauser']",['Fred Jackman'],"['Ruth Roland', 'Bruce Gordon', 'Val Paul', 'Leo Willis', 'Frank Lackteen', 'Bull Montana', 'Al Ferguson', 'Al Freez', 'Chris Lynton']",,,,,"July 16, 1922",['United States'],"['Truckee, California, USA']","['Ruth Roland Serials', 'Hal Roach Studios']",,"['Action', 'Adventure']","['None', 'English']"
118. Fox Farm,1922,1h 34m,,6.2,31,,A gypsy loves a married farmer who is blinded blowing up a tree.,https://www.imdb.com/title/tt0013151/?ref_=sr_i_118,"['Warwick Deeping', 'Guy Newall']",['Guy Newall'],"['Guy Newall', 'Ivy Duke', 'A. Bromley Davenport', 'Barbara Everest', 'Cameron Carr', 'Charles Evemy', 'John Alexander']",,,,,July 1922,['United Kingdom'],"['Beaconsfield Film Studios, Station Road, Beaconsfield, Buckinghamshire, England, UK (Studio)']",['George Clark Productions'],,"['Drama', 'Romance']","['None', 'English']"
119. Modzgvari,1922,55m,,5.9,17,,"Love, passion, traditions, assassination in the high mountain community.",https://www.imdb.com/title/tt0259439/?ref_=sr_i_119,"['Shalva Dadiani', 'Aleksandre Kazbegi']",['Vladimir Barskiy'],"['Shalva Dadiani', 'Giorgi Davitashvili', 'Yelena Charskaya', 'M. Alibegova', 'Valerian Gunia', 'Margarita Barskaya', 'Aleksandre Imedashvili', 'Iuza Zardalishvili', 'Zaali Terishvili', 'Tamar Toidze']",,,,,"August 29, 1922",['Soviet Union'],"['Stefancminda, Georgia']",['Georgian-Film'],,"['Adventure', 'Drama', 'Romance']","['Sign Languages', 'None']"
120. Big Stakes,1922,1h 1m,,5.7,99,,"Mercedes Aloyez, the daughter of a wealthy Mexican rancher, is betrothed to Captain Montaya, however she is more interested in newcomer Jim Gregory. The feeling is reciprocate, and Gregory earns Montaya's hostility. The captain surprises Mercedes and Gregory in a tryst, threatens to loose a dangerous reptile on the cowboy, but instead finds himself wagering his life against Gregory's with jumping beans. A victorious Gregory spares Montaya but passes to Mercedes the choice of who will live. This situation is interrupted by a request for help from Mary, a waitress, who has been captured by night riders. Gregory leaves Mercedes and Montaya to rescue and find happiness with Mary.",https://www.imdb.com/title/tt0012940/?ref_=sr_i_120,['Earl Wayland Bowman'],['Clifford S. Elfelt'],"['J.B. Warner', 'Elinor Fair', 'Les Bates', 'Willie Mae Carson', 'Hilliard Karr', 'R. Henry Grey', 'Adelbert Knott', 'Louise Emmons']",,,,,"August 15, 1922",['United States'],,['Metropolitan Pictures Corporation of California'],,"['Drama', 'Western']","['None', 'English']"
121. Head Over Heels,1922,50m,,6.5,24,,Three men become involved in a young woman's life for very different reasons.,https://www.imdb.com/title/tt0013221/?ref_=sr_i_121,"['Nalbro Bartley', 'Gerald C. Duffy', 'Julien Josephson']","['Paul Bern', 'Victor Schertzinger']","['Mabel Normand', 'Hugh Thompson', 'Russ Powell', 'Raymond Hatton', 'Adolphe Menjou', 'Lilyan Tashman', 'Lionel Belmore', 'Laura La Varnie']",,,,,"May 6, 1922",['United States'],,['Goldwyn Pictures Corporation'],,['Comedy'],"['None', 'English']"
122. Store forventninger,1922,1h 52m,,6.2,22,,"Adaptation of Great Expectations, one of four Dickens films made at Nordisk in Denmark between 1921 and 1924.",https://www.imdb.com/title/tt0127905/?ref_=sr_i_122,"['Charles Dickens', 'Laurids Skands']",['A.W. Sandberg'],"['Martin Herzberg', 'Olga Belajeff', 'Hjalmar Bendtsen', 'Marie Dinesen', 'Emil Helsengreen', 'Esther Kjær Jensen', 'Gerhard Jessen', 'Harry Komdrup', 'Ellen Lilien', 'Alfred Meyer']",,,,,"August 28, 1922",['Denmark'],"['Nordisk Studio, Copenhagen, Denmark']",['Nordisk Film Kompagni'],,['Drama'],['None']
123. Up and Going,1922,50m,,,,,"David Brandon, born in the Canadian Northwest, is taken to England when his father, Albert, inherits a title and a fortune. Later, as a youth, when he fails to win the girl he loves, David returns to Canada. Joining the Mounted Police, he aids in tracking some bootleggers. Jackie, his childhood sweetheart, warning him of an attempt to frame him, is kidnapped and held prisoner. David learns of her plight through an old woman (actually his mother, whom he had previously thought dead) who befriends him. Following a long chase and an undersea fight, he rescues Jackie and discovers the identity of the woman his father had deserted years before.",https://www.imdb.com/title/tt0013726/?ref_=sr_i_123,"['Tom Mix', 'Lynn Reynolds']",['Lynn Reynolds'],"['Cecil Van Auker', 'Carol Holloway', 'Helen Field', 'Marion Feducha', 'Tom Mix', 'Eva Novak', 'William Conklin', 'Sid Jordan', ""Tom O'Brien"", 'Pat Chrisman']",,,,,"April 2, 1922",['United States'],,['Fox Film Corporation'],,"['Action', 'Drama']",['None']
124. Mortal Clay,1922,1h 33m,,6.7,175,,The young girl Ursula is forced to marry an older man that she hates.,https://www.imdb.com/title/tt0013730/?ref_=sr_i_124,"['Hjalmar Bergman', 'Victor Sjöström']",['Victor Sjöström'],"['Jenny Hasselqvist', 'Ivan Hedqvist', 'Tore Svennberg', 'Gösta Ekman', 'Knut Lindroth', 'Waldemar Wohlström', 'Nils Asther', 'Torsten Bergström', 'Nils Lundell', 'Edvin Adolphson']",,,,,"January 1, 1922",['Sweden'],"['Filmstaden, Råsunda, Sweden (studio and exterior)']",['Svensk Filmindustri (SF)'],,['Drama'],['None']
125. If Four Walls Told,1922,,,,,,A man adopts his brother's bastard who inherits when a body is washed ashore with the will.,https://www.imdb.com/title/tt0326961/?ref_=sr_i_125,"['Edward Percy', 'Walter Summers']",['Fred Paul'],"['Lillian Hall-Davis', 'Fred Paul', 'Campbell Gullan', 'John Stuart', 'Minna Grey', 'Enid King', 'Polly Emery', 'Somers Bellamy', 'Marie Ault']",,,,,September 1922,['United Kingdom'],,['British Super Comedies'],,['Drama'],"['None', 'English']"
126. L'agonie des aigles,1922,,,,,,"After the death of Napoleon, colonel Montaner plots to restore the Empire, but falls in love with Lise, a beautiful dancer.",https://www.imdb.com/title/tt0177510/?ref_=sr_i_126,"[""Georges d'Esparbès""]","['Dominique Bernard-Deschamps', 'Julien Duvivier']","['Gaby Morlay', 'Gilbert Dalleu', 'Séverin-Mars', 'Maxime Desjardins', 'Fernand Mailly', 'Madame Séverin-Mars', 'Renée Wilde', 'Jean Rauzena', 'Max Dhartigny', 'Henri Duval']",,,,,"February 3, 1922",['France'],,"['Pathé Frères', ""Société Française d'Art et Cinématographie""]",,['History'],"['None', 'French']"
127. The Wheels of Chance,1922,,,6.6,18,,A clerk on a bicycle tour saves a girl from eloping with a bully.,https://www.imdb.com/title/tt0329756/?ref_=sr_i_127,"['Frank Miller', 'H.G. Wells']",['Harold M. Shaw'],"['George K. Arthur', 'Olwen Roose', 'Gordon Parker', 'Bertie Wright', 'Mabel Archdall', 'Judd Green', 'Wallace Bosco', 'Clifford Marle']",,,,,"April 4, 1922",['United Kingdom'],,['Stoll Picture Productions'],,"['Comedy', 'Drama']",['None']
128. Timothy's Quest,1922,1h 24m,,7.3,130,,"A charming pastoral about two unwanted children finding acceptance and love, rare cinematic gem based on Kate Douglas Wiggin's novel of the same name.",https://www.imdb.com/title/tt0013682/?ref_=sr_i_128,"['Kathryn Stuart', 'Kate Douglas Wiggin']",['Sidney Olcott'],"['Joseph Depew', 'Helen Rowland', 'Marie L. Day', 'Margaret Seddon', 'Bertram Marburgh', 'Vivia Ogden', 'Gladys Leslie', 'William F. Haddock', 'Rags the Dog', 'Nora Cecil']",,,,,"September 17, 1922",['United States'],"['Maine, USA']",['Dirigo Films'],"Awards, 1 win total",['Drama'],"['None', 'English']"
129. Bow Wow,1922,1h 5m,Not Rated,8.0,14,,"This film focuses his humble beginnings, advances, and the present ... A must see presentation!",https://www.imdb.com/title/tt0123000/?ref_=sr_i_129,"['Louise Fazenda', 'John Rand', 'Andy Clyde']",['Fred Jackman'],"['Louise Fazenda', 'John Rand', 'Andy Clyde', 'George Cooper', 'Don Marion', 'Kewpie Morgan', 'Teddy the Dog', 'Pepper the Cat', 'Bruno the Bear', 'Frank Coghlan Jr.']",,,,,"September 2, 1922",['United States'],,['Mack Sennett Comedies'],,['Comedy'],"['None', 'English']"
130. Flames of Passion,1922,1h 30m,,7.0,17,,A KC's wife is forced to admit in court that the child killed by her drunken ex-chauffeur was hers.,https://www.imdb.com/title/tt0325389/?ref_=sr_i_130,"['Herbert Wilcox', 'M.V. Wilcox']",['Graham Cutts'],"['Mae Marsh', 'C. Aubrey Smith', 'Hilda Bayley', 'Herbert Langley', 'Allan Aynesworth', 'Eva Moore', 'George K. Arthur', 'Henry Vibart', 'A.G. Poulton', 'Alban Atwood']",,,,,November 1922,['United Kingdom'],"['London, England, UK']",['Graham-Wilcox Productions'],,"['Crime', 'Drama']","['None', 'English']"
131. The Great Alone,1922,,,,,,"While attending Stanford University, Silent Duval, a half-breed Indian, is both a football star and the object of scorn by his fellow students--except Mary MacDonald. Duval leaves college in disgust and returns to his Northland home as a secret agent for MacDonald's business firm. Later, Duval learns that Mary has been lost in a violent snowstorm while searching for her father, and he defies death to repay her kindness by rescuing her and teaching her father's enemy, Winston Sassoon, a lesson in the law of the Yukon. Duval rewards the patience of Nadine Picard, also a half-breed, with his love.",https://www.imdb.com/title/tt0013203/?ref_=sr_i_131,['Jacques Jaccard'],"['James Colwell', 'Jacques Jaccard']","['Monroe Salisbury', 'Laura Anson', 'Walter Law', 'Gloria Grey', 'George Waggner', 'Richard Cummings']",,,,,"May 21, 1922",['United States'],,['West Coast Films'],,"['Action', 'Drama']","['None', 'English']"
132. Flesh and Blood,1922,1h 14m,Passed,6.2,239,,A convict hiding in Chinatown assumes the identity of a cripple to track down a businessman who framed him 15 years previously. He discovers that his daughter has fallen in love with the businessman's son.,https://www.imdb.com/title/tt0013134/?ref_=sr_i_132,['Louis D. Lighton'],['Irving Cummings'],"['Lon Chaney', 'Edith Roberts', 'Noah Beery', 'DeWitt Jennings', 'Ralph Lewis', 'Jack Mulhall', 'Tôgô Yamamoto', 'Kate Price', 'Wilfred Lucas']",,,,,"August 27, 1922",['United States'],"['Chinatown, Los Angeles, California, USA']",['Irving Cummings Productions'],,['Drama'],['None']
133. The Little Minister,1922,1h,,,,,A Lord's fiancée poses as a gypsy and falls in love with the new minister.,https://www.imdb.com/title/tt0013318/?ref_=sr_i_133,"['C. Graham Baker', 'J.M. Barrie', 'Harry Dittmar']",['David Smith'],"['Alice Calhoun', 'James Morrison', 'Henry Hebert', 'Alberta Lee', 'William McCall', 'Dorothea Wolbert', 'Maude Emory', 'George Stanley', 'Mickey Daniels', 'Richard Daniels']",,,,,January 1922,['United States'],,['Vitagraph Company of America'],,['Drama'],['None']
134. Turn to the Right,1922,1h 20m,,6.6,24,,"Joe Bascom, only son of a widow, lives in a Connecticut village. He loves Elsie Tillinger, daughter of the deacon, the wealthiest man in town; but the deacon forbids Joe to speak to her. Joe leaves home to make his way in the world, but his employer, Mr. Morgan, a wealthy racehorse owner, accuses him unjustly of stealing. Actually, Morgan's son, Lester, is guilty of the crime, but Joe is sentenced to a prison term; there he becomes acquainted with Mugsy and Gilly, two crooks. Meanwhile, though courted by young Morgan, Elsie remains faithful to Joe. Mrs. Bascom, who makes superlative peach jam from her orchard, is in debt to the Deacon Tillinger, and he intends to buy her orchard and make Lester head of a jam industry. But Joe arrives with his crook friends, outwits the deacon, and takes over the peach orchard. Mugsy and Gilly are reformed by the goodness of Joe's mother and fall in love with Betty and Jessie; and after exposing Lester Morgan's deceit, Joe marries Elsie.",https://www.imdb.com/title/tt0013716/?ref_=sr_i_134,"['Jack E. Hazzard', 'June Mathis', ""Mary O'Hara""]",['Rex Ingram'],"['Alice Terry', 'Jack Mulhall', 'Harry Myers', 'George Cooper', 'Edward Connelly', 'Lydia Knott', 'Betty Allen', 'Margaret Loomis', 'Billy Bletcher', 'Eric Mayne']",,,,"$113,000","January 23, 1922",['United States'],,['Metro Pictures Corporation'],"Awards, 1 win total","['Comedy', 'Drama']","['None', 'English']"
135. The Crimson Challenge,1922,50m,Passed,3.1,29,,"In the cattle town of Lost Valley, Buck Courtrey, saloon owner and political boss, covets Tharon, daughter of Jim Last, a small rancher; and when rebuffed, he has Last killed. Tharon swears revenge with her father's own guns and organizes a vigilante band to check Courtrey's activities. Learning that she loves Billy, a cowpuncher, Courtrey kidnaps and threatens to kill him unless Tharon agrees to marry Courtrey following his divorce from Ellen. Courtrey's wife informs Tharon of Billy's whereabouts, and she rescues him in time to join the townspeople attacking Courtrey's gang. Courtrey is pursued by Tharon, who kills him and returns to become Billy's wife.",https://www.imdb.com/title/tt0013034/?ref_=sr_i_135,"['Vingie E. Roe', 'Beulah Marie Dix']",['Paul Powell'],"['Dorothy Dalton', 'Jack Mower', 'Frank Campeau', 'Irene Hunt', 'Will Walling', 'Howard Ralston', 'Clarence Burton', 'George Field', 'Beulah Dark Cloud', 'Fred Huntley']",,,,,"April 2, 1922",['United States'],"['Beaumont, California, USA (final scenes)']",['Famous Players-Lasky Corporation'],,"['Action', 'Adventure', 'Romance', 'Western']",['None']
136. The Spanish Jade,1922,50m,,6.2,46,,When a girl's lover kills her husband she offers herself to her father-in-law in exchange for his freedom.,https://www.imdb.com/title/tt0013629/?ref_=sr_i_136,"['Maurice Hewlett', 'Josephine Lovett', 'Louis Joseph Vance']",['John S. Robertson'],"['David Powell', 'Marc McDermott', 'Charles de Rochefort', 'Evelyn Brent', ""Lionel d'Aragon"", 'Frank Stanmore', 'Roy Byford', 'Harry Ham']",,,,,"April 30, 1922",['United Kingdom'],['Spain'],['Paramount British Pictures'],,['Drama'],"['None', 'English']"
137. The Bond Boy,1922,1h 10m,,3.8,12,,"For the sake of his impoverished mother, Joe Newbolt bonds himself to harsh Isom Chase. Ollie Chase tires of the difficult life her husband has forced on her and plans to elope with Cyrus Morgan, but Joe's sense of honor forces him to intervene. While Joe is trying to persuade Ollie not to proceed with her plans, Chase discovers him with his wife, misunderstands, reaches for his gun, and is accidentally killed. Joe protects Mrs. Chase, though he is accused of murder, tried, convicted, and sentenced to be hanged. But he escapes, goes to Mrs. Chase, and persuades her to reveal the truth. Joe is restored to his sweetheart and discovers that the Chase farm is rightfully his.",https://www.imdb.com/title/tt0012959/?ref_=sr_i_137,"['George Washington Ogden', 'Charles E. Whittaker']",['Henry King'],"['Richard Barthelmess', 'Charles Hill Mailes', 'Ned Sparks', ""Lawrence D'Orsay"", 'Bob Williamson', 'Leslie King', 'Jerry Sinclair', 'Tom Maguire', 'Lucia Backus Seger', 'Virginia Magee']",,,,,"May 23, 1923",['United States'],"['Bath County, Virginia, USA (outdoos scenes)']",['Inspiration Pictures'],"Awards, 1 win total",['Drama'],"['None', 'English']"
138. Heroes of the Street,1922,1h,,,,,"When a smart-aleck street kid's police officer father is killed in the line of duty, the boy turns over a new leaf and goes to work to support his mother, brothers, and sisters. He gets a job as an usher in a theater, but really wants to become a police officer to avenge his father's death. He soon finds himself involved in a fake kidnapping, real gangsters, and a tip on the identity of the man who killed his dad.",https://www.imdb.com/title/tt0014133/?ref_=sr_i_138,"['Mildred Considine', 'Edmund Goulding', 'Isabel Johnston']",['William Beaudine'],"['Wesley Barry', 'Marie Prevost', 'Jack Mulhall', 'Philo McCullough', 'Will Walling', 'Aggie Herring', 'Wilfred Lucas', 'Wedgwood Nowell', 'Philip Ford', 'Peaches Jackson']",,,,,"December 24, 1922",['United States'],,['Warner Bros.'],,"['Crime', 'Drama']",['None']
139. Clarence,1922,1h 10m,,,,,"The father of the quirky Wheeler family hires ex-soldier Clarence as a handyman, and Clarence falls for the family's governess Violet. Mrs. Wheeler suspects that her husband and Violet are carrying on, and she develops an attraction to Clarence. One day, Mr. Wheeler's avaricious private secretary Hubert Stein shows him an article about one Charles Smith, an Army deserter, and insists that Clarence is actually Charles Smith. Complications ensue.",https://www.imdb.com/title/tt0013016/?ref_=sr_i_139,"['Clara Beranger', 'Booth Tarkington']",['William C. de Mille'],"['Wallace Reid', 'Agnes Ayres', 'May McAvoy', 'Kathlyn Williams', 'Edward Martindel', 'Robert Agnew', 'Adolphe Menjou', 'Bertram Johns', 'Dorothy Gordon', 'Mayme Kelso']",,,,,"October 15, 1922",['United States'],,['Paramount Pictures'],"Awards, 1 win total","['Comedy', 'Romance']","['None', 'English']"
140. Kick In,1922,1h 10m,Passed,,,,"Chick Hewes resolves to go straight when he is released from prison, but persecution by the police when he refuses to be a stool pigeon and the lack of concern with which Jerry Brandon kills a slum child with his automobile impel Chick to undertake one more job--at the home of District Attorney Brandon. There Chick discovers Jerry already stealing from his father's safe, but Molly Brandon prevents Chick from being arrested for Jerry's crime. Chick and Molly go west to begin anew.",https://www.imdb.com/title/tt0013289/?ref_=sr_i_140,"['Ouida Bergère', 'Willard Mack']",['George Fitzmaurice'],"['Betty Compson', 'Bert Lytell', 'May McAvoy', 'Gareth Hughes', 'Kathleen Clifford', 'Mayme Kelso', 'John Miltern', 'Walter Long', 'Robert Agnew', 'Jed Prouty']",,,,,"December 17, 1922",['United States'],,['Famous Players-Lasky Corporation'],"Awards, 2 wins total","['Crime', 'Drama']",['None']
141. Reckless Youth,1922,1h 5m,Passed,6.0,36,,"Alice Schuyler, a feckless, not too sympathetic flapper, rushes into marriage to escape from her family. But she is still way too immature and careless and routinely takes off from her husband to go dancing with friends or out to drinks.",https://www.imdb.com/title/tt0013538/?ref_=sr_i_141,"['Cosmo Hamilton', 'Edward J. Montagne']",['Ralph Ince'],"['Elaine Hammerstein', 'Niles Welch', 'Myrtle Stedman', 'Robert Lee Keeling', 'Huntley Gordon', 'Louise Prussing', 'Frank Currier', 'Kate Cherry', 'Constance Bennett']",,,,,"March 30, 1922",['United States'],,['Selznick Pictures Corporation'],,"['Drama', 'Romance']","['None', 'English']"
142. The Green Caravan,1922,,,,,,A jealous girl compromises a Lord's gypsy wife but confesses when the gypsy cures her baby's diphtheria.,https://www.imdb.com/title/tt0327813/?ref_=sr_i_142,"['Edwin J. Collins', 'Oliver Sandys']",['Edwin J. Collins'],"['Catherine Calvert', 'Gregory Scott', 'Valia', 'Ivo Dawson', 'Wallace Bosco', 'Sunday Wilshin', 'Harry Newman']",,,,,November 1922,['United Kingdom'],,['Master Films'],,"['Drama', 'Romance']","['None', 'English']"
143. Cikáni,1922,1h 31m,,6.3,50,,"A Venetian gondolier looks for his beloved, who a Czech count had taken away and then rejected.Meanwhile the gondolier finds a boy among a group of gypsies in Bohemia and the two become wandering musicians.",https://www.imdb.com/title/tt0261612/?ref_=sr_i_143,"['Karel Hynek Mácha', 'Karl Anton']",['Karl Anton'],"['Hugo Svoboda', 'Olga Augustová', 'Theodor Pistek', 'Alfons Rasp', 'Julius Czonský', 'Bronislava Livia', 'Karel Fiala', 'Karel Schleichert', 'Josef Sváb-Malostranský', 'Karel Faltys']",,,,,"April 7, 1922",['Czechoslovakia'],"['Kokorín, Czech Republic']",['AB'],,['Drama'],"['None', 'Czech']"
