Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
161. The Great Circus Mystery,1925,,,5.9,27,,,https://www.imdb.com/title/tt0015875/?ref_=sr_i_161,"['Isadore Bernstein', 'George Morgan', 'William Lord Wright']",['Jay Marchant'],"['Joe Bonomo', 'Louise Lorraine', 'Robert Graves', 'Robert Seiter', 'Carmen Phillips', 'Slim Cole', 'Sam Polo', 'Albert Prisco', 'Monte Montague', 'Jack A. Goodrich']",,,,,"March 9, 1925",['United States'],,['Universal Pictures'],,"['Action', 'Adventure']","['None', 'English']"
162. Le diable dans la ville,1925,1h 1m,,6.0,33,,A small town during the 15th century. A band of smugglers settle in the abandoned Grey Tower. At a city auction a mysterious stranger buys the tower. Rumors has he is sent by the devil.,https://www.imdb.com/title/tt0132085/?ref_=sr_i_162,['Jean-Louis Bouquet'],['Germaine Dulac'],"['Jacqueline Blanc', 'Michelle Clairfont', 'Léon Mathot', 'René Donnio', 'Albert Mayer', 'Vetty', 'Pierre de Ramey', 'Émile Saint-Ober', 'Mario Nasthasio', 'Jacques Vandenne']",,,,,"January 30, 1925",['France'],"['Joinville, Haute-Marne, France']",['Films de France'],,['Drama'],['None']
163. The Ace of Spades,1925,Passed,,5.5,25,,"Gideon Trask and his henchmen at the saloon in Arkansas City covet the mineral survey of the Louisiana Territory made for Napoleon before the sale of the Territory to the United States. This is in possession of the Heath Brothers, who seek to use it in staking their land when the Oklahoma territory, last of the Louisiana tract to be released by the Government, is opened to Homesteaders.",https://www.imdb.com/title/tt0015537/?ref_=sr_i_163,"['William Lord Wright', 'Isadore Bernstein', 'Leigh Jacobson']",['Henry MacRae'],"['William Desmond', 'Mary McAllister', 'Albert J. Smith', 'William Steele', 'Cathleen Calhoun', 'Jack Pratt', 'Clark Comstock', 'Frank Lanning', 'John Herdman', 'William De Vaull']",,,,,"October 19, 1925",['United States'],,['Universal Pictures'],,['Western'],"['None', 'English']"
164. The case of the murder of Tariel Mklavadze,1925,1h 10m,,6.1,45,,"Schoolteacher Spiridon and his pretty wife Despine are taking a room in a small inn. Tariel Mklavadze, a local nobleman and debauchee falls for a beauty of Despine. He and his friends terrify young couple trying to get Despine.",https://www.imdb.com/title/tt0015771/?ref_=sr_i_164,"['Shalva Dadiani', 'Egnate Ninoshvili']",['Ivane Perestiani'],"['Kote Mikaberidze', 'Nato Vachnadze', 'Mikheil Kadagidze', 'Dimitri Kipiani', 'Georgiy Alberti', 'Shalva Dadiani', 'Mikhail Kalatozov', 'Shalva Khuskivadze']",,,,,"March 17, 1925",['Soviet Union'],,['Georgia-Film'],,"['Crime', 'Drama', 'Horror', 'Romance']","['None', 'Sign Languages']"
165. A Slave of Fashion,1925,1h,,2.1,183,,"Katherine Emerson, an Iowa girl hungry for the good things in life, leaves her small hometown and sets out for New York. En route, she is involved in a train wreck in which another woman is killed. Katherine finds the woman's purse and, among its contents, discovers an invitation for the woman to spend 6 months in an unoccupied luxury apartment in Manhattan. Katherine seizes this opportunity and sets up housekeeping in the elegant suite, living well and dressing in the newest fashions. Her family appears unexpectedly, and Katherine tells them that she is married to Nicholas Wentworth, the apartment's owner. Mother Emerson, disturbed that Nicholas is not living with his ""wife,"" writes to him in Europe and asks him to return. Nicholas arrives unexpectedly and is highly amused at Katherine's predicament, taking every opportunity to make her miserable. Katherine finally decides to tell her family the truth, but she is forestalled when Nicholas, who has decided that she would make a good wife, asks her to marry him.",https://www.imdb.com/title/tt0016358/?ref_=sr_i_165,"['Bess Meredyth', 'Jane Murfin', 'Samuel Shipman']",['Hobart Henley'],"['Norma Shearer', 'Lew Cody', 'William Haines', 'Mary Carr', 'James Corrigan', 'Vivia Ogden', 'Miss DuPont', 'Estelle Clark', 'Sidney Bracey', 'Joan Crawford']",,,,"$179,700","August 23, 1925",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Comedy', 'Romance']","['None', 'English']"
166. Faint Perfume,1925,1h,,,,,"After a stormy six-year marriage, Barnaby Powers divorces his wife Richmiel. She returns home, taking their young son Oliver with her. Barnaby follows her, to ask for custody of the boy, but meets and falls in love with Richmiel's pretty and sensitive cousin Ledda. Complications ensue.",https://www.imdb.com/title/tt0015791/?ref_=sr_i_166,"['Zona Gale', 'John F. Goodrich']",['Louis J. Gasnier'],"['Seena Owen', 'William Powell', 'Alyce Mills', 'Mary Alden', 'Russell Simpson', 'Betty Francisco', 'Jackie Saunders', 'Philo McCullough', 'Ned Sparks', 'Dick Brandon']",,,,,"June 1, 1925",['United States'],,['B.P. Schulberg Productions'],,['Drama'],"['None', 'English']"
167. Clash of the Wolves,1925,1h 14m,Passed,6.5,454,,A fire in the mountains drive a wolf pack into a nearby desert where they will terrorize the local residents.,https://www.imdb.com/title/tt0015687/?ref_=sr_i_167,['Charles Logue'],['Noel M. Smith'],"['Rin Tin Tin', 'Nanette', 'Charles Farrell', 'June Marlowe', 'Heinie Conklin', 'Will Walling', 'Pat Hartigan']",,,"$588,600","$505,760","November 28, 1925",['United States'],"['Chatsworth, California, USA']",['Warner Bros.'],"Awards, 1 win total","['Adventure', 'Family', 'Romance', 'Western']",['English']
168. The White Outlaw,1925,50m,Passed,7.1,83,,"Scout, a cowboy's beautiful white horse, flees the ranch after being abused by a sadistic ranch hand. He becomes an outlaw stallion, and it's not long before he manages to attract a considerable herd of followers. However, when local ranchers suspect Scout of ""rustling"" some of their horses to join his herd, they decide to track him down and put him to death. Scout's owner reluctantly agrees, but has his own plan in mind.",https://www.imdb.com/title/tt0016526/?ref_=sr_i_168,['Isadore Bernstein'],['Clifford Smith'],"['Jack Hoxie', 'Marceline Day', 'William Welsh', 'Duke R. Lee', 'Floyd Shackelford', 'Charles Brinley', 'Scout the Horse', 'Rex the Dog']",,,,,"September 6, 1925",['United States'],"['Alabama Hills, Lone Pine, California, USA']",['Universal Pictures'],,['Western'],['English']
169. Salammbô,1925,,,6.1,21,,"The story deals with the love of Matho, the leader of the Libyan Mercenani, for Salammbo, the daughter of Hamilcar, who returned after the second Punic War to restore order in Carthage, which has been endangered by the treacherous conduct of the Council of Elders. Matho encounters a deadly rival in the person of Narr' Haras, a Numidian chief, a rivalry which commences at a great feast in Hamilcar's palace, where Matho first is dazzled by the beauty of the great general's daughter. For the love of Salammbo, Matho is willing to encounter any peril, and for he is induced to commit an act of sacrilege by stealing the sacred Veil of Tanit, an act to which he is incited by a renegade Greek who wishes to embroil the Mercenanis with the Carthagenians. Matho is rewarded by the love of Salammbo, but has to take arms against the vengeance of Hamilcar. The Mercenanis are defeated and Matho is treacherously taken by Narr' Haras, who has been selected by Hamilcar as the husband of Salammbo. On the day of their wedding, Matho is compelled to run the gauntlet of the vast crowds who have been incited against him for the sacrilege of the Veil. Almost torn to pieces by the angry mob, he falls prostrate at the feet of Salammbo, who claims his life from the Elders as a consideration for having restored the veil.",https://www.imdb.com/title/tt0192563/?ref_=sr_i_169,['Gustave Flaubert'],['Pierre Marodon'],"['Jeanne de Balzac', 'Rolla Norman', 'Victor Vina', 'Raphaël Lievin', 'Henri Baudin', 'Adolf Weisse', 'Albert de Kersten']",,,,,"January 30, 1925","['France', 'Austria']","['Vienna, Austria']","['Gaumont-Franco Film-Aubert (G.F.F.A)', 'Sascha-Film']",,['Drama'],['None']
170. Ingmarsarvet,1925,1h 32m,,6.7,70,,The story of a group of farmers who choose to leave their homes and follow the preacher Helgum to the Holy Land.,https://www.imdb.com/title/tt0015947/?ref_=sr_i_170,"['Ragnar Hyltén-Cavallius', 'Gustaf Molander', 'Selma Lagerlöf']",['Gustaf Molander'],"['Märta Halldén', 'Ivan Hedqvist', 'John Ekman', 'Lars Hanson', 'Mathias Taube', 'Mona Mårtenson', 'Nils Aréhn', 'Conrad Veidt', 'Ida Brander', 'Knut Lindroth']",,,,,"December 26, 1925",['Sweden'],"['Dala-Floda, Dalarnas län, Sweden']",['Nord-Westi Film'],,['Drama'],"['None', 'Swedish']"
171. Déclassé,1925,1h 20m,Passed,6.4,50,,"The last of the impetuous Varicks, Lady Helen Haden is married to Sir Bruce Haden, a brute who treats her shamefully. She falls in love with Ned Thayer, a young American, but refuses to divorce her husband because of the attendant scandal and disgrace. Sir Bruce gains possession of a love letter written to Ned by Lady Helen and divorces her. Ned goes to Africa, and Lady Helen comes to the United States, where she encounters Rudolph Solomon, an art collector who wants her to become his mistress. The noblewoman at first refuses, but when her money runs out, she agrees to the proposal and attends a party at his home. Ned, who has learned of the divorce, comes looking for Helen and meets her at Solomon's party. Lady Helen is so humiliated and ashamed that she rushes from the house and throws herself in front of an automobile. She is not badly injured, and Ned states his love for her.",https://www.imdb.com/title/tt0015740/?ref_=sr_i_171,"['Zoe Akins', 'Charles E. Whittaker', 'Bradley King']",['Robert G. Vignola'],"['Corinne Griffith', 'Lloyd Hughes', 'Clive Brook', 'Louise Fazenda', 'Rockliffe Fellowes', 'Hedda Hopper', 'Lilyan Tashman', 'Gale Henry', 'Bertram Johns', 'Eddie Lyons']",,,,,"April 12, 1925",['United States'],,['Corinne Griffith Productions'],,"['Drama', 'Romance']",['None']
172. The Patent Leather Pug,1925,50m,,,,,"The morning after his engagement party, wealthy young New York playboy Billy Hepburn awakens, battered and bruised, but without any memory of what happened the night before. Billy's valet then informs him that he and prize fighter Battling Burke had gotten into a brawl over Billy's fiancée, and Burke won. Determined to regain his honor, Billy goes into training, with his valet's help. Billy arranges to finance a boxing match with Burke, but because Billy's father objects, the fight must take place on a raft near Coney Island. Billy finally wins the fight, thereby impressing his fiancée and winning the respect of his father.",https://www.imdb.com/title/tt0147153/?ref_=sr_i_172,['Grover Jones'],['Albert S. Rogell'],"['Billy Sullivan', 'Ruth Dwyer', 'J.P. McGowan', 'Gloria Grey', 'Vivian Vance', 'John Sinclair', 'Melbourne MacDowell', 'Kit Guard', 'Hayden Stevenson', 'Eddie Diggins']",,,,,"January 1, 1926",['United States'],,['Harry J. Brown Productions'],,['Drama'],"['None', 'English']"
173. The Golden Princess,1925,1h 30m,,,,,"During the Gold Rush of '49, Tom Romaine kills William Kent and runs off with his wife, Kate, leaving behind Kate's daughter, Betty, who is reared by a priest. Fifteen years later, Betty goes to California and looks up Tennessee, one of her father's friends, who makes her his partner in the Golden Princess Mine. Romaine learns of Betty's whereabouts and, with Kate's help, passes himself off as Betty's father. Tennessee recognizes them both and lets Betty know that Romaine killed her father. Romaine dynamites the mine with Betty and Tennessee inside; and Kate, who has killed Romaine, dies while rescuing them. Tennessee and Betty decide to become permanent partners in marriage.",https://www.imdb.com/title/tt0015869/?ref_=sr_i_173,"['Frances Agnew', 'Bret Harte']",['Clarence G. Badger'],"['Betty Bronson', 'Neil Hamilton', 'Rockliffe Fellowes', 'Phyllis Haver', 'Joseph J. Dowling', 'Edgar Kennedy', 'George Irving', 'Norma Wills', 'Mary Schoene', 'Don Marion']",,,,,"October 5, 1925",['United States'],"['Sierra Nevada Mountains, California, USA (Photo caption)']",['Paramount Pictures'],,"['Crime', 'Western']","['None', 'English']"
174. Forty Winks,1925,1h 10m,,,,,"The Butterworth family attorney Gaspar Le Sage, and a suitor for the hand of Eleanor Butterworth, persuades a beautiful Eurasian adventuress, Annabelle Wu, to help him steal the official plans for the coastal defense of California from Eleanor's brother, Lieutenant Butterworth. Annabelle gets the susceptible lieutenant drunk at a roadhouse, steals his keys, and gets the plans. Blame for the theft is placed on British secret service agent Lord Chumley, engaged to Eleanor, who immediately sets out to clear his own name and save the family honor. He prevents young Butterworth from killing himself, recovers the documents, and saves Eleanor, who has been abducted, in desperation, by Le Sage.",https://www.imdb.com/title/tt0015835/?ref_=sr_i_174,"['David Belasco', 'Henry C. DeMille', 'Bertram Millhauser']","['Paul Iribe', 'Frank Urson']","['Raymond Griffith', 'Theodore Roberts', 'Cyril Chadwick', 'William Boyd', 'Anna May Wong', 'Viola Dana', 'Eddie Gribbon']",,,,,"February 2, 1925",['United States'],,['Paramount Pictures'],,"['Comedy', 'Drama']","['None', 'English']"
175. His People,1925,1h 33m,Passed,7.6,49,,"The two sons of a poor Russian-Jewish pushcart peddler on New York's Lower East Side are causing their father grief. As Morris and Sammy stray from traditions cherished by their parents, each generation learns to accept change to preserve the family as a source of love and respect.",https://www.imdb.com/title/tt0015918/?ref_=sr_i_175,"['Isadore Bernstein', 'Alfred A. Cohn', 'Charles E. Whittaker']",['Edward Sloman'],"['Rudolph Schildkraut', 'Rosa Rosanova', 'Robert Gordon', 'George J. Lewis', 'Albert Bushaland', 'Arthur Lubin', 'Jean Johnston', 'Blanche Mehaffey', 'Kate Price', 'Virginia Brown Faire']","$93,000 (estimated)",,,,"November 1, 1925",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],"Awards, 2 wins total","['Drama', 'Romance']","['None', 'English']"
176. Smouldering Fires,1925,1h 20m,,6.8,129,,A successful businesswoman falls in love with one of her (much younger) factory workers. She doesn't know that he is in love with her younger sister.,https://www.imdb.com/title/tt0016361/?ref_=sr_i_176,"['Dwinelle Benthall', 'Melville W. Brown', 'Sada Cowan']",['Clarence Brown'],"['Pauline Frederick', 'Laura La Plante', 'Malcolm McGregor', 'Tully Marshall', 'Wanda Hawley', 'Helen Lynch', 'George Cooper', 'Bert Roach', 'Billy Gould', 'Rolfe Sedan']",,,,,"January 18, 1925",['United States'],"['Yosemite National Park, California, USA']",['Universal Pictures'],,"['Drama', 'Romance']","['None', 'English']"
177. Old Clothes,1925,1h 5m,,2.3,190,,"Timothy and Max are partners in the junk business. They take poor young Mary in as a boarder. Mary gets a job in Nathan's office and falls in love with him, but his mother feels she is beneath Nathan. Nathan faces disaster unless he can corner a particular stock, with which Timothy and Max's room happens to be entirely papered.",https://www.imdb.com/title/tt0016174/?ref_=sr_i_177,"['Robert E. Hopkins', 'Willard Mack']",['Edward F. Cline'],"['Jackie Coogan', 'Joan Crawford', 'Max Davidson', 'Lillian Elliott', 'Allan Forrest', 'Jim Mason', 'Stanton Heck', 'Joe Bordeaux', 'Dynamite the Horse']",,,,,"November 9, 1925",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Jackie Coogan Productions'],,['Drama'],"['None', 'English']"
178. Lady Windermere's Fan,1925,2h,Approved,7.2,1.5K,,"A society woman believes her husband is having an affair, a misconception which may have dire personal consequences for all involved.",https://www.imdb.com/title/tt0016004/?ref_=sr_i_178,"['Oscar Wilde', 'Julien Josephson', 'Maude Fulton']",['Ernst Lubitsch'],"['Irene Rich', 'May McAvoy', 'Bert Lytell', 'Ronald Colman', 'Edward Martindel', 'Carrie Daumery', 'Billie Bennett', 'Michael Dark', 'Helen Dunbar', 'Frank Finch Smiles']","$320,000 (estimated)",,,,"January 6, 1926",['United States'],"['Toronto, Ontario, Canada (Racetrack Scene)']",['Warner Bros.'],"Awards, 1 win total",['Comedy'],['English']
179. The Narrow Street,1925,1h 10m,,,,,"Simon Haldane works in the office of the Faulkner Iron Works, but he has been raised by his two maiden aunts in an extremely sheltered manner, and is basically afraid of everyone and everything. One morning he finds a strange girl shivering in his bedroom, and although he's terrified of her, he manages to call a doctor for her. This starts a rumor that Simon is married. Complications ensue.",https://www.imdb.com/title/tt0016146/?ref_=sr_i_179,"['Julien Josephson', 'Edwin Bateman Morris']",['William Beaudine'],"['Matt Moore', 'Dorothy Devore', 'David Butler', 'George C. Pearce', 'Russell Simpson', 'Gertrude Short', 'Joe Butterworth', 'Kate Toncray', 'Tempe Pigott', 'Madame Sul-Te-Wan']",,,,,"January 11, 1925",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],"Awards, 2 wins total",['Comedy'],['None']
180. Die Prinzessin und der Geiger,1925,1h 36m,,7.1,48,,"A French violinist saves his beloved princess from the Russian revolution, of which his former tutor is the leader.",https://www.imdb.com/title/tt0016246/?ref_=sr_i_180,"['Adrian Brunel', 'Alfred Hitchcock', 'Raymond Paton']",['Graham Cutts'],"['Jane Novak', 'Walter Rilla', 'Frank Stanmore', 'Bernhard Goetzke', 'Loni Nest', 'Martin Herzberg', 'Rosa Valetti', 'Dora Bergner', 'Fritz Alberti', 'Robert Leffler']",,,,,"October 26, 1925","['United Kingdom', 'Germany']","['Studio Babelsberg, Potsdam, Brandenburg, Germany (Studio)']","['Universum Film (UFA)', 'Gaumont British Picture Corporation']",,['Drama'],"['None', 'German']"
181. Perils of the Wild,1925,5h,,5.6,26,,"The Swiss Family Robinson, with Emily Montrose as passenger, sail for Australia with a cargo of gunpowder. Capt. William Robinson in command, Sir Charles Leicester, wayward son, sea rover and pirate chief is also aboard. He and Frederick Robinson are rivals for Emily's hand. During a storm a fire starts near the powder. Sir Charles and the crew take over the command of the ship. In the hold, Frederick is striving to keep the kegs from the flames. The ship founders, and the pirates abandon ship. After a calm the Robinsons make their way to a distant island. The island is the pirate's base and inhabited by followers of Sir Charles. The Swiss Family set up a tent and prepare to adjust themselves to their new home. The adventures that follow are many.",https://www.imdb.com/title/tt0016214/?ref_=sr_i_181,"['Isadore Bernstein', 'William Lord Wright', 'Johann David Wyss']",['Francis Ford'],"['Joe Bonomo', 'Margaret Quimby', 'Jack Mower', 'Alfred Allen', 'Eva Gordon', 'Jack Murphy', 'Howard Enstedt', 'Francis Irwin', 'William Dyer', 'Albert Prisco']",,,,,"August 27, 1925",['United States'],,['Universal Pictures'],,['Adventure'],"['None', 'English']"
182. Are Parents People?,1925,1h,,6.7,84,,"The teenage daughter of a wealthy couple is horrified to find out that her parents, who spend most of their time fighting with each other, are planning to divorce. She schemes to get them back together by pretending to fall for a dimwitted actor, hoping that her parents will unite to prevent the ""romance"".",https://www.imdb.com/title/tt0015577/?ref_=sr_i_182,"['Frances Agnew', 'Alice Duer Miller']",['Malcolm St. Clair'],"['Betty Bronson', 'Florence Vidor', 'Adolphe Menjou', 'George Beranger', 'Lawrence Gray', 'Mary Beth Milford', 'Emily Fitzroy', 'William Courtright', 'Carolyn Irwin']",,,,,"June 1, 1925",['United States'],,['Paramount Pictures'],"Awards, 2 wins total",['Comedy'],"['None', 'English']"
183. Honor,1925,1h 2m,,6.8,161,,"Young lovers Seyran and Susan meet a tragic fate because of patriarchal prejudices of their parents. Although arranged for marriage in early childhood, and despite youngsters' love, Barkhudar marries his daughter Susan to another man, as a matter of honour.",https://www.imdb.com/title/tt0017195/?ref_=sr_i_183,"['Alexander Shirvanzade', 'Amo Bek-Nazaryan']",['Amo Bek-Nazaryan'],"['Hovhannes Abelyan', 'Hasmik Agopyan', 'Olga Maisuryan', 'Hrachia Nersisyan', 'Avet Avetisyan', 'Nina Manucharyan', 'Samvel Mkrtchyan', 'M. Shahubatyan-Tatieva', 'Hambartsum Khachanyan', 'L. Aleksanyan']",,,,,1925,['Soviet Union'],"['Yerevan, Armenia']","['Armenkino', 'Georgian-Film']",,['Drama'],"['None', 'Sign Languages']"
184. The Storm Breaker,1925,1h 10m,,5.7,37,,"John Strong, the fearless skipper of a fishing vessel, marries the romantic dreamer Lyzette Dijon. During his absence at sea, she begins to fall for John's brother, Neil.",https://www.imdb.com/title/tt0016399/?ref_=sr_i_184,"['Charles Guernon', 'Edward T. Lowe Jr.']",['Edward Sloman'],"['House Peters', 'Ruth Clifford', 'Nina Romano', 'Ray Hallor', 'Jere Austin', 'Lionel Belmore', 'Gertrude Claire', 'Mark Fenton', 'J. Edwin Brown', 'William Colvin']",,,,,"September 26, 1925",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,['Drama'],['English']
185. Where the Worst Begins,1925,50m,,,,,"Jane Brower wants nothing more than to leave behind her ranch life in the West and go East. When she happens upon a party in the private railroad car of wealthy August Van Dorn, Jane gets the idea to finance her trip by kidnapping his son, Donald, for ransom. While Jane is negotiating with the senior Van Dorn, his son is kidnapped by two bandits. Donald soon escapes and seeks out Jane, with whom he has fallen in love. After Donald rescues Janes from the bandits, they decide to marry and spend their honeymoon in New York City.",https://www.imdb.com/title/tt0016520/?ref_=sr_i_185,"['Joseph Anthony Roach', 'George F. Worts']",['John McDermott'],"['Ruth Roland', 'Alec B. Francis', 'Matt Moore', 'Grace Darmond', 'Roy Stewart', 'Derelys Perdue', 'Theodore Lorch', 'Ernie Adams', 'J.P. Lockney', 'Bob Burns']",,,,,December 1925,['United States'],,['Co-Artists Productions'],,"['Comedy', 'Western']",['None']
186. The Lucky Horseshoe,1925,50m,Passed,5.6,33,,"A ranch foreman, rebuffed by his boss' daughter, turns the ranch into a tourist mecca. The girl leaves the ranch, but eventually she returns with her new fiancé, who she says is a rich European, and they plan to get married at the ranch. Her engagement doesn't discourage the foreman, however, and finally her fiancé orders his servants to kidnap him and keep him under wraps until the wedding. The foreman finds out some damaging information about his love's ""rich European"" fiancée, and has to find a way to escape captivity and stop the wedding.",https://www.imdb.com/title/tt0016052/?ref_=sr_i_186,"['Robert Lord', 'John Stone']",['John G. Blystone'],"['Tom Mix', 'Billie Dove', 'Malcolm Waite', 'J. Farrell MacDonald', 'Clarissa Selwynne', 'Ann Pennington', 'J. Gunnis Davis', 'Tony the Horse', 'Napoleon the Horse Marvel', 'Gary Cooper']",,,,,"August 30, 1925",['United States'],,['J. G. Blystone Productions'],,['Western'],"['None', 'English']"
187. Lorraine of the Lions,1925,1h 10m,,6.3,55,,"A ship carrying a touring circus troupe sinks at sea, and Lorraine, a young girl, is washed up on a deserted island. Her only companion is a gorilla from the circus, Bimi, who raises her as its own. Several years later Lorraine's wealthy grandfather, who has hired a psychic to help find her, is led by the psychic to Lorraine's island, and she and Bimi are taken back to ""civiliation"" in San Francisco, but things don't work out exactly as planned.",https://www.imdb.com/title/tt0016038/?ref_=sr_i_187,"['Isadore Bernstein', 'Carl Krusada']",['Edward Sedgwick'],"['Norman Kerry', 'Patsy Ruth Miller', 'Fred Humes', 'Doreen Turner', 'Harry Todd', 'Philo McCullough', 'Joseph J. Dowling', 'Frank Newburg', 'Rosemary Cooper', 'Walter Brennan']",,,,,"October 11, 1925",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']",['Universal Pictures'],,"['Adventure', 'Drama']",['English']
188. Slums of Berlin,1925,1h 53m,,7.0,90,,"A young engineer lies to protect his fiancée, and is later convicted of perjury (after which his fiancée abandons him) and sent to prison. When he gets get, he tries to return to his former life and finds out that's easier said than done--no one wants to hire an ex-con, and when he finds himself broke and homeless, he is ""saved"" by a local prostitute, and discovers that his only real friends are the people that society deems to be the ""lower classes"" and ""criminals"". Just when he is starting to work his way back to ""respectability"", a situation arises in which he must risk everything he's worked for in order to help out the people who've helped him.",https://www.imdb.com/title/tt0016487/?ref_=sr_i_188,"['Luise Heilborn-Körbitz', 'Gerhard Lamprecht', 'Heinrich Zille']",['Gerhard Lamprecht'],"['Bernhard Goetzke', 'Paul Bildt', 'Aud Egede-Nissen', 'Arthur Bergen', 'Mady Christians', 'Christian Bummerstaedt', 'Eduard Rothauser', 'Hildegard Imhof', 'Margarete Kupfer', 'Frida Richard']",,,,,"February 20, 1926",['Germany'],"['Terra-Glashaus, Marienfelde, Tempelhof, Berlin, Germany']",['National-Film'],,['Drama'],"['None', 'German']"
189. Hogan's Alley,1925,1h 10m,,,,,"In the New York City neighborhood known as ""Hogan's Alley,"" pugilist Lefty O'Brien becomes engaged to local tomboy Patsy Ryan, against the wishes of her father, Michael. During a championship fight with Battling Savage, Lefty breaks his left hand and leaves his opponent close to death. Believing he is in trouble with the law, Lefty finds refuge with Patsy, but her father turns the young couple out. When Patsy is injured, Michael seeks help from wealthy Dr. Emmett Franklin, who takes more than a professional interest in his patient. He invites Michael and Patsy to a dinner that turns into a wild party. Lefty crashes the event and demands that Patsy leave with him; she refuses and returns his engagement ring. The doctor invites father and daughter to his mountain lodge, then leaves Michael stranded at the railroad station. Lefty comes to Michael's aid and they pursue the train in an automobile. The two vehicles collide and a portion of the train breaks loose. Patsy is trapped inside a runaway car, and Lefty employs an airplane to rescues her. The two lovers marry and make their fortune in plumbing, much to Michael's pleasure.",https://www.imdb.com/title/tt0015923/?ref_=sr_i_189,"['Maude Fulton', 'Darryl F. Zanuck']",['Roy Del Ruth'],"['Monte Blue', 'Patsy Ruth Miller', 'Willard Louis', 'Louise Fazenda', 'Ben Turpin', 'Heinie Conklin', 'Max Davidson', 'Herbert Spencer Griswold', 'Frank Hagney', 'Nigel Barrie']",,,,,"December 12, 1925",['United States'],,['Warner Bros.'],,"['Action', 'Drama']","['None', 'English']"
190. Don't,1925,1h,,,,,"Tracey Moffat, a schoolgirl flapper, makes a bid for her freedom by rejecting the man her father has chosen for her to marry and instead chooses fun-loving Gilbert Jenkins. Her parents' interference proves to be more than Tracey can bear, and she threatens to leave home. Mr. and Mrs. Moffat reevaluate their position, however, and decide to support their daughter's decision. Free to go, Tracey nevertheless decides to stay home and marry Gilbert.",https://www.imdb.com/title/tt0015761/?ref_=sr_i_190,"['Rupert Hughes', 'Agnes Christine Johnston']",['Alfred J. Goulding'],"[""Sally O'Neil"", 'John Patrick', 'Bert Roach', 'James Morrison', 'Estelle Clark', 'DeWitt Jennings', 'Ethel Wales', 'Johnny Fox', 'Dorothy Seay', 'Evelyn Pierce']",,,,,"November 15, 1925",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,['Comedy'],"['None', 'English']"
191. I'll Show You the Town,1925,1h 20m,Passed,7.9,22,,"A bachelor who cannot bring himself to break a date ends up with three dates at the same restaurant on the same night. He juggles the dates, keeping each from seeing the others, by feigning reasons to excuse himself from each table.",https://www.imdb.com/title/tt0015937/?ref_=sr_i_191,"['Elmer Davis', 'Raymond L. Schrock', 'Harvey F. Thew']",['Harry A. Pollard'],"['Reginald Denny', 'Marian Nixon', 'Edward Kimball', 'Lilyan Tashman', 'Hayden Stevenson', 'Cissy Fitzgerald', 'Margaret Livingston', 'Neely Edwards', 'William A. Carroll', 'Martha Mattox']",,,,,"June 7, 1925",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],"Awards, 1 win total",['Comedy'],['None']
192. The Teaser,1925,1h 10m,Passed,,,,"Ann Barton, the daughter of a once-wealthy family, is forced to clerk at the cigar counter of a village hotel, where she meets James McDonald, a breezy, handsome salesman.",https://www.imdb.com/title/tt0016413/?ref_=sr_i_192,"['Martha M. Stanley', 'Adelaide Matthews', 'Lewis Milestone']",['William A. Seiter'],"['Laura La Plante', ""Pat O'Malley"", 'Hedda Hopper', 'Walter McGrail', 'Byron Munson', 'Vivien Oakland', 'Wyndham Standing', 'Margaret Quimby', 'Frank Finch Smiles', 'Janet Gaynor']",,,,,"September 6, 1925",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA']",['Universal Pictures'],,"['Comedy', 'Drama', 'Romance']","['None', 'English']"
