Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
"345. Be Careful, Mr. Smith",1935,1h 12m,,,,,,https://www.imdb.com/title/tt0168173/?ref_=sr_i_345,"['Frank Atkinson', 'Ernest Longstaffe']",['Max Mack'],"['Bobbie Comber', 'Bertha Belmore', 'Cecil Ramage', 'C. Denier Warren', 'Arthur Finn', 'Warren Jenkins', 'Frank Atkinson', 'Marie Dayne', 'Bertha Ricardo', 'Ernest Sefton']",,,,,"May 7, 1935",['United Kingdom'],,['Union Films'],,['Comedy'],['English']
346. Königswalzer,1935,1h 23m,,7.0,20,,"An operetta of easy going court life in Munich in 1852: Elizabeth of Bavaria marries Franz Joseph of Austria, Count Tettenbach the Elder falls for a confectioner's daughter, his nephew for a commoner.",https://www.imdb.com/title/tt0027858/?ref_=sr_i_346,"['Emil Burri', 'Walter Forster']",['Herbert Maisch'],"['Paul Hörbiger', 'Curd Jürgens', 'Carola Höhn', 'Anton Pointner', 'Willi Forst', 'Kurt von Ruffin', 'Hans Leibelt', 'Theodor Danegger', 'Heli Finkenzeller', 'Ellen Schwanneke']",,,,,"April 9, 1936",['Germany'],,['Universum Film (UFA)'],,['Musical'],['German']
347. $1000 a Minute,1935,1h 10m,Approved,6.0,217,,"A down-on-his luck newspaperman finds himself the center of an experiment being conducted by two daffy millionaires--to see if someone can spend $1000 a minute, every minute, for 12 solid hours. If he can do it, he gets $10,000. If he can't do it, he gets nothing.",https://www.imdb.com/title/tt0026027/?ref_=sr_i_347,"['Everett Freeman', 'Jack Natteford', 'Claire Church']",['Aubrey Scotto'],"['Roger Pryor', 'Leila Hyams', 'Edward Brophy', 'Sterling Holloway', 'Edgar Kennedy', 'Purnell Pratt', 'Herman Bing', 'Arthur Hoyt', 'William Austin', 'Franklin Pangborn']",,,,,"October 22, 1935",['United States'],"['Republic Studios, Hollywood, Los Angeles, California, USA']",['Republic Pictures (I)'],"Nominated for 1 Oscar, 1 nomination total","['Comedy', 'Romance']",['English']
348. Lady Tubbs,1935,1h 9m,Approved,6.5,40,,"A cook in a railroad construction camp inherits $500,000. She pretends to be English royalty and barges into the New York social scene.",https://www.imdb.com/title/tt0026595/?ref_=sr_i_348,"['Homer Croy', 'Barry Trivers', 'Adele Buffington']",['Alan Crosland'],"['Alice Brady', 'Douglass Montgomery', 'Anita Louise', 'Alan Mowbray', 'June Clayworth', 'Hedda Hopper', 'Russell Hicks', 'Lumsden Hare', 'Virginia Hammond', 'Minor Watson']",,,,,"July 2, 1935",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],"Awards, 1 win total","['Parody', 'Satire', 'Comedy', 'Romance']",['English']
349. The Land of Promise,1935,57m,,6.0,27,,"Portraying Zionist settlers' accomplishments, this part-documentary, part-travelogue shows 1930s Palestine as opportunity for fulfilling a dream. Through evocative visuals, it encourages settlement and investment in the ""Jewish homeland.""",https://www.imdb.com/title/tt0162427/?ref_=sr_i_349,['Maurice Samuel'],['Juda Leman'],['David Ross'],,,,,"November 20, 1935",['Palestine'],"['Jerusalem, Israel']","['Keren Hayesod', 'Urim Palestine Film Company']","Awards, 1 win & 1 nomination total",['Documentary'],"['English', 'Hebrew', 'Yiddish']"
350. Doce hombres y una mujer,1935,,,,,,,https://www.imdb.com/title/tt0025053/?ref_=sr_i_350,['Rosario Pi'],['Fernando Delgado'],"['Irene López Heredia', 'Ana María Custodio', 'José Baviera', 'Rafael Jimenez', 'Mapy Cortés', 'Mariano Asquerino', 'Leo de Córdoba', 'Francisco Hernández', 'Ricardo Vargas', 'Luis García Ortega']",,,,,"April 1, 1935",['Spain'],,['Star Film'],,[],['Spanish']
351. The Public Menace,1935,1h 12m,Approved,6.3,304,,"Non-citizen Arthur marries reporter Murphy for a bogus gangster's confession. A divorce is needed, and Murphy is fired. The gangster wants her to be his girlfriend, the police are outside, and only one who can save her is Murphy.",https://www.imdb.com/title/tt0026897/?ref_=sr_i_351,"['Ethel Hill', 'Lionel Houser']",['Erle C. Kenton'],"['Jean Arthur', 'George Murphy', 'Douglass Dumbrille', 'George McKay', 'Robert Middlemass', 'Victor Kilian', 'Charles C. Wilson', 'Shirley Grey', 'Bradley Page', 'Arthur Rankin']",,,,,"September 30, 1935",['United States'],,['Columbia Pictures'],,"['Comedy', 'Drama', 'Romance']",['English']
352. Behind the Green Lights,1935,1h 8m,Approved,5.9,89,,"Dave Britten, a bright young detective in the police force, captures one of J. C. Owen's henchmen and charges him with robbery. Owen then hires Raymond Cortell, a crooked lawyer, to act as the criminal's defense. Cortell not only keeps crooks and gunmen out of jail by manipulating legal technicalities, but spurs them to more crime by demanding large fees for his legal services. Cortell assigns the case to one of his unwary younger partners, Mary Kennedy, who is the daughter of police captain Jim Kennedy. Mary wins an acquittal by utilizing the tricks Cortell suggests, becoming adept at serving as a criminal ""mouthpiece."" Dave, Mary's fiancé, is dismayed by her action, and the two quarrel, but they make up, and she agrees to quit her job and marry Dave when he is promoted to lieutenant. Dave soon investigates a jewel robbery at Owen's office, and aided by the eye-witness account of a janitor and his own deductions, he charges Owen with murdering a diamond salesman and accuses him of carrying out the crime in a way in which no suspicion would fall on him. Mary is again the defense attorney for Owen, and by confusing the janitor on the witness stand with questions pertaining to the moonlight on the night of the murder and comparing his answer to an almanac, she obtains an acquittal. Mary becomes famous, but Dave and her father are angry at the tactics she has used. In order to pay Cortell, Owen robs a jewelry store and shoots Jim in the process. Mary at last realizes the error of her ways. The wounded Jim identifies Owen, and with Mary's help, Dave is able to capture him and to arrest Cortell for receiving stolen property. Jim is on his way to recovery, and Mary and Dave are reunited.",https://www.imdb.com/title/tt0026106/?ref_=sr_i_352,"['Cornelius W. Willemse', 'James Gruen', 'Colbert Clark']",['Christy Cabanne'],"['Norman Foster', 'Judith Allen', 'Purnell Pratt', 'Sidney Blackmer', 'Theodore von Eltz', 'Kenneth Thomson', 'Edward Gargan', 'Ford Sterling', 'John Davidson', 'Jane Meredith']",,,,,"March 11, 1935",['United States'],,['Mascot Pictures'],,"['Crime', 'Drama']",['English']
353. Walt Disney Treasures Mickey Mouse in Black and White Volume Two,1935,2h 27m,,6.0,12,,,https://www.imdb.com/title/tt28857385/?ref_=sr_i_353,[],['Clyde Geronimi'],,,,,,1935,['United States'],,,,['Animation'],['English']
354. Guard That Girl,1935,1h 7m,Approved,3.7,31,,"Attorney Joshua Scranton hires ""Budge"" Edwards and Larry Donovan, who has just bought into Edwards' detective agency, to protect Estelle Hudson, a client of his who is to inherit three-million dollars the next Thursday. He tells them he has reason to believe the girl is in danger from five relatives who stand to benefit by her death. Helen Bradford, Edwards' secretary, with who Larry is in love, insists upon impersonating the endangered heiress. Edwards acts as her chauffeur and Larry as her fiancé whom she met in Europe. Scranton provides a reliable maid, Jeannie Martin, to accompany Helen. Lobo the Marvel dog , Edwards' police dog, goes along as added protection. The relatives, assembled at the Hudson country home, are Aunt Catherine, a crabby dowager; Sarah , her bitter, unmarried daughter; Cousin Ellwood, a simple, good-natured drunk cousin; and the heiress' uncle, Dr. Silas Hudson, who is an archery expert. A big-game hunting arrow sticking in Helen's (posing as the heiress) bedroom door is the first warning or danger, and all hands begin to cast wary glances in the direction of Uncle Silas. Jeanne bravely offers to sleep in Helen's room on a chaise lounge. A prowler, attacked by Lobo, leaves the dog apparently dying and, as the weapon of choice was a rake, Reynolds, the gardener, joins Uncle Silas as a suspect. But a second arrow later rips through a rowboat carrying Larry and Helen. And, a third plows through Jeannie's chaise lounge as she jumps to protect Helen when she sees a secret panel in the bedroom open. Then, Reynolds, who is a private detective hired by who-knows-who is done in by an arrow-shot only an archery expert could have made.",https://www.imdb.com/title/tt0026443/?ref_=sr_i_354,['Lambert Hillyer'],['Lambert Hillyer'],"['Robert Allen', 'Florence Rice', 'Ward Bond', 'Wyrley Birch', 'Barbara Kent', 'Arthur Hohl', 'Elisabeth Risdon', 'Nana Bryant', 'Thurston Hall', 'Bert Roach']",,,,,"November 2, 1935",['United States'],,['Columbia Pictures'],,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Thriller']",['English']
355. Home on the Range,1935,54m,Approved,6.3,58,,"Two men, Thurman and Beady, and a woman, Georgia, ply a confidence game in Alaska by selling 'salted' gold mines to gullible newcomers. But the cold Far North gets too hot for them and they move to greener pastures in the western United States. Business is good until a young cattleman, Tom Hatfield, falls for their trap. But Georgia falls in love with him and this causes problems for her partners.",https://www.imdb.com/title/tt0026484/?ref_=sr_i_355,"['Zane Grey', 'Harold Shumate', 'Ethel Doherty']",['Arthur Jacobson'],"['Randolph Scott', 'Jackie Coogan', 'Evelyn Brent', 'Dean Jagger', 'Addison Richards', 'Fuzzy Knight', 'Ann Sheridan', 'Howard Wilson', 'Philip Morris', 'Al Hart']",,,,,"February 1, 1935",['United States'],"['Paramount Ranch - 2813 Cornell Road, Agoura, California, USA (Western town set)']",['Paramount Pictures'],,"['Action', 'Drama', 'Romance', 'Western']",['English']
356. Tailspin Tommy in the Great Air Mystery,1935,3h 56m,Approved,6.7,118,,Dashing aviator Tommy and his sidekick Skeeter try to foil an unscrupulous plan concocted by Manuel Casmetto and Horace Raymore to steal Nazil Island's valuable oil reserves.,https://www.imdb.com/title/tt0026435/?ref_=sr_i_356,"['Hal Forrest', 'Raymond Cannon', ""Ella O'Neill""]",['Ray Taylor'],"['Clark Williams', 'Jean Rogers', 'Delphine Drew', 'Noah Beery Jr.', 'Bryant Washburn', ""Pat J. O'Brien"", 'Herbert Heywood', 'Matthew Betz', 'Paul Ellis', 'Harry Worth']",,,,,"October 21, 1935",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Action', 'Adventure', 'Drama']","['English', 'Spanish']"
"357. Hi, Gaucho!",1935,59m,Approved,5.2,135,,"The setting is Argentina. When an outlaw band holds up a stage, their leader finds an old man from Spain who has just arrived to marry into a very rich family. So he assumes his identity while his men detain the old man. Although the prospective bride loves another man, her mother insists that she marry the supposed Spaniard.",https://www.imdb.com/title/tt0027739/?ref_=sr_i_357,"['Thomas Atkins', 'Adele Buffington']",['Thomas Atkins'],"['John Carroll', 'Steffi Duna', 'Rod La Rocque', 'Montagu Love', 'Ann Codee', 'Tom Ricketts', 'Paul Porcasi', 'Enrique de Rosas', 'Sam Appel', 'Alfredo Berumen']",,,,,"October 11, 1935",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],,"['Comedy', 'Drama', 'Musical', 'Romance', 'Western']","['English', 'Spanish']"
358. Captured in Chinatown,1935,54m,Approved,5.1,95,,A feud between two gangs in Chinatown breaks out into a tong war.,https://www.imdb.com/title/tt0026177/?ref_=sr_i_358,"['George Arthur Durlam', 'Elmer Clifton']",['Elmer Clifton'],"['Tarzan', 'Marion Shilling', 'Charles Delaney', 'Philo McCullough', 'Paul Ellis', 'Robert Walker', 'Bobby Nelson', 'John Elliott', 'Bo Ling', 'James B. Leong']",,,,,"July 1, 1935",['United States'],,['Consolidated Pictures Corporation (I)'],,"['Crime', 'Mystery', 'Romance', 'Sport']",['English']
359. Heart's Desire,1935,1h 22m,,6.6,33,,"An impresario's sister touring Europe discovers the talent of a popular Viennese singer and persuades him to sign an operatic contract in England, reluctant as he is to leave his homeland. Beautifully sung music in a well done British production, one of the few starring Austrian tenor Richard Tauber.",https://www.imdb.com/title/tt0026460/?ref_=sr_i_359,"['Roger Burford', 'Jack Davies', 'Bruno Frank']",['Paul L. Stein'],"['Richard Tauber', 'Leonora Corbett', 'Carl Harbord', 'Paul Graetz', 'Kathleen Kelly', 'George Graves', 'C. Denier Warren', 'Diana Napier', 'Frank Vosper', 'Viola Tree']",,,,,August 1935,['United Kingdom'],,['British International Pictures (BIP)'],,"['Drama', 'Musical', 'Romance']",['English']
360. Branded a Coward,1935,58m,Approved,5.5,137,,"Johnny Hume witnesses the slaughter of his family at age six. When he grows into manhood, will he be able to seek his vengeance?",https://www.imdb.com/title/tt0026133/?ref_=sr_i_360,"['Richard Martinsen', 'Earle Snell']",['Sam Newfield'],"['Johnny Mack Brown', 'Billie Seward', 'Syd Saylor', 'Lloyd Ingraham', 'Lee Shumway', 'Roger Williams', 'Frank McCarroll', 'Yakima Canutt', 'Mickey Rentschler', 'Rex Downing']",,,,,"July 1, 1935",['United States'],"['Kern River, California, USA']",['Supreme Pictures'],,"['Drama', 'Western']",['English']
361. Amphitryon,1935,1h 45m,,6.8,192,,"Lamenting Thebian women are waiting for the men to come back from war. God Jupiter is attracted to one of them: Alkmene. He goes to earth and tries to seduce her as himself: an old man. Failing in this, he disguises himself as Amphitryon (Alkemene's husband) and tries again. Next morning Amphitryon and his men come back from war; he suspects adultery and wants a divorce. Jupiter's wive Juno now also comes to earth and clears things up.",https://www.imdb.com/title/tt0026069/?ref_=sr_i_361,"['Molière', 'Titus Maccius Plautus', 'Reinhold Schünzel']",['Reinhold Schünzel'],"['Willy Fritsch', 'Paul Kemp', 'Käthe Gold', 'Fita Benkhoff', 'Adele Sandrock', 'Hilde Hildebrand', 'Vilma Bekendorf', 'Annie Ann', 'Hilde Boenisch', 'Ewald Wenck']",,,,,"July 18, 1935",['Germany'],"['Ufa-Atelier, Neubabelsberg, Brandenburg, Germany (Studio)']",['Universum Film (UFA)'],,"['Satire', 'Comedy', 'Fantasy', 'Musical']",['German']
362. Pension Mimosas,1935,1h 49m,,7.0,190,,"Mr. and Mrs. Noblet run a boarding house on the French Riviera. One day, they are led by circumstances to welcome a little boy Pierre, whose father is in jail, into their home. Which makes Louise Noblet all the happier as she can't have children herself. But, after a while, Pierre's father is released from prison and reclaims his son... Time passes and Pierre, now a young adult, lives in Paris more or less on the wrong side of the law. He has a mistress, Nelly, who does not say no to other men's money... Louise, who still loves Pierre as her own son, wants only one thing - to help him get by.",https://www.imdb.com/title/tt0026859/?ref_=sr_i_362,"['Jacques Feyder', 'Charles Spaak']",['Jacques Feyder'],"['Françoise Rosay', 'Paul Bernard', 'Jean-Max', 'Paul Azaïs', 'Raymond Cordy', 'Arletty', 'Ila Mecséry', 'Pierre Labry', 'Eddy Debray', 'Jenny Burnay']",,,,,"May 5, 1936",['France'],,['Films Sonores Tobis'],"Awards, 1 win total",['Drama'],['French']
363. It's in the Air,1935,1h 20m,Approved,5.8,106,,"Calvin Churchill, a confidence-man, and his sidekick/stooge, ""Clip"" McGurk, are being pursued by an Internal Revenue agent, Henry Potke, for their failure to file an income-tax on the advice of a shyster lawyer. They are hiding out at the Desert Springs Hotel-Resort, where Calvin is working a scam by posing as a stratosphere-flyer who is looking at making Desert Springs the base of his operations. A rich airplane manufacturer sees a chance to get rid of a stratosphere balloon that he built for an unsuccessful expedition at a great loss. Calvin intends to take the money and run but his estranged wife, Alice, now a tennis instructor at the resort promises to come back to him if he will reform. Alas, reformation does not come easy for Calvin, especially when ""Clip"" is around, and Henry is closing in.",https://www.imdb.com/title/tt0026540/?ref_=sr_i_363,"['Byron Morgan', 'Lew Lipton', 'Herman J. Mankiewicz']",['Charles Reisner'],"['Jack Benny', 'Ted Healy', 'Una Merkel', 'Nat Pendleton', 'Mary Carlisle', 'Grant Mitchell', 'Harvey Stephens', 'Charles Trowbridge', 'Johnny Arthur', 'Al Shean']",,,,,"October 11, 1935",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Comedy', 'Sport']",['English']
364. Circumstantial Evidence,1935,1h 7m,Approved,5.5,119,,"A reporter sets out to provide how unreliable circumstantial evidence is by faking a murder and then taking the rap for it. However, the ""fake"" murder victim turns out to be really dead.",https://www.imdb.com/title/tt0026213/?ref_=sr_i_364,"['Ewart Adamson', 'Tom Terriss']",['Charles Lamont'],"['Chick Chandler', 'Shirley Grey', 'Arthur Vinton', 'Claude King', 'Dorothy Revier', 'Lee Moran', 'Carl Stockdale', 'Eddie Phillips', 'Edward Keane', 'Robert Frazer']",,,,,"March 30, 1935",['United States'],,['Chesterfield Motion Pictures Corporation (I)'],,['Drama'],"['Latin', 'English']"
365. The New Adventures of Tarzan,1935,1h 10m,Approved,4.4,220,,"Tarzan, who has returned to Africa after living in England, sets off to Guatemala in search of an old friend who may have survived a plane crash there. Ula Vale and Major Martling are out to find the riches of the Green Goddess.",https://www.imdb.com/title/tt0026773/?ref_=sr_i_365,"['Edgar Rice Burroughs', 'Charles F. Royal']",['Edward A. Kull'],"['Bruce Bennett', 'Ula Holt', 'Frank Baker', 'Dale Walsh', 'Harry Ernest', 'Ashton Dearholt', 'Lewis Sargent', 'Merrill McCormick', 'Jackie Gentry']",,,,,"May 10, 1938",['United States'],,['Burroughs-Tarzan Enterprises Inc.'],,"['Jungle Adventure', 'Action', 'Adventure']",['English']
366. Waterfront Lady,1935,1h 10m,Approved,6.0,161,,"When a young man is befriended by a gambling ship operator and made a partner in the business, he becomes involved in a police manhunt after he covers up a murder committed by his new partner.",https://www.imdb.com/title/tt0027184/?ref_=sr_i_366,"['Wellyn Totman', 'Joseph Fields']",['Joseph Santley'],"['Ann Rutherford', 'Frank Albertson', 'J. Farrell MacDonald', 'Barbara Pepper', 'Charles C. Wilson', 'Grant Withers', 'Purnell Pratt', 'Jack La Rue', 'Ward Bond', 'Paul Porcasi']",,,,,"October 5, 1935",['United States'],,['Mascot Pictures'],,"['Crime', 'Drama', 'Romance']","['Italian', 'English']"
367. The County Chairman,1935,1h 20m,Approved,6.5,35,,"Based on George Ade's play which, in part, was based on an incident in a 1902 election in Wyoming, with women's-right-to-vote playing a large role. Here, Jim Hackler, local party-boss in a Wyoming county, has to decide to do what's right and lose the election, or what's wrong and win it.",https://www.imdb.com/title/tt0026239/?ref_=sr_i_367,"['George Ade', 'Gladys Lehman', 'Sam Hellman']",['John G. Blystone'],"['Will Rogers', 'Evelyn Venable', 'Kent Taylor', 'Louise Dresser', 'Mickey Rooney', 'Berton Churchill', 'Frank Melton', 'Robert McWade', 'Russell Simpson', 'William V. Mong']",,,,,"January 11, 1935",['United States'],"['California, USA']",['Fox Film Corporation'],"Awards, 2 wins total","['Comedy', 'Drama', 'Romance']",['English']
368. Mutiny Ahead,1935,1h 11m,Approved,4.8,40,,A wealthy playboy winds up getting himself involved with mobsters and a search for buried treasure.,https://www.imdb.com/title/tt0026751/?ref_=sr_i_368,['Stuart Anthony'],['Thomas Atkins'],"['Neil Hamilton', 'Kathleen Burke', 'Leon Ames', 'Reginald Barlow', 'Noel Francis', 'Paul Fix', 'Dick Curtis', 'Ray Turner', 'Katherine Jackson', 'Maidel Turner']",,,,,"March 1, 1935",['United States'],,['Larry Darmour Productions'],,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance']","['French', 'Spanish', 'English']"
369. The Call of the Savage,1935,3h 32m,Approved,5.4,70,,Two competing teams of scientists search the African jungles for a secret formula.,https://www.imdb.com/title/tt0026163/?ref_=sr_i_369,"['Otis Adelbert Kline', 'Nate Gatzert', 'George H. Plympton']",['Lew Landers'],"['Noah Beery Jr.', 'Dorothy Short', 'Harry Woods', 'Bryant Washburn', 'Walter Miller', 'Fred MacKaye', 'John Davidson', 'J. Frank Glendon', 'Viva Tattersall', 'Gwendolyn Logan']",,,,,"April 15, 1935",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Jungle Adventure', 'Adventure', 'Romance']",['English']
370. The Ghost Rider,1935,56m,,5.3,53,,"Jim Bullard escapes from prison and returns to settle matters with the Rascob's that framed him. He kills two of them leaving an ace as his calling card. Bull remembers the deck of cards that fell when he fought Dave had no aces and the Rascob's set out after him. Trapped in a cabin, Dave receives unexpected help from Bullard.",https://www.imdb.com/title/tt0026407/?ref_=sr_i_370,['Jack Jevne'],['Jack Jevne'],"['Rex Lease', 'Bobby Nelson', 'Ann Carroll', 'Franklyn Farnum', 'Lloyd Ingraham', 'Blackie Whiteford', 'Eddie Parker', 'Blackjack Ward', 'John Alexander', 'Edward Coxen']",,,,,"August 2, 1946",['United States'],,['Weiss Brothers Artclass Pictures'],,['Western'],['English']
371. Swedenhielms,1935,1h 28m,Not Rated,5.7,367,,"The Swedenhielms is an old aristocratic family. The head of the family is professor Rolf Swedenhielm. His three children Bo, Julia and Rolf Jr also live in the house. They also have an excellent house maid, Boman. Because of the family's extravagance, they are heading for bankruptcy. But perhaps their problems would be solved if Rolf was awarded the Nobel Prize?",https://www.imdb.com/title/tt0027062/?ref_=sr_i_371,"['Hjalmar Bergman', 'Stina Bergman', 'Gustaf Molander']",['Gustaf Molander'],"['Gösta Ekman', 'Björn Berglund', 'Håkan Westergren', 'Tutta Rolf', 'Ingrid Bergman', 'Sigurd Wallén', 'Nils Ericson', 'Karin Swanström', 'Tor Borong', 'Mona Geijer-Falkner']",,,,,"September 5, 1935",['Sweden'],,['Svensk Filmindustri (SF)'],"Awards, 1 nomination total","['Comedy', 'Drama']",['Swedish']
372. Little Big Shot,1935,1h 18m,Approved,6.2,358,,A young girl endears herself to her caretakers after her father is murdered by mobsters.,https://www.imdb.com/title/tt0026632/?ref_=sr_i_372,"['Jerry Wald', 'Julius J. Epstein', 'Robert Hardy Andrews']",['Michael Curtiz'],"['Sybil Jason', 'Glenda Farrell', 'Robert Armstrong', 'Edward Everett Horton', 'Jack La Rue', 'Arthur Vinton', 'J. Carrol Naish', 'Edgar Kennedy', 'Addison Richards', 'Joe Sawyer']",,,,,"September 7, 1935",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],"Awards, 1 win total","['Comedy', 'Crime', 'Drama']",['English']
373. Three Sisters with Maiden Hearts,1935,1h 15m,,7.1,260,,"Three sisters earn money by being street musicians. A number of loosely linked episodes ensue as the sisters who have different characters, variously become involved in the world of criminals, sacrifice themselves and find love.",https://www.imdb.com/title/tt0026831/?ref_=sr_i_373,"['Yasunari Kawabata', 'Mikio Naruse']",['Mikio Naruse'],"['Chikako Hosokawa', 'Masako Tsutsumi', 'Ryuko Umezono', 'Chitose Hayashi', 'Chisato Matsumoto', 'Masako Sanjô', 'Mariyo Matsumoto', 'Heihachirô Ôkawa', 'Kaoru Itô', 'Osamu Takizawa']",,,,,"March 1, 1935",['Japan'],"['Asakusa, Tokyo, Japan']","['P.C.L. Eiga Seisaku-jo', 'Toho']",,['Drama'],['Japanese']
374. Shadow of Doubt,1935,1h 14m,Approved,6.3,296,,"Haworth is a show biz producer who has a number of ex-girlfriends that he has beaten over the years. He is now engaged to two girls- Lisa and Trenna. After drinking and starting a fight with Sim, Haworth is found dead in his apartment. Everyone has a reason to kill him, but most of the blame is falling on Sim and his love Trenna. If they are to be cleared, it is up to Aunt Melissa to find the killer - and she thinks she knows who is was.",https://www.imdb.com/title/tt0026980/?ref_=sr_i_374,"['Wells Root', 'Arthur Somers Roche']",['George B. Seitz'],"['Ricardo Cortez', 'Virginia Bruce', 'Constance Collier', 'Isabel Jewell', 'Arthur Byron', 'Betty Furness', 'Regis Toomey', 'Ivan F. Simpson', 'Bradley Page', 'Edward Brophy']",,,,,"February 15, 1935",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],,"['Comedy', 'Mystery']",['English']
375. The Perfect Gentleman,1935,1h 12m,Approved,6.4,174,,A strait-laced country vicar is very embarrassed by his father's naughty exploits with a lively actress.,https://www.imdb.com/title/tt0026864/?ref_=sr_i_375,"['Cosmo Hamilton', 'Edward Childs Carpenter', 'Leon Gordon']",['Tim Whelan'],"['Frank Morgan', 'Cicely Courtneidge', 'Heather Angel', 'Herbert Mundin', ""Una O'Connor"", 'Richard Waring', 'Henry Stephenson', 'Forrester Harvey', 'Mary Forbes', 'Doris Lloyd']",,,,,"November 22, 1935",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Comedy', 'Drama', 'Romance']",['English']
376. Silk Hat Kid,1935,1h 8m,Approved,6.6,49,,"Eddie Howard, a fast-thinking, two-fisted bodyguard, is hired by nightclub-owner Tim Martin to protect him from chiseling gangsters operating an extortion-racket. But Eddie meets and falls in love with Laura Grant, Tim's sweetheart, and complications quickly arise.",https://www.imdb.com/title/tt0026998/?ref_=sr_i_376,"['Gerald Beaumont', 'Edward Eliscu', 'Lou Breslow']",['H. Bruce Humberstone'],"['Lew Ayres', 'Mae Clarke', 'Paul Kelly', 'Ralf Harolde', 'William Harrigan', 'Billy Lee', 'John Qualen', 'Warren Hymer', 'Vince Barnett', 'Oscar Apfel']",,,,,"July 19, 1935",['United States'],,['Fox Film Corporation'],,"['Action', 'Crime', 'Drama', 'Romance']",['English']
377. The Return of Peter Grimm,1935,1h 23m,Approved,6.2,296,,"The ghost of a recently deceased family patriarch tries to help his surviving relatives, in part by preventing a marriage that he knows will go wrong.",https://www.imdb.com/title/tt0026926/?ref_=sr_i_377,"['David Belasco', 'Francis Edward Faragoh']","['George Nicholls Jr.', 'Victor Schertzinger']","['Lionel Barrymore', 'Helen Mack', 'Edward Ellis', 'Donald Meek', 'George P. Breakston', 'Allen Vincent', 'James Bush', 'Ethel Griffies', 'Lucien Littlefield', 'Ray Mayer']",,,,,"September 13, 1935",['United States'],"['Clark Bonner Ranch, California, USA']",['RKO Radio Pictures'],"Awards, 1 win total","['Comedy', 'Drama', 'Fantasy', 'Romance']",['English']
378. Beloved Mother,1935,1h 16m,,,,,,https://www.imdb.com/title/tt0214899/?ref_=sr_i_378,"['Guillermo Baqueriza', 'Julián Cisneros Tamayo', 'Juan Orol']",['Juan Orol'],"['Luisa María Morales', 'Alberto Martí', 'Antonio Liceága', 'Carlos Domínguez', 'Saúl Zamora', 'Mercedes Moreno', ""Toño 'El Negro'"", 'Ave Fénix', 'Enrique Castilla', 'Miguel Wimer']",,,,,"December 22, 1935",['Mexico'],['Mexico'],['Aspa Films'],,['Drama'],['Spanish']
"379. Monja casada, virgen y mártir",1935,1h 5m,,,,,,https://www.imdb.com/title/tt0162477/?ref_=sr_i_379,"['Juan Bustillo Oro', 'Vicente Riva Palacio']",['Juan Bustillo Oro'],"['Consuelo Frank', 'Joaquín Busquets', 'Antonio R. Frausto', ""Elena D'Orgaz"", 'Luisa Obregón', 'Julio Villarreal', 'Carlos Villatoro', 'Dolores Camarillo', 'Emma Roldán', ""Pablo O'Farril""]",,,,,"March 23, 1935",['Mexico'],"['Coyoacán, Mexico City, Distrito Federal, Mexico']",['Industrial Cinematográfica'],,"['Drama', 'Romance']",['Spanish']
380. Once in a Blue Moon,1935,1h 7m,Approved,4.7,55,,"A group of Russian nobles fleeing the Bolshevik revolution meet up with a traveling circus. To escape their pursuers, they disguise themselves as members fo the circus troupe.",https://www.imdb.com/title/tt0028060/?ref_=sr_i_380,"['Ben Hecht', 'Charles MacArthur']","['Ben Hecht', 'Charles MacArthur']","['Jimmy Savo', 'Nikita Balieff', 'Cecilia Loftus', 'Whitney Bourne', 'Edwina Armstrong', 'Sándor Szabó', 'J. Charles Gilbert', 'Hans Steinke', 'George Mitchell', 'Jackie Boren']",,,,,"May 10, 1935",['United States'],"['Kaufman Astoria Studios - 3412 36th Street, Astoria, Queens, New York City, New York, USA (Studio)']",['Hecht-MacArthur Productions'],,"['Comedy', 'Drama']",['English']
