Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
168. Strangers May Kiss,1931,1h 21m,Passed,5.9,554,,"Against her friends wishes, Lisbeth moves to Mexico to live with her lover.",https://www.imdb.com/title/tt0022435/?ref_=sr_i_168,['Ursula Parrott'],['George Fitzmaurice'],"['Norma Shearer', 'Robert Montgomery', 'Neil Hamilton', 'Marjorie Rambeau', 'Irene Rich', 'Hale Hamilton', 'Conchita Montenegro', 'Jed Prouty', 'Albert Conti', 'Henry Armetta']",,,,,"April 4, 1931",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 4 wins total","['Drama', 'Romance']","['English', 'Spanish', 'French']"
169. Bijali,1931,,,,,,,https://www.imdb.com/title/tt0390926/?ref_=sr_i_169,['Maneklal Thakkar'],['Gharakhan Ramakant Rangnath'],"['Jaswant Vaidya', 'Indira', 'Dixit', 'Bhawan Das']",,,,,1931,['India'],,['Navjawan Film Company. Bombay.'],,[],['None']
170. Men Call It Love,1931,1h 12m,Passed,5.6,177,,A well-off bachelor finds himself at a loss for what to do when a married woman comes on to him while he's thoroughly involved with someone else's wife.,https://www.imdb.com/title/tt0022135/?ref_=sr_i_170,"['Vincent Lawrence', 'Doris Anderson']",['Edgar Selwyn'],"['Adolphe Menjou', 'Leila Hyams', 'Norman Foster', 'Mary Duncan', 'Hedda Hopper', 'Robert Emmett Keane', 'Harry Northrup', 'Cosmo Kyrle Bellew', 'Edmund Burns', 'Michael Dark']",,,,,"March 14, 1931",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],,"['Drama', 'Romance']",['English']
171. The Struggle,1931,1h 27m,Approved,5.9,399,,A young couple's marriage is jeopardized by the husband's descent into alcoholism.,https://www.imdb.com/title/tt0022440/?ref_=sr_i_171,"['Anita Loos', 'John Emerson', 'D.W. Griffith']",['D.W. Griffith'],"['Hal Skelly', 'Zita Johann', 'Charlotte Wynters', 'Evelyn Baldwin', 'Jackson Halliday', 'Edna Hagan', 'Claude Cooper', 'Arthur Lipson', 'Charles Richman', 'Helen Mack']",,,,,"December 10, 1931",['United States'],"['Audio-Cinema Studios, Bronx, New York City, New York, USA (Studio)']","['D.W. Griffith Productions', 'Western Electric']",,['Drama'],['English']
172. The Bachelor Father,1931,1h 30m,Approved,6.4,1.3K,,Old man invites three of his illegitimate children to live with him.,https://www.imdb.com/title/tt0021633/?ref_=sr_i_172,"['Edward Childs Carpenter', 'Laurence E. Johnson', 'Frances Marion']",['Robert Z. Leonard'],"['Marion Davies', 'Ralph Forbes', 'C. Aubrey Smith', 'Ray Milland', ""Guinn 'Big Boy' Williams"", 'David Torrence', 'Doris Lloyd', 'Edgar Norton', 'Nina Quartero', 'Halliwell Hobbes']","$502,000 (estimated)",,,,"January 10, 1931",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']","['Cosmopolitan Productions', 'Metro-Goldwyn-Mayer (MGM)']","Awards, 2 wins total","['Slapstick', 'Comedy', 'Drama', 'Romance']","['English', 'French']"
173. I Like Your Nerve,1931,1h 10m,Passed,5.3,338,,Young man (Douglas Fairbanks Jr.) attempts to break up an engagement between a woman (Loretta Young) and an older man (Edmund Breon).,https://www.imdb.com/title/tt0021986/?ref_=sr_i_173,"['Roland Pertwee', 'Houston Branch']",['William C. McGann'],"['Douglas Fairbanks Jr.', 'Loretta Young', 'Henry Kolker', 'Claud Allister', 'Edmund Breon', 'Boris Karloff', 'Luis Alberni', 'Herbert Bunston', 'André Cheron', 'George Chesebro']",,,,,"September 12, 1931",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,"['Romantic Comedy', 'Comedy', 'Romance']","['English', 'French', 'Spanish']"
174. Alone,1931,1h 30m,,6.8,265,,"The story of a newly graduated Leningrad teacher, Yelena Kuzmina. She goes furniture shopping with her fiance, Petya, and in a fantasy sequence she imagines teaching a class of neat, obedient city schoolchildren. Instead, she is assigned to work in the Altai mountains of Siberia.",https://www.imdb.com/title/tt0022215/?ref_=sr_i_174,"['Grigoriy Kozintsev', 'Leonid Trauberg']","['Grigoriy Kozintsev', 'Leonid Trauberg']","['Yelena Kuzmina', 'Pyotr Sobolevsky', 'Sergey Gerasimov', 'Mariya Babanova', 'Liu-Sian Van', 'Yanina Zheymo', 'Boris Chirkov', 'Bari Haydarov']",,,,,1932,['Soviet Union'],,['Soyuzkino'],"Awards, 1 nomination total",['Drama'],['Russian']
175. The False Madonna,1931,1h 10m,Passed,6.5,159,,"A woman who is a member of a gang of con artists impersonates the mother of a wealthy blind man; she comes to feel a true motherly love for the young man, and refuses to try to cheat him.",https://www.imdb.com/title/tt0021847/?ref_=sr_i_175,"['Arthur Kober', 'Ray Harris', 'May Edginton']",['Stuart Walker'],"['Kay Francis', ""William 'Stage' Boyd"", 'Conway Tearle', 'John Breeden', 'Marjorie Gateson', 'Charles D. Brown', 'Julia Swayne Gordon', 'Frank Rice', 'Kent Taylor', 'May Wallace']",,,,,"December 5, 1931",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total","['Crime', 'Drama', 'Mystery', 'Romance']",['English']
176. King of the Wild,1931,4h 8m,Passed,5.4,147,,American adventurer Richard Grant is falsely accused of murdering an Indian noble and escapes to Africa in search of diamond field and the real culprit.,https://www.imdb.com/title/tt0022028/?ref_=sr_i_176,"['Wyndham Gittens', 'Ford Beebe']",['Richard Thorpe'],"['Walter Miller', 'Nora Lane', 'Tom Santschi', 'Boris Karloff', 'Dorothy Christy', 'Victor Potel', 'Arthur McLaglen', 'Mischa Auer', 'Otto Hoffman', 'Carroll Nye']",,,,,"March 1, 1931",['United States'],"['Bronson Caves, Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA']",['Mascot Pictures'],,"['Action', 'Adventure', 'Horror']",['English']
177. Women Love Once,1931,1h 11m,,7.4,17,,"Happily married, award-winning Paul Lukas journeys to Europe to pursue his artistic interests. He ends up having an affair with Juliette Compton. Threatened with the breakup of her marriage, Ann Harding runs away from home. Daughter Marilyn Knowlden chases her and is hit by a car. The couple end up reconciling at their daughter's deathbed!",https://www.imdb.com/title/tt0022574/?ref_=sr_i_177,['Zoe Akins'],['Edward Goodman'],"['Paul Lukas', 'Eleanor Boardman', 'Juliette Compton', 'Geoffrey Kerr', 'Judith Wood', 'Marilyn Knowlden', 'Claude King', 'Mischa Auer', 'Paul Nicholson', 'Herman Bing']",,,,,"July 4, 1931",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,['Drama'],['English']
178. Alexander Hamilton,1931,1h 10m,Passed,5.8,331,,"With the end of the Revolutionary War in 1783, General George Washington took Colonel Hamilton with him into the newly formed government. While the main disagreements in the early days was over paying the soldiers who had fought in the War, Hamilton also dedicated his energies towards a national bank so that the United States would be able to trade with other countries. He fought eight long years for his Assumption Bill while considering the new Residence Bill. While he is engaged in running a clean treasury, his arch rival, Senator Roberts, takes every opportunity to slander and cast Alexander as a dishonorable man.",https://www.imdb.com/title/tt0021595/?ref_=sr_i_178,"['George Arliss', 'Mary Hamlin', 'Julien Josephson']",['John G. Adolfi'],"['George Arliss', 'Doris Kenyon', 'Dudley Digges', 'June Collyer', 'Montagu Love', 'Ralf Harolde', 'Lionel Belmore', 'Alan Mowbray', 'John T. Murray', 'Morgan Wallace']",,,"$1,277,480","$987,540","September 12, 1931",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],"Awards, 3 wins total","['Docudrama', 'Period Drama', 'Biography', 'Drama', 'History']","['English', 'French']"
179. Way Back Home,1931,1h 21m,Passed,5.6,931,,"Seth Parker takes in Robbie Turner and protects him from his cruel father Rufe. When the father disappears, Seth intends to raise Robbie as his own son. The vindictive father attacks Mary Lucy, a neighbor's daughter who is also trying to help Robbie. Mary's boyfriend David rescues her, and Rufe runs off with his son. But not for long.",https://www.imdb.com/title/tt0022551/?ref_=sr_i_179,['Jane Murfin'],['William A. Seiter'],"['Phillips Lord', 'Effie Palmer', 'Frank Albertson', 'Bette Davis', 'Frankie Darro', 'Dorothy Peterson', 'Stanley Fields', 'Oscar Apfel', 'Sophia M. Lord', 'Bennett Kilpack']","$400,000 (estimated)",,,,"November 13, 1931",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],,"['Comedy', 'Drama', 'Music']",['English']
180. Laugh and Get Rich,1931,1h 12m,Passed,5.5,310,,Man takes his wife's stashed money and is conned into investing it in an oil well.,https://www.imdb.com/title/tt0022056/?ref_=sr_i_180,"['Douglas MacLean', 'Gregory La Cava', 'Ralph Spence']",['Gregory La Cava'],"['Edna May Oliver', 'Hugh Herbert', 'Dorothy Lee', 'Russell Gleason', 'John Harron', 'Charles Sellon', 'George Davis', 'Robert Emmett Keane', 'Maude Fealy', 'Louise Mackintosh']",,,,,"April 20, 1931",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],,['Comedy'],['English']
181. Up Pops the Devil,1931,1h 14m,,5.7,117,,"The marriage of an advertising man is jeopardized when he gets a chance to sell a novel he's been working on and quits his job to concentrate on writing. In order to support the family, the wife is forced to take a job as a dancer in a Broadway show. As the marriage begins to fall apart, complications ensue when she discovers that she's pregnant.",https://www.imdb.com/title/tt0022525/?ref_=sr_i_181,"['Frances Goodrich', 'Albert Hackett', 'Arthur Kober']",['A. Edward Sutherland'],"[""Richard 'Skeets' Gallagher"", 'Stuart Erwin', 'Carole Lombard', 'Lilyan Tashman', 'Norman Foster', 'Edward J. Nugent', 'Theodore von Eltz', 'Joyce Compton', 'Willie Best', 'Eulalie Jensen']",,,,,"May 20, 1931",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total",['Comedy'],['English']
182. Graft,1931,54m,,5.6,115,,Cub reporter Dusty investigates the murder of the District Attorney and stumbles into a plot involving a kidnapping and a crooked election.,https://www.imdb.com/title/tt0021926/?ref_=sr_i_182,['Barry Barringer'],['Christy Cabanne'],"['Regis Toomey', 'Sue Carol', 'Dorothy Revier', 'Boris Karloff', 'William B. Davidson', 'George Irving', 'Harold Goodwin', 'Richard Tucker', 'Willard Robertson', 'King Baggot']",,,,,"September 21, 1931",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Whirlwind Pictures'],,"['Crime', 'Thriller']",['English']
183. Poor as a Church Mouse,1931,1h 41m,,6.7,33,,"General Director von Ulrich is determined to introduce the American working pace at his office. The first to get fired is his secretary; she's replaced by stenographer Sui Sachs. On a business trip to Paris, feelings evolve on both sides.",https://www.imdb.com/title/tt0021619/?ref_=sr_i_183,"['Ladislas Fodor', 'Heinz Goldberg', 'Felix Salten']",['Richard Oswald'],"['Grete Mosheim', 'Anton Edthofer', 'Hans Thimig', 'Paul Hörbiger', 'Fritz Grünbaum', 'Paul Morgan', 'Charlotte Ander', 'Trude Hesterberg', 'Senta Söneland', 'Rina Marsa']",,,,,"November 5, 1931",['Germany'],,['Richard-Oswald-Produktion'],,"['Comedy', 'Musical', 'Romance']",['German']
184. Moon Over Morocco,1931,1h 22m,,6.2,138,,"Five gentlemen are on vacation in Morocco; one of them takes off a Muslim girl's veil and the sorcerer curses them: before the full moon, all of them will die.",https://www.imdb.com/title/tt0022765/?ref_=sr_i_184,"['Julien Duvivier', 'André Reuze']",['Julien Duvivier'],"['Harry Baur', 'Robert Le Vigan', 'Georges Péclet', 'Marc Dantzer', 'Jacques Erwin', 'Rosine Deréan', 'Mady Berry', 'René Lefèvre', 'Odette Barencey', 'Allan Durant']",,,,,"January 26, 1933",['France'],"['Fez, Morocco']","['Les Films Marcel Vandal et Charles Delac', 'Les Films Lutétia']",,"['Drama', 'Mystery']","['French', 'Arabic']"
185. The Deceiver,1931,1h 6m,,5.1,97,,"Broadway matinee idol, Shakespearean actor Reginald Thorpe, is found dead in his dressing room on the eve of his departure for Hollywood. Thorpe's understudy, Tony Hill, is suspected, particularly in light of his skill with knives. Thorpe, however, was a lady's man who seems to have been involved in blackmailing one of his lovers.",https://www.imdb.com/title/tt0021507/?ref_=sr_i_185,"['Jack Cunningham', 'Abem Finkel', 'Charles Logue']",['Louis King'],"['Lloyd Hughes', 'Dorothy Sebastian', 'Ian Keith', 'Natalie Moorhead', 'Richard Tucker', 'George Byron', 'Greta Granstedt', 'Murray Kinnell', 'DeWitt Jennings', 'Al Ernest Garcia']",,,,,"November 21, 1931",['United States'],,['Columbia Pictures'],,['Mystery'],['English']
186. The Common Law,1931,1h 14m,Passed,5.9,448,,Young Valerie models for an American painter who tries to make a future in Paris and they fall in love.,https://www.imdb.com/title/tt0021756/?ref_=sr_i_186,"['Robert W. Chambers', 'John Farrow', 'Horace Jackson']",['Paul L. Stein'],"['Constance Bennett', 'Joel McCrea', 'Lew Cody', 'Robert Williams', 'Hedda Hopper', 'Marion Shilling', 'Walter Walker', 'Paul Ellis', ""Yola d'Avril"", 'Emile Chautard']","$339,000 (estimated)",,,,"July 24, 1931",['United States'],"['Paris, France (second unit, background and establishing shots)']",['RKO Pathé Pictures'],,"['Steamy Romance', 'Drama', 'Romance']","['English', 'French']"
187. Skyline,1931,1h 8m,,7.0,58,,"Skyline is a 1931 drama film directed by Sam Taylor and starring silent film veteran Thomas Meighan. It is based on a novel, East Side, West Side by Felix Riesenberg. It was produced and released by Fox Film Corporation.",https://www.imdb.com/title/tt0022400/?ref_=sr_i_187,"['Rowland Brown', 'William Anthony McGuire', 'Dudley Nichols']",['Sam Taylor'],"['Thomas Meighan', 'Hardie Albright', ""Maureen O'Sullivan"", 'Myrna Loy', 'Stanley Fields', 'Jack Kennedy', 'Robert McWade', 'Don Dillaway', 'Alice Ward', 'Dorothy Peterson']",,,,,"October 11, 1931",['United States'],,['Fox Film Corporation'],,['Drama'],['English']
188. 50 Million Frenchmen,1931,1h 14m,Passed,5.0,199,,"Wealthy Jack bets friend Michael he can woo Lu Lu without money within 2 weeks. Michael hires inept detectives to stop Jack, leading to comedic misadventures as Jack pursues Lu Lu while hiding his penniless state.",https://www.imdb.com/title/tt0021859/?ref_=sr_i_188,"['Herbert Fields', 'E. Ray Goetz', 'Cole Porter']",['Lloyd Bacon'],"['Ole Olsen', 'Chic Johnson', 'William Gaxton', 'Helen Broderick', 'John Halliday', 'Claudia Dell', 'Lester Crawford', 'Evalyn Knapp', 'Charles Judels', 'Carmelita Geraghty']","$484,000 (estimated)",,,,"February 14, 1931",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Comedy', 'Musical', 'Romance']","['English', 'French', 'German']"
189. Suicide Fleet,1931,1h 27m,Passed,5.5,325,,Three US sailors fight German U-boats in World War I aboard a decoy ship and try to win Ginger Rogers who works on the Coney Island midway.,https://www.imdb.com/title/tt0022180/?ref_=sr_i_189,"['Herbert A. Jones', 'Lew Lipton', 'F. McGrew Willis']",['Albert S. Rogell'],"['William Boyd', 'Robert Armstrong', 'James Gleason', 'Ginger Rogers', 'Harry Bannister', 'Frank Reicher', 'Ben Alexander', 'Henry Victor', 'Hans Joby', 'Richard Alexander']",,,,,"November 20, 1931",['United States'],"['Los Angeles Harbor, San Pedro, Los Angeles, California, USA (submarine docking area)']",['RKO Pathé Pictures'],,"['Comedy', 'Drama', 'War']","['English', 'French', 'German', 'Spanish']"
190. Rango,1931,1h 6m,,6.0,41,,"The frame story is narrated by a white father to his son. He explains that man's closest relative in nature is the orangutan, which translates literally as ""man of the forest."" He then tells the story of Ali and his son Bin, natives of Sumatra, who hunt in a jungle village. Ali wants to shoot a tiger, but the orangutans Tua and his baby Rango get in the way, and Rango is almost grabbed by the tiger. While Ali prepares a tiger trap, the orangutans enter Ali's hut and feast on the stored goods. Dozens of orangutans join them, ransacking the hut. When Ali and Bin return to discover the havoc, Ali captures Rango and puts him on a chain. Later, Ali saves Tua from a black panther. In the night, a tiger enters the camp, and Rango warns Bin in time for him to shoot and scare the tiger away. At dawn, Tua comes for Rango and eats in the hut, while Bin tends the water buffaloes. After the tiger kills a deer, the orangutans scream warnings to each other and flee. Two male tigers approach and chase Bin, Rango and Tua. The tiger kills Rango, but the water buffalo fights the tiger and kills him.",https://www.imdb.com/title/tt0173105/?ref_=sr_i_190,['Ernest B. Schoedsack'],['Ernest B. Schoedsack'],"['Jaro Fürth', 'Claude King', 'Rango', 'Roby Roberts', 'Douglas Scott', 'Tua', 'Ali', 'Bin']",,,,,"March 7, 1931",['United States'],"['Sumatra, Indonesia']",['Paramount Pictures'],"Awards, 1 win total",['Adventure'],['English']
191. Personal Maid,1931,1h 14m,,6.2,96,,"Nora Ryan, a poor Irish girl, living in New York decides to change her life by working as a personal maid for the wealthy, Gary family. The Gary family fear Grandpa Gary Gary, a copper magnate, for he controls the family fortune. Mrs. Otis Gary, hearing that her son, Dick Gary has been expelled from college, sends Nora to meet Dick at the train station and escort him to his aunt's in Virginia. Dick flirts with Nora. Nora is repulsed, but finds him irresistible. Dick tries to con Nora out of the money his mother gave her. Nora, returns to the Gary home in New York to report the incident to Grandpa Gary. Dick, being Grandpa Gary's favorite dismisses the incident and gives Nora money for her troubles. Nora leaves the Gary's and moves into a lavish hotel under a different name. She meets, Peter Shea, Grandpa Gary's business manager, and they date. Grandpa knowing that Dick is in love with Nora and Nora with Dick, breaks them up. The problem is that Dick believed Nora is in love with Peter, has left...",https://www.imdb.com/title/tt0022262/?ref_=sr_i_191,"['Adelaide Heilbron', 'Grace Perkins']","['Monta Bell', 'Lothar Mendes']","['Nancy Carroll', ""Pat O'Brien"", 'Gene Raymond', 'Mary Boland', 'George Fawcett', ""Hugh O'Connell"", 'Ernest Lawford', 'Charlotte Wynters', 'Jessie Busley', 'Donald Meek']",,,,,"September 12, 1931",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,"['Drama', 'Romance']",['English']
192. Chinatown After Dark,1931,59m,,4.1,184,,"The female head of a criminal gang in Chinatown is after a valuable jewel, and lets nothing stand in her way of finding it.",https://www.imdb.com/title/tt0021743/?ref_=sr_i_192,['Betty Burbridge'],['Stuart Paton'],"['Carmel Myers', 'Rex Lease', 'Barbara Kent', 'Edmund Breese', 'Frank Mayo', 'Billy Gilbert', 'Michael Visaroff', 'Laska Winter', 'George Chesebro', 'Willie Fung']",,,,,"October 15, 1931",['United States'],"['International Film Studios - 1339 Gordon Street, Los Angeles, California, USA (Studio)']",['Action Pictures'],,"['Crime', 'Drama']",['English']
193. Cracked Nuts,1931,1h 5m,Approved,6.0,405,,"To impress his fiancee's aunt, a young man tries to become king in a small kingdom, but the people there have already crowned one, who has won this honor by gambling. So he plans a coup d'etat. He tries to achieve this with a bomb, but then something goes wrong.",https://www.imdb.com/title/tt0021768/?ref_=sr_i_193,"['Ralph Spence', 'Al Boasberg']",['Edward F. Cline'],"['Bert Wheeler', 'Robert Woolsey', 'Dorothy Lee', 'Edna May Oliver', 'Leni Stengel', 'Stanley Fields', 'Boris Karloff', 'Frank Thornton', 'Stanley Blystone', 'Nick Bolin']",,,,,"April 18, 1931",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],,"['Comedy', 'Musical', 'Romance']",['English']
194. The Star Witness,1931,1h 8m,Passed,6.2,776,,"Members of a family witness two murders, but the gang uses threats, violence and kidnapping to try to keep the members from testifying.",https://www.imdb.com/title/tt0022430/?ref_=sr_i_194,"['Lucien Hubbard', 'Bud Barsky']",['William A. Wellman'],"['Walter Huston', 'Frances Starr', 'Grant Mitchell', 'Sally Blane', 'Ralph Ince', 'Edward J. Nugent', 'Dickie Moore', 'Nat Pendleton', 'George Ernest', 'Russell Hopton']",,,,,"August 22, 1931",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],"Nominated for 1 Oscar, 2 wins & 1 nomination total","['Gangster', 'Crime', 'Drama']","['English', 'German']"
195. Sit Tight,1931,1h 14m,Passed,5.0,179,,The managers of a gymnasium/health spa train an office clerk to be a champion wrestler.,https://www.imdb.com/title/tt0022391/?ref_=sr_i_195,"['Rex Taylor', 'Billy K. Wells']",['Lloyd Bacon'],"['Winnie Lightner', 'Joe E. Brown', 'Paul Gregory', 'Claudia Dell', 'Lotti Loder', 'Hobart Bosworth', 'Frank Hagney', 'Snitz Edwards', 'Maurice Black', 'Heinie Conklin']",,,,,"February 28, 1931",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Comedy', 'Musical']",['English']
196. The Man Who Came Back,1931,1h 14m,Passed,5.4,120,,A spoiled carefree rich kid gets into too much trouble for his father who sends him out on his own to prove himself capable of making a respectable man of himself.,https://www.imdb.com/title/tt0022114/?ref_=sr_i_196,"['John Fleming Wilson', 'Jules Eckert Goodman', 'Edwin J. Burke']",['Raoul Walsh'],"['Janet Gaynor', 'Charles Farrell', 'Kenneth MacKenna', 'William Holden', 'Mary Forbes', 'Ullrich Haupt', 'William Worthington', 'Peter Gawthorne', 'Leslie Fenton', 'Louise Huntington']",,,,,"January 11, 1931",['United States'],,['Fox Film Corporation'],,['Drama'],['English']
197. West of Broadway,1931,1h 13m,Passed,6.4,653,,"Jerry Seevers returns from World War I service broken in health and his doctor tells him he has only six months to live. His fiancée jilts him and he sets out to drink himself to death. In one of his binges he wakes up to find himself married to what the assumes is a gold-digger after his money. He leaves her and goes to a ranch in Arizona and get rid of his new bride, who is really in love with him. He sets up divorce proceedings and then realizes he actually loves her.",https://www.imdb.com/title/tt0023681/?ref_=sr_i_197,"['Ralph Graves', 'Bess Meredyth', 'Gene Markey']",['Harry Beaumont'],"['John Gilbert', 'El Brendel', 'Lois Moran', 'Madge Evans', 'Ralph Bellamy', 'Frank Conroy', 'Gwen Lee', 'Hedda Hopper', 'Ruth Renick', 'Willie Fung']",,,,,"November 28, 1931",['United States'],"['Tejon Ranch, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],,"['Drama', 'Romance', 'War']",['English']
198. Manhattan Parade,1931,1h 15m,Passed,5.1,177,,"The fortunes of a Broadway costume company rise and fall depending on who is running it, and whether its clients' shows succeed or not.",https://www.imdb.com/title/tt0022120/?ref_=sr_i_198,"['Samuel Shipman', 'Robert Lord', 'Houston Branch']",['Lloyd Bacon'],"['Joe Smith', 'Charles Dale', 'Winnie Lightner', 'Charles Butterworth', 'Walter Miller', 'Greta Granstedt', 'Bobby Watson', 'Dickie Moore', 'Claire McDowell', 'Luis Alberni']",,,,,"January 10, 1932",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Comedy', 'Musical']",['English']
199. Wild Horse,1931,1h 17m,Approved,5.3,130,,"Ben Hall offers $1000 for the wild Devil Horse which Jim Wright and Skeeter capture. While Jim is away, Gil Davis kills Skeeter and takes the horse. The Sheriff then arrests Jim for Skeeter's murder. But unknown to them, an outlaw witnessed the killing.",https://www.imdb.com/title/tt0022562/?ref_=sr_i_199,"['Peter B. Kyne', 'Jack Natteford']","['Sidney Algier', 'Richard Thorpe']","['Hoot Gibson', 'Alberta Vaughn', 'Skeeter Bill Robbins', 'Stepin Fetchit', 'Neal Hart', 'Edmund Cobb', 'George Bunny', 'Edward Peil Sr.', 'Joe Rickson', 'Fred Gilman']","$60,000 (estimated)",,,,"August 2, 1931",['United States'],"['Tec-Art Studios - 5360 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['M.H. Hoffman Inc.'],,['Western'],['English']
200. Touchdown!,1931,1h 19m,,6.3,46,,"Football coach Dan Curtis is eager for his small college team to win at all costs. However, he has a change of heart when a player is severely injured by playing when he should have been resting. Finally, Dan's school confronts its arch rival and Dan must decide how badly he wants the boys to win.",https://www.imdb.com/title/tt0022493/?ref_=sr_i_200,"['Grover Jones', 'William Slavens McNutt', 'Francis Wallace']",['Norman Z. McLeod'],"['Richard Arlen', 'Peggy Shannon', 'Jack Oakie', 'Regis Toomey', 'George Barbier', 'J. Farrell MacDonald', 'George Irving', 'Charles D. Brown', 'Charles Starrett', 'Marger Aspit']",,,,,"November 15, 1931",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total","['Drama', 'Sport']",['English']
201. Laughing Sinners,1931,1h 12m,Passed,5.6,886,,A Salvation Army worker recruits a suicidal cafe dancer.,https://www.imdb.com/title/tt0022059/?ref_=sr_i_201,"['Kenyon Nicholson', 'Edith Fitzgerald', 'Martin Flavin']",['Harry Beaumont'],"['Joan Crawford', 'Clark Gable', 'Neil Hamilton', 'Marjorie Rambeau', 'Guy Kibbee', 'Cliff Edwards', 'Roscoe Karns', 'Gertrude Short', 'George Cooper', 'George F. Marion']","$338,000 (estimated)",,,,"May 30, 1931",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 1 win total","['Drama', 'Romance']","['English', 'Italian']"
202. It's a Wise Child,1931,1h 23m,,8.5,82,,A young woman pretends to be pregnant to avoid an arranged marriage with an old man. The small-town gossips have a field day trying to guess who the father is.,https://www.imdb.com/title/tt0022007/?ref_=sr_i_202,['Laurence E. Johnson'],['Robert Z. Leonard'],"['Marion Davies', 'Sidney Blackmer', 'James Gleason', 'Polly Moran', 'Lester Vail', 'Marie Prevost', 'Clara Blandick', 'Robert McWade', 'Johnny Arthur', 'Hilda Vaughn']",,,,,"April 11, 1931",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","['Cosmopolitan Productions', 'Metro-Goldwyn-Mayer (MGM)']","Awards, 2 wins total",['Comedy'],['English']
203. Kick In,1931,1h 15m,Passed,7.3,73,,"Ex-con Chick Hewes (Regis Toomey) tries to go straight with the help of wife Molly (Clara Bow), but circumstances force the couple into involvement in a serious crime.",https://www.imdb.com/title/tt0022022/?ref_=sr_i_203,"['Willard Mack', 'Bartlett Cormack']",['Richard Wallace'],"['Clara Bow', 'Regis Toomey', 'Wynne Gibson', 'Juliette Compton', 'Leslie Fenton', 'James Murray', 'Donald Crisp', 'Paul Hurst', 'Wade Boteler', 'Edward LeSaint']",,,,,"May 24, 1931",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total","['Action', 'Crime', 'Drama', 'Romance']",['English']
