Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
156. While Paris Sleeps,1923,1h,,6.8,48,,"When a sculptor falls in love with his model but finds his love unrequited, he plans to kill his love rival with the help of the owner of a Horror Wax museum.",https://www.imdb.com/title/tt0014602/?ref_=sr_i_156,"['Leslie Beresford', 'Wyndham Gittens']",['Maurice Tourneur'],"['Lon Chaney', 'Mildred Manning', 'John Gilbert', 'Hardee Kirkland', 'Jack McDonald', 'J. Farrell MacDonald', 'Fred Gamble']",,,,,"January 21, 1923",['United States'],,['Maurice Tourneur Productions'],,"['Drama', 'Horror']","['None', 'English']"
157. Gentle Julia,1923,1h,,,,,"Julia, an attractive hometown girl, has many suitors but is lured to Chicago by an older man whom Julia later discovers to be already married. Julia returns home to wed her devoted sweetheart, Noble Dill.",https://www.imdb.com/title/tt0014077/?ref_=sr_i_157,"['Donald W. Lee', 'Booth Tarkington']",['Rowland V. Lee'],"['Bessie Love', 'Harold Goodwin', 'Frank Elliott', 'Charles K. French', 'Clyde Benson', 'Harry Dunkinson', 'Jack Rollens', 'Frances Miller', 'William Irving', 'Agnes Aker']",,,,,"December 24, 1923",['United States'],,['Fox Film Corporation'],,"['Comedy', 'Drama', 'Romance']",['None']
158. Danger,1923,,,,,,"David Collins, a westerner, in search of a 'silhouette girl' with whom he has fallen in love under mysterious circumstances, is appointed guardian to Nan Higgins, an orphan. He entrusts her to a neighbor, who maltreats her. In his business ventures Dave has run across a gang of crooks who swear to get him and come within an ace of doing so, but for the timely interference of Nan, the conqueror of his heart.",https://www.imdb.com/title/tt0013967/?ref_=sr_i_158,['Frank Howard Clark'],['Clifford S. Elfelt'],"['J.B. Warner', 'Lillian Hackett', 'June LaVere', 'Edythe Sterling', 'Mary Wynn', 'Merrill McCormick', 'Charles Newton', 'Bert Appling', 'B.F. Blinn', 'Billie Ralt']",,,,,"June 14, 1926",['United States'],,"['Clifford S. Elfelt Productions', 'Metropolitan Pictures Corporation of California']",,['Western'],"['None', 'English']"
"159. The Loves of Mary, Queen of Scots",1923,,,,,,The Dauphin's widow weds a lord and is executed for plotting against the queen.,https://www.imdb.com/title/tt0014225/?ref_=sr_i_159,['Denison Clift'],['Denison Clift'],"['Fay Compton', 'Gerald Ames', 'Ivan Samson', 'John Stuart', 'Ellen Compton', ""Lionel d'Aragon"", 'Harvey Braban', 'Irene Rooke', 'Donald Macardle', 'René Maupré']",,,,,"February 4, 1924",['United Kingdom'],,['Ideal Films'],,"['Drama', 'History']","['None', 'English']"
160. Her Dangerous Path,1923,3h 30m,,4.0,28,,"Corinne Grant, a wealthy society girl, is forced, upon the physical and financial break-down of her father, to choose her future path in life. Her Chinese cook, Wong, offers to read her future in the sands, and the rest of each episode shows what would happen if she decided upon the different careers open to her, coming back at the finish to the girl and the Oriental pouring over the box of shifting sand.",https://www.imdb.com/title/tt0014127/?ref_=sr_i_160,['Frank Howard Clark'],['Roy Clements'],"['Edna Murphy', 'Charley Chase', 'Hayford Hobbs', 'William F. Moran', 'Scott Pembroke', 'William Gillespie', 'Glenn Tryon', 'Ray Myers', 'Colin Kenny', 'Eddie Baker']",,,,,"August 12, 1923",['United States'],"['Hal Roach Studios - 8822 Washington Blvd., Culver City, California, USA (Studio)']",['Hal Roach Studios'],,"['Action', 'Adventure']","['None', 'English']"
161. The Bad Man,1923,1h 10m,,,,,"Infamous Mexican bandit Pancho López recognizes Gilbert Jones as the man who once saved his life; therefore, when Jones is in danger of losing his ranch for default of mortgage payment, López determines to help him. At the same time, Morgan Pell, intending to cheat Jones out of his potentially oil-rich property, offers him a sum of money, which Jones conditionally accepts. When López discovers that Jones and Mrs. Pell are in love he has Pell shot, then robs a local bank, pays the mortgage, and returns the cattle he has stolen. With Mr. Pell out of the way and the ranch secure, Jones and Mrs. Pell are free to marry.",https://www.imdb.com/title/tt0013856/?ref_=sr_i_161,"['Porter Emerson Browne', 'Finis Fox', 'John Lynch']",['Edwin Carewe'],"['Holbrook Blinn', 'Jack Mulhall', 'Walter McGrail', 'Enid Bennett', 'Harry Myers', 'Charles Sellon', 'Stanton Heck', 'Teddy Sampson', 'Thomas Delmar', 'Frank Lanning']",,,,,"October 8, 1923",['United States'],,['Edwin Carewe Productions'],"Awards, 2 wins total",['Western'],"['None', 'English']"
162. Breaking Into Society,1923,50m,,,,,"The O'Tooles inherit a fortune and move to Pasadena where they try to break into society by having lavish dinner parties. The guests are stunned by the O'Tooles' manners, and they leave when the ""Pittsburgh Kid"" and his Bowery wife, Yvonne, uninvited guests, arrive.",https://www.imdb.com/title/tt0013889/?ref_=sr_i_162,['Hunt Stromberg'],['Hunt Stromberg'],"['Carrie Clark Ward', 'Bull Montana', 'Kalla Pasha', 'Francis Trebaol', 'Florence Gilbert', 'Leo White', 'Tiny Sandford', 'Stanhope Wheatcroft', 'Charles Reisner', 'Gertrude Short']",,,,,"September 30, 1923",['United States'],"['Hollywood Center Studios - 1040 N. Las Palmas Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Hunt Stromberg Productions'],,['Comedy'],"['None', 'English']"
163. Mamis mkvleli,1923,1h,,6.3,35,,"Iago, young fellow falls in love with Nunu. But, by her beauty is already fascinated old, rich and married Girgola. Girgola does everything to get Nunu.",https://www.imdb.com/title/tt0230911/?ref_=sr_i_163,"['Amo Bek-Nazaryan', 'Aleksandre Kazbegi']",['Amo Bek-Nazaryan'],"['Nato Vachnadze', 'Vaso Arabidze', 'Bejanova', 'Vano Sarajishvili', 'Kote Andronikashvili', 'Akaki Vasadze', 'Niko Gvaradze', 'Zakaria Berishvili', 'Elene Eristav-Jgenti', 'Pavel Yesikovsky']",,,,,"November 13, 1923",['Soviet Union'],,['Georgian-Film'],,"['Action', 'Adventure', 'Romance']","['Sign Languages', 'None']"
164. Lost and Found on a South Sea Island,1923,1h 10m,,4.9,19,,"Faulke, a swindling white trader who persuaded Madge to leave Captain Blackbird, insists that her daughter Lorna marry native leader Waki, although she loves Lloyd Warren. While searching for a doll for his other daughter Baby Madge, Captain Blackbird comes to Pago Pago and gruffly refuses to aid Lloyd and Lorna, whom he doesn't recognize, but a chance encounter with Faulke reveals the evil doings and Lorna's identity. The captain and his men rush to the island and rescue Lorna from the warring natives.",https://www.imdb.com/title/tt0014213/?ref_=sr_i_164,"['Carey Wilson', 'Paul Bern', 'Katherine Hilliker']",['Raoul Walsh'],"['House Peters', 'Pauline Starke', 'Antonio Moreno', 'Mary Jane Irving', 'Rosemary Theby', 'George Siegmann', 'William V. Mong', 'Carl Harbaugh', 'David Wing', 'William Haines']",,,,,February 1923,['United States'],"['Tahiti, French Polynesia']",['Goldwyn Pictures Corporation'],,['Drama'],"['None', 'English']"
165. Paganini,1923,1h 30m,,7.1,31,,,https://www.imdb.com/title/tt0014346/?ref_=sr_i_165,"['Paul Beyer', 'Heinz Goldberg']",['Heinz Goldberg'],"['Conrad Veidt', 'Eva May', 'Greta Schröder', 'Harry Hardt', 'Hermine Sterler', 'Jean Nadolovitch', 'Gustav Fröhlich', 'Alexander Granach', 'Martin Herzberg']",,,,,"March 31, 1923",['Germany'],,"['Conrad Veidt-Film GmbH', 'Richard-Oswald-Produktion']",,"['Biography', 'Music']","['None', 'German']"
166. The Man in the Iron Mask,1923,1h 52m,,7.4,45,,"Cardinal Richelieu gives the order that the twin brother of France's King Louis XIV should be removed from the court and taken to the country. There he is educated, without knowledge of his true ancestry, and kept as a prisoner.",https://www.imdb.com/title/tt0133949/?ref_=sr_i_166,"['Alexandre Dumas', ""Paul O'Montis"", 'R. Saklikower']",['Max Glass'],"['Albert Bassermann', 'Bruno Decarli', 'Vladimir Gajdarov', 'Helga Molander', 'Wilhelm Diegelmann', 'Ludwig Hartau', 'Emil Heyse', 'Joseph Klein', 'Friedrich Kühne', 'Leopold von Ledebur']",,,,,1923,['Germany'],,['Terra-Film'],,"['Adventure', 'Drama']",['None']
167. Quicksands,1923,1h 10m,,5.4,21,,"Stationed at the Mexican border, a young lieutenant whose job is to capture a ring of narcotics smugglers, spies his sweetheart, the daughter of a U. S. Customs official, in a cantina suspected of being the headquarters of the dope ring. Believing that she is part of the ring, he decides to resign his job. Word arrives that the girl and her father are being held prisoners by the gang. The lieutenant goes to aid them and is captured. Finally, the U. S. Army rescues the trio and the girl is revealed to be a secret agent.",https://www.imdb.com/title/tt0014388/?ref_=sr_i_167,"['Oliver Hardy', 'Howard Hawks']",['Jack Conway'],"['Helene Chadwick', 'Richard Dix', 'Alan Hale', 'Noah Beery', 'J. Farrell MacDonald', 'George Cooper', 'Tom Wilson', 'Dick Sutherland', 'Hardee Kirkland', 'Louis King']",,,,,"February 28, 1923",['United States'],,['Agfar Corporation'],,"['Crime', 'Drama']",['None']
168. Madness of Youth,1923,50m,,,,,"After eluding authorities, Jaca Javalie goes to the home of wealthy Theodore Banning, where he professes to be a man of magic who learned his skills in India. He demonstrates his ability by bringing peace to the Banning home. In actuality, he plans to rob Banning's private vault. When he tries to commit the robbery, he is stopped by a guest who promises to say nothing in exchange for a portion of the loot. Javalie makes another attempt to break into the vault, but the same power that he had exerted over the Banning family compels him to stop. He confesses what he had planned to do and wins the hand of Banning's daughter Nanette.",https://www.imdb.com/title/tt0014235/?ref_=sr_i_168,"['Joseph F. Poland', 'George F. Worts']",['Jerome Storm'],"['John Gilbert', 'Billie Dove', 'D.R.O. Hatswell', 'George K. Arthur', 'Wilton Taylor', 'Ruth Boyd', 'Luke Lucas', 'Julanne Johnston', 'Jack Jordan']",,,,,"April 8, 1923",['United States'],,['Fox Film Corporation'],,['Drama'],"['None', 'English']"
169. Der steinerne Reiter,1923,1h 26m,,6.4,112,,"A dreaded master lives in a gloomy castle on top of a mountain, while the villagers in the valley below dread his arrival at every wedding.",https://www.imdb.com/title/tt0014509/?ref_=sr_i_169,"['Fritz Wendhausen', 'Thea von Harbou']",['Fritz Wendhausen'],"['Rudolf Klein-Rogge', 'Lucie Mannheim', 'Gustav von Wangenheim', 'Georg John', 'Emilia Unda', 'Grete Berger', 'Wilhelm Diegelmann', 'Paul Biensfeldt', 'Erich Fiedler', 'Otto Framer']",,,,,"May 6, 1923",['Germany'],,['Decla-Bioscop AG'],,"['Drama', 'Fantasy', 'Horror']","['None', 'German']"
170. Potash and Perlmutter,1923,1h 20m,Passed,,,,"Abe Potash and Morris Perlmutter, partners in a garment company, hire Boris Andrieff, a poor Russian violinist, as a fitter. Boris falls in love with Irma Potash to the disappointment of Abe, who had hoped for his daughter to marry Feldman, a wealthy lawyer. The violinist is arrested after a labor agitator is shot on the company premises, and the scandal threatens to ruin Potash and Perlmutter. However, the man recovers, and Boris marries Irma with her father's blessing.",https://www.imdb.com/title/tt0014370/?ref_=sr_i_170,"['Montague Glass', 'Charles Klein', 'Frances Marion']",['Clarence G. Badger'],"['Barney Bernard', 'Alexander Carr', 'Vera Gordon', 'Martha Mansfield', 'Ben Lyon', 'Edouard Durand', 'Hope Sutherland', 'De Sacia Mooers', 'Jerry Devine', 'Lee Kohlmar']",,,,,"September 10, 1923",['United States'],"['Fort Lee, New Jersey, USA']",['Goldwyn Pictures Corporation'],"Awards, 1 win total",['Comedy'],"['None', 'English']"
171. Where the Pavement Ends,1923,1h 10m,,5.1,13,,"Pastor Spener, a missionary in Wallos, learns that Captain Gregson has closed his café to prove his earnestness as a Christian. Spener's daughter, Matilda, is in love with a handsome young native chief. Her father favors a marriage with Gregson, who is really a villain. The girl and her lover attempt to journey to his home, but their plans fail, and separation seems inevitable. The captain is killed.",https://www.imdb.com/title/tt0014601/?ref_=sr_i_171,"['Rex Ingram', 'John Russell']","['Rex Ingram', 'Alice Terry']","['Edward Connelly', 'Alice Terry', 'Ramon Novarro', 'Harry T. Morey', 'John George', 'Jean La Rue']",,,,"$194,950","March 19, 1923",['United States'],['Cuba'],['Metro Pictures Corporation'],"Awards, 2 wins total",['Drama'],['None']
172. The Daring Years,1923,1h 10m,,,,,"Cabaret dancer Suzie La Motte (Harris) is in love with Jim Moran (King), a boxer, but she tempts a young man named John Browning (Mack). Moran and John get into a fight in which Moran accidentally shoots himself. Out of anger at John, Suzie accuses him of Moran's murder. It is only at the last minute that John is saved from the electric chair by Suzie's confession of the truth.",https://www.imdb.com/title/tt0013974/?ref_=sr_i_172,['Daniel Carson Goodman'],['Kenneth S. Webb'],"['Mildred Harris', 'Charles Emmett Mack', 'Clara Bow', 'Mary Carr', 'Joe King', 'Tyrone Power Sr.', ""Richard 'Skeets' Gallagher"", 'Jack Richardson', 'Joseph Depew', 'Helen Rowland']",,,,,"September 15, 1923",['United States'],"['New York City, New York, USA']",['Daniel Carson Goodman'],,['Drama'],"['None', 'English']"
173. The Rustle of Silk,1923,1h 10m,,,,,"Lola De Breeze, long-time admirer of British M.P. Arthur Fallaray, takes a position as maid to Arthur's wife Lady Feo, who prefers a frolicsome life with newspaper owner Paul Chalfon to her husband's political ambition. When word comes that Fallaray has been injured in a hunting accident, Lola goes to his side and Lady Feo discovers love letters written--but never mailed--from Lola to Fallaray. On the pretense of forcing Fallaray to allow Feo to divorce him, Chalfon obtains the letters from Lady Feo and publishes them. Feo burns the original letters in anger, while Lola confesses her love to Fallaray and persuades him to continue in politics rather than ruin his career by marrying her. Fallaray becomes prime minister; Lola returns to her father and trusts to the future for her happiness.",https://www.imdb.com/title/tt0014425/?ref_=sr_i_173,"['Ouida Bergère', 'Sada Cowan', 'Cosmo Hamilton']",['Herbert Brenon'],"['Betty Compson', 'Conway Tearle', 'Cyril Chadwick', 'Anna Q. Nilsson', 'Leo White', 'Charles A. Stevenson', 'Tempe Pigott', 'Fred Esmelton', 'Anne Shirley']",,,,,"May 13, 1923",['United States'],,['Paramount Pictures'],"Awards, 3 wins total","['Drama', 'Romance']","['None', 'English']"
174. Slander the Woman,1923,1h 10m,,,,,"Through circumstantial evidence, Yvonne Desmarest is branded by Judge Duroacher as the ""other woman"" in a sensational murder case. She retreats to her father's hunting lodge near Hudson Bay, Canada, where she meets Scarborough, an Indian girl, and Émile (an old trapper who becomes her protector). Realizing his error, Duroacher follows Yvonne, thus precipitating a series of events in which the judge is suspected of murdering Scarborough, and Émile injures Duroacher out of jealousy. Yvonne's name is cleared, as is that of Émile, who has been sought for many years on a murder charge. Yvonne and Duroacher realize their love for each other.",https://www.imdb.com/title/tt0014482/?ref_=sr_i_174,"['Violet Clark', 'Jeffrey DePrend']",['Allen Holubar'],"['Dorothy Phillips', 'Lewis Dayton', 'Robert Anderson', 'Mayme Kelso', 'George Siegmann', 'Ynez Seabury', 'Herbert Fortier', 'Gino Corrado', 'William Orlamond', 'Robert Schable']",,,,,"April 16, 1923",['United States'],"['Truckee, California, USA']",['Allen Holubar Pictures'],,['Drama'],"['None', 'English']"
175. Ponjola,1923,1h 10m,Passed,5.7,21,,"The adventures of a beautiful gallant girl ,Flavia Desmond (Anna Q. Nilsson), who goes into the African veldt of the Rhodesan gold fields to save the soul of a man, Lundi Druro (James Kirkwood), who had saved hers. Disguised as a man, she fought against men charged with the lust of gold and the black curse of Africa- Ponjola, the strong drink of the strange and glamorous country.",https://www.imdb.com/title/tt0014367/?ref_=sr_i_175,"['Charles Logue', 'Cynthia Stockley']",['Donald Crisp'],"['Anna Q. Nilsson', 'James Kirkwood', 'Tully Marshall', 'Joseph Kilgour', 'Bernard Randall', 'Ruth Clifford', 'Claire Du Brey', 'Claire McDowell', 'Charles Ray', 'Eddie Sturgis']",,,,,"October 29, 1923",['United States'],,['Sam E. Rork Productions'],"Awards, 2 wins total","['Adventure', 'Drama']",['None']
176. His Children's Children,1923,1h 10m,,,,,"Follows three generations of the Mayne family through the year 1921-22. The 81-year-old patriarch reminisces about his rough beginnings in post-Civil War railroading, son Rufus rides rough waters as a wealthy financier, and his wife and three daughters muddle through their New York high society life.",https://www.imdb.com/title/tt0014134/?ref_=sr_i_176,"['Monte M. Katterjohn', 'Arthur Chesney Train']",['Sam Wood'],"['Bebe Daniels', 'Dorothy Mackaill', 'James Rennie', 'George Fawcett', 'Hale Hamilton', 'Kathryn Lean', 'Mahlon Hamilton', 'Mary Eaton', 'Warner Oland', 'John Davidson']",,,,,"November 4, 1923",['United States'],"['Astoria, Queens, New York City, New York, USA']",['Paramount Pictures'],"Awards, 2 wins total",['Drama'],"['None', 'English']"
177. Jealous Husbands,1923,1h 10m,,5.3,17,,"When a man's wife is accused of adultery, her insanely jealous husband gives her young son away to a traveling band of gypsies. Years later, when the son grows up, he sets out to prove that his mother wasn't guilty of adultery but was actually trying to help her sister-in-law escape the clutches of a blackmailer.",https://www.imdb.com/title/tt0014165/?ref_=sr_i_177,"['Pierre Decourcelle', 'Fred Myton']",['Maurice Tourneur'],"['Earle Williams', 'Jane Novak', 'Ben Alexander', 'Marion Feducha', 'George Siegmann', 'Emily Fitzroy', 'Bull Montana', 'J. Gunnis Davis', 'Carl Miller', 'Wedgwood Nowell']",,,,,"November 12, 1923",['United States'],,['Maurice Tourneur Productions'],,['Drama'],"['None', 'English']"
178. The School for Scandal,1923,,,6.5,22,,An uncle poses as a usurer to learn which nephew deserves his fortune.,https://www.imdb.com/title/tt0014449/?ref_=sr_i_178,"['Frank Miller', 'Richard B. Sheridan']",['Bertram Phillips'],"['Queenie Thomas', 'Frank Stanmore', 'Basil Rathbone', 'John Stuart', 'Sidney Paxton', 'A.G. Poulton', 'Elsie French', 'Mary Brough', 'Jack Miller', 'Billie Shotter']",,,,,"February 4, 1924",['United Kingdom'],,['BP Productions'],,['Comedy'],"['None', 'English']"
179. Stephen Steps Out,1923,1h,,7.3,22,,"When Stephen Harlow, Jr., fails his course in Turkish history, his father, a founder of the school, sends him to Turkey to learn his lessons and fires Gilman, the history teacher, whom he could not bully into passing his underachieving son. Stephen, Jr., to make amends, has Gilman reinstated, and, after a thrilling adventure in Turkey in which he rescues the sultan's son and is given a coveted medal, returns to school and presents the medal to Gilman.",https://www.imdb.com/title/tt0014510/?ref_=sr_i_179,"['Edfrid A. Bingham', 'Richard Harding Davis']",['Joseph Henabery'],"['Douglas Fairbanks Jr.', 'Theodore Roberts', 'Noah Beery', 'Harry Myers', 'Frank Currier', 'James O. Barrows', 'Fanny Midgley', 'Bertram Johns', 'George Field', 'Maurice Freeman']",,,,,"November 25, 1923",['United States'],"['Lasky Studio - 1520 Vine Street, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],,['Comedy'],"['None', 'English']"
180. Playing Double,1923,,,,,,,https://www.imdb.com/title/tt0338347/?ref_=sr_i_180,['J. Stewart Woodhouse'],['Dick Rush'],"['Dick Hatton', 'Ethel Shannon']",,,,,"January 15, 1923",['United States'],,['Western Pictures Exploitation Company'],,['Western'],"['None', 'English']"
181. Does It Pay?,1923,1h 10m,Passed,,,,John Weston leaves his wife and kids to marry adventuress Doris Clark and loses his mind when he realizes his mistake.,https://www.imdb.com/title/tt0013993/?ref_=sr_i_181,"['Beatrice Dovská', 'Howard Irving Young', 'Julius Steger']",['Charles Horan'],"['Hope Hampton', 'Robert T. Haines', 'Florence Short', 'Walter Petri', 'Peggy Shaw', 'Charles Wellesley', 'Mary Thurman', 'Claude Brooke', 'Pierre Gendron', 'Roland Bottomley']",,,,,"October 7, 1923",['United States'],"['Fox Studios, New York City, New York, USA']",['Fox Film Corporation'],,"['Drama', 'Romance']","['None', 'English']"
182. Egri csillagok,1923,,,6.9,37,,Adaptation of a novel about a time when Hungary was dominated by the Ottoman Turkish empire.,https://www.imdb.com/title/tt0241400/?ref_=sr_i_182,"['Pál Fejös', 'Géza Gárdonyi']",['Pál Fejös'],"['Nándor Bihary', 'Mara Jankovszky', 'Béla Sziklai', 'Ili K. Takács', 'Béla Pogány', 'Zoltán Makláry', 'Elemér Baló', 'Rezsõ Szántó', 'Sándor Fülöp', 'Gyula Stella']",,,,,"December 6, 1923",['Hungary'],"['Cseszneki vár, Hungary']",['Magyar Kultúrház'],,[],['None']
183. Times Have Changed,1923,50m,,,,,"Mark O'Rell is sent to New York by his wife's Aunt Cordelia to recover a valuable quilt. In the city he finds the quilt, discovers that it conceals stolen jewels, and in consequence is pursued by both police and thieves. Police catch the thieves, Mark gets the quilt, and he returns home safely.",https://www.imdb.com/title/tt0014550/?ref_=sr_i_183,"['Elmer Davis', 'John Stone']",['James Flood'],"['William Russell', 'Mabel Julienne Scott', 'Charles West', 'Martha Mattox', 'Edwin B. Tilton', 'George Atkinson', 'Allene Ray', 'Dick La Reno', 'Gus Leonard', 'Jack Curtis']",,,,,"October 7, 1923",['United States'],,['Fox Film Corporation'],,"['Comedy', 'Drama']",['None']
184. To the Ladies,1923,1h,,3.5,19,,"Beebe, Baker, and Mullin, three clerks in a piano-manufacturing concern, vie for the position of factory manager. Baker, aware that the president's wife, Mrs. Kincaid, makes all the important decisions, becomes first choice by currying favor. Later, however, Mrs. Kincaid, impressed with Beebe's wife's intelligence, chooses Beebe.",https://www.imdb.com/title/tt0014552/?ref_=sr_i_184,"['Marc Connelly', 'George S. Kaufman', 'Walter Woods']",['James Cruze'],"['Edward Everett Horton', 'Theodore Roberts', 'Helen Jerome Eddy', 'Louise Dresser', 'Z. Wall Covington', 'Arthur Hoyt', 'Jack Gardner', 'Mary Astor', 'Patricia Palmer']",,,,,"December 9, 1923",['United States'],"['Lasky Studio - 1520 Vine Street, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],"Awards, 1 win total",['Comedy'],"['None', 'English']"
"185. Seine Frau, die Unbekannte",1923,1h 16m,,5.7,36,,"A war blind painter marries his nurse, but after he can see again through an operation, he does not recognize her. Then she decides to leave him in order to return to his service under a different name.",https://www.imdb.com/title/tt0014455/?ref_=sr_i_185,['Benjamin Christensen'],['Benjamin Christensen'],"['Willy Fritsch', 'Lil Dagover', 'Edith Edwards', 'Karl Falkenberg', 'Jaro Fürth', 'Martin Lübbert', 'Karl Platen', 'Paul Rehkopf', 'Maria Reisenhofer', 'Mathilde Sussin']",,,,,"December 7, 1923","['Germany', 'Denmark']",,['Decla-Bioscop AG'],,"['Drama', 'Romance']",['None']
186. Good Luck,1923,1h 25m,,6.8,38,,"Morris Brown, a New York gambler acquainted more with his checkbook than his prayer book, returns to Galicia with his very American daughter, Mollie (Molly Picon) for a family wedding. But Mollie, whose exuberant antics fill the film, unexpectedly meets her match--an engaging young yeshiva scholar who forsake tradition and joins the secular world to win her heart.",https://www.imdb.com/title/tt0014339/?ref_=sr_i_186,"['Sidney M. Goldin', 'Eugen Preiß']","['Ivan Abramson', 'Sidney M. Goldin']","['Molly Picon', 'Jacob Kalich', 'Sidney M. Goldin', 'Laura Glucksman', 'Eugen Neufeld', 'Johannes Roth', 'Bell Adolf', 'Jda Astori', 'Emmy Flemmich', 'Karl Hauser']",,,,,"August 17, 1923",['Austria'],,"['Bicon Film', 'Listo-Film']",,['Drama'],['German']
187. Out of Luck,1923,1h,,,,,"Cowpuncher Sam Pertune (Hoot Gibson) strikes the father of the girl he loves, Mae Day (Laura La Plante), in self defense and, thinking he has killed him, runs away and joins the U.S. Navy. Learning the man isn't dead, Sam wishes to resign from the Navy but is told he is out of luck. But luck shines on him when, with his ship in port, Mae visits her aunt in San Francisco who is married to the captain of Sam's ship.",https://www.imdb.com/title/tt0014343/?ref_=sr_i_187,"['George C. Hull', 'Raymond L. Schrock', 'Edward Sedgwick']",['Edward Sedgwick'],"['Hoot Gibson', 'Laura La Plante', 'Howard Truesdale', 'Elinor Hancock', 'DeWitt Jennings', 'Freeman Wood', 'Jay Morley', 'Kansas Moehring', 'John Judd']",,,,,"July 23, 1923",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Comedy', 'Western']",['English']
188. The Isle of Lost Ships,1923,1h 20m,,7.2,22,,The passengers on an ocean steamer guided by a strict captain are shipwrecked. He gives the main woman in the group 24 hours to choose her mate from among the motley community.,https://www.imdb.com/title/tt0014158/?ref_=sr_i_188,"['Charles Maigne', 'Crittenden Marriott']",['Maurice Tourneur'],"['Anna Q. Nilsson', 'Milton Sills', 'Frank Campeau', 'Walter Long', 'Bert Woodruff', 'Aggie Herring', 'Herschel Mayall', 'Dorothy Giraci']",,,,,"March 18, 1923",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['Maurice Tourneur Productions'],"Awards, 2 wins total",['Drama'],"['None', 'English']"
189. The Untameable,1923,1h 5m,,6.8,34,,"Dr. Copin hypnotizes Joy Fielding, and she develops a split personality. She changes from an innocent, beautiful young lady into a cruel vamp, to the distress of her boyfriend.",https://www.imdb.com/title/tt0014570/?ref_=sr_i_189,"['Gelett Burgess', 'Hugh Hoffman']",['Herbert Blaché'],"['Gladys Walton', 'Malcolm McGregor', 'John St. Polis', 'Etta Lee', 'George Marion', 'Lon Poff']",,,,,"September 10, 1923",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Psychological Drama', 'Drama']","['None', 'English']"
190. The Mailman,1923,,,,,,"Veteran postman Bob Morley (Ralph Lewis) and his son Johnnie (Johnnie Walker) are honored for their service to the U. S. Mail Service. When Johnnie takes a position on the Enterprise, he is falsely convicted of theft and murder when the cargo is stolen and the ship's officer is shot. Finally, a confession from the real culprit saves Johnnie from being executed.",https://www.imdb.com/title/tt0014238/?ref_=sr_i_190,['Emilie Johnson'],['Emory Johnson'],"['Ralph Lewis', 'Johnnie Walker', 'Martha Sleeper', 'Virginia True Boardman', 'David Kirby', 'Josephine Adair', 'Taylor Graves', 'Hardee Kirkland', 'Richard Morris', 'Rosemary Cooper']",,,,,"December 9, 1923",['United States'],,['Emory Johnson Productions'],,"['Crime', 'Drama']","['None', 'English']"
191. The Drums of Jeopardy,1923,1h 10m,Passed,6.8,11,,"Grand Duke Alexis of Russia possesses two priceless emeralds, known as the Drums of Jeopardy, which allegedly exert a sinister power over their owner. They are willed to the duke's private secretary, Jerome Hawksley, who brings them to New York City and places them in the care of Banker Burrows. Bolshevik secret agent Gregor Karlov steals the jewels, kills Burrows, and kidnaps Jerome. The banker's daughter, Dorothy Burrows, assisted by Cutty, a member of the U.S. Secret Service, trail Karlov to a café and he is killed in the ensuing battle. Jerome recovers the jewels, and he marries Dorothy.",https://www.imdb.com/title/tt0014007/?ref_=sr_i_191,"['Alfred A. Cohn', 'Arthur Hoerl', 'Harold McGrath']",['Edward Dillon'],"['Elaine Hammerstein', 'Jack Mulhall', 'Wallace Beery', 'David Torrence', 'Maude George', 'Eric Mayne', 'Forrest Seabury']",,,,,November 1923,['United States'],,['M.H. Hoffman Inc.'],,"['Drama', 'Mystery']","['None', 'English']"
192. Fighting Blood,1923,2h,,7.1,30,,,https://www.imdb.com/title/tt0014040/?ref_=sr_i_192,"['Malcolm St. Clair', 'Beatrice Van', 'H.C. Witwer']","['Malcolm St. Clair', 'Henry Lehrman']","[""George O'Hara"", 'Clara Horton', 'Kit Guard', 'Al Cooke', 'Mabel Van Buren', 'M.C. Ryan', 'Arthur Rankin', 'William Courtright', 'Leach Cross', 'Ad Wolgast']",,,,,"February 18, 1923",['United States'],,['Robertson-Cole Pictures Corporation'],,['Comedy'],"['None', 'English']"
