Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
181. Tomorrow at Seven,1933,1h 2m,Passed,5.6,439,,"People in an old, dark mansion are menaced by a maniac called ""The Black Ace.""",https://www.imdb.com/title/tt0024679/?ref_=sr_i_181,['Ralph Spence'],['Ray Enright'],"['Chester Morris', 'Vivienne Osborne', 'Frank McHugh', 'Allen Jenkins', 'Henry Stephenson', 'Grant Mitchell', 'Charles Middleton', 'Oscar Apfel', 'Virginia Howell', 'Cornelius Keefe']",,,,,"June 2, 1933",['United States'],,['Jefferson Pictures Corporation'],,"['Buddy Comedy', 'Bumbling Detective', 'Psychological Thriller', 'Suspense Mystery', 'Whodunnit', 'Comedy', 'Crime', 'Drama', 'Horror', 'Mystery']","['English', 'American Sign Language']"
182. Reunion in Vienna,1933,1h 38m,,6.0,372,,"An archduke who had been banished from Austria returns to Vienna for a reunion of his old fellow aristocrats and meets up with the former love of his life, who is now married to a psychoanalyst.",https://www.imdb.com/title/tt0024496/?ref_=sr_i_182,"['Robert E. Sherwood', 'Ernest Vajda', 'Claudine West']",['Sidney Franklin'],"['John Barrymore', 'Diana Wynyard', 'Frank Morgan', 'Henry Travers', 'May Robson', 'Eduardo Ciannelli', 'Una Merkel', 'Bodil Rosing', 'Bela Loblov', 'Morris Nussbaum']",,,,,"June 16, 1933",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 1 Oscar, 3 wins & 1 nomination total","['Drama', 'Romance']","['German', 'English']"
183. The Good Companions,1933,1h 35m,,6.8,248,,"Musical taken from J. B. Priestley's novel about three musicians joining together to save a failing concert party, the Dinky Doos.",https://www.imdb.com/title/tt0024073/?ref_=sr_i_183,"['Ian Dalrymple', 'Edward Knoblock', 'W.P. Lipscomb']",['Victor Saville'],"['Jessie Matthews', 'Edmund Gwenn', 'John Gielgud', 'Mary Glynne', 'Percy Parsons', 'A.W. Baskcomb', 'Florence Gregson', 'Frank Pettingell', 'Lawrence Hanray', 'Annie Esmond']",,,,,"August 19, 1933",['United Kingdom'],"[""Shepherd's Bush, London, England, UK (Studio)""]","['Gaumont British Picture Corporation', 'Welsh-Pearson']",,"['Comedy', 'Musical', 'Romance']",['English']
184. Somewhere in Sonora,1933,59m,Approved,5.4,498,,"John Bishop discovers a plot to rob a silver mine belonging to his girlfriend Mary's father and, to foil the evildoers, he joins them.",https://www.imdb.com/title/tt0024592/?ref_=sr_i_184,"['Will Levington Comfort', 'Joseph Anthony Roach']",['Mack V. Wright'],"['John Wayne', 'Duke', 'Henry B. Walthall', 'Shirley Palmer', 'Ann Fay', 'J.P. McGowan', 'Paul Fix', 'Ralph Lewis', 'Frank Rice', 'Billy Franey']",,,,,"May 27, 1933",['United States'],"['Alabama Hills, Lone Pine, California, USA']",['Leon Schlesinger Studios'],,"['Action', 'Comedy', 'Drama', 'Romance', 'Western']","['English', 'Spanish']"
185. Too Much Harmony,1933,1h 16m,Approved,6.2,96,,"A singer is involved with two women in his life, one a ""good"" girl and one a ""bad"" one.""",https://www.imdb.com/title/tt0024683/?ref_=sr_i_185,"['Paul Jones', 'Joseph L. Mankiewicz', 'Harry Ruskin']",['A. Edward Sutherland'],"['Bing Crosby', 'Jack Oakie', ""Richard 'Skeets' Gallagher"", 'Harry Green', 'Judith Allen', 'Lilyan Tashman', 'Ned Sparks', 'Kitty Kelly', 'Grace Bradley', 'Evelyn Oakie']",,,,,"September 23, 1933",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 2 wins total","['Comedy', 'Musical']",['English']
186. Mr. Broadway,1933,1h 3m,,5.8,31,,"Ed Sullivan shows night spots all over New York in this movie, joking and listening to stories the patrons tell.",https://www.imdb.com/title/tt0024356/?ref_=sr_i_186,"['Abel Green', 'Ed Sullivan']","['Johnnie Walker', 'Edgar G. Ulmer']","['Ed Sullivan', 'Jack Dempsey', 'Ruth Etting', 'Bert Lahr', 'Hal Le Roy', 'Josephine Dunn', 'Ted Husing', 'Blossom Seeley', 'Benny Fields', 'Lita Grey']",,,,,"September 12, 1933",['United States'],"['New York City, New York, USA']","['Broadway-Hollywood Productions Ltd.', 'Malcomar Productions']",,['Comedy'],['English']
187. Woman of Tokyo,1933,47m,,7.0,1.1K,,"Ryoichi and Chikako are brother and sister. They live together. Chikako works during the day in an office and at night she prostitutes herself to fund her brother's studies at the university. Ryoichi doesn't know about his sister's secret life, but he is dating Harue whose brother is a policeman.",https://www.imdb.com/title/tt0024676/?ref_=sr_i_187,"['Tadao Ikeda', 'Kôgo Noda', 'Yasujirô Ozu']",['Yasujirô Ozu'],"['Yoshiko Okada', 'Ureo Egawa', 'Kinuyo Tanaka', ""Shin'yô Nara"", 'Chishû Ryû']",,,,,December 1982,['Japan'],,['Shochiku'],,['Drama'],[]
188. Central Airport,1933,1h 12m,Unrated,6.2,490,,"Aviator Jim Blaine and his brother Neil are rivals not only as daredevil flyers, but also for the love of parachutist Jill Collins.",https://www.imdb.com/title/tt0023878/?ref_=sr_i_188,"['Rian James', 'Jack Moffitt', 'James Seymour']","['William A. Wellman', 'Alfred E. Green']","['Richard Barthelmess', 'Sally Eilers', 'Tom Brown', 'Grant Mitchell', 'James Murray', 'Claire McDowell', 'Willard Robertson', 'Arthur Vinton', 'Charles Sellon', 'Robert W. Craig']","$365,000 (estimated)",,,,"April 15, 1933",['United States'],"['Glendale Grand Central Air Terminal - Grandview Avenue, Glendale, California, USA (airport)']",['First National Pictures'],,['Drama'],"['English', 'Spanish']"
189. Let's Fall in Love,1933,1h 13m,Approved,6.0,135,,"A Hollywood director finds himself in trouble when his last Swedish discovery steps out of the ongoing shooting. He finds the perfect candidate in a fair girl. Only, she is no Swedish; but that can always be arranged.",https://www.imdb.com/title/tt0025381/?ref_=sr_i_189,['Herbert Fields'],['David Burton'],"['Edmund Lowe', 'Ann Sothern', 'Miriam Jordan', 'Gregory Ratoff', 'Greta Meyer', 'Betty Furness', 'Arthur Jarrett', 'Anderson Lawler', 'Tala Birell', 'Ruth Warren']",,,,,"December 26, 1933",['United States'],,['Columbia Pictures'],,"['Drama', 'Musical', 'Romance']","['English', 'Swedish']"
190. Havana Widows,1933,1h 2m,Approved,6.3,546,,Two golddiggers go fishing for millionaires in Havana.,https://www.imdb.com/title/tt0024092/?ref_=sr_i_190,['Earl Baldwin'],['Ray Enright'],"['Joan Blondell', 'Glenda Farrell', 'Guy Kibbee', 'Allen Jenkins', 'Lyle Talbot', 'Frank McHugh', 'Ruth Donnelly', 'Hobart Cavanaugh', 'Ralph Ince', 'Maude Eburne']",,,,,"November 18, 1933",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],"Awards, 1 win total",['Comedy'],"['English', 'Spanish']"
191. Okraina,1933,1h 38m,,7.0,1.2K,,"Outskirts is an internationally renowned masterpiece of early sound cinema. In a remote Russian village during World War I, colorful and nuanced characters experience divided loyalties: family loyalty vs. personal desire, nationalism vs. transcendent humanism.",https://www.imdb.com/title/tt0024402/?ref_=sr_i_191,"['Konstantin Finn', 'Boris Barnet']",['Boris Barnet'],"['Yelena Kuzmina', 'Mikhail Zharov', 'Nikolay Bogolyubov', 'Nikolay Kryuchkov', 'Mikhail Yanshin', 'Hans Klering', 'Aleksandr Chistyakov', 'Sergey Komarov', 'Robert Erdman', 'Andrey Fayt']",,,,,"September 24, 1933",['Soviet Union'],"['Tver, Tver Oblast, Russia']",['Mezhrabpomfilm'],,"['Drama', 'War']","['Russian', 'German']"
192. Broadway to Hollywood,1933,1h 25m,Approved,5.8,373,,"A vaudeville couple quit to raise a son, then come back with their grandson in the act.",https://www.imdb.com/title/tt0023848/?ref_=sr_i_192,"['Willard Mack', 'Edgar Allan Woolf', 'Robert E. Hopkins']","['Willard Mack', 'Jules White']","['Alice Brady', 'Frank Morgan', 'Jackie Cooper', 'Russell Hardie', 'Madge Evans', 'Mickey Rooney', 'Eddie Quillan', 'Jimmy Durante', 'Fay Templeton', 'May Robson']",,,,,"September 15, 1933",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['History', 'Musical']",['English']
193. Another Language,1933,1h 17m,Approved,6.4,408,,"Stella and Victor meet in Europe, fall deeply in love, and marry soon thereafter. Then they sail back to the States to meet Victor's family, and the honeymoon is over: Victor's family, dominated by his manipulative mother, find Stella -- a free spirit -- pretentious and aloof. Their marriage starts to fall apart when Victor begins siding with his family instead of his wife.",https://www.imdb.com/title/tt0023761/?ref_=sr_i_193,"['Rose Franken', 'Herman J. Mankiewicz', 'Gertrude Purcell']",['Edward H. Griffith'],"['Louise Closser Hale', 'John Beal', 'Henry Travers', 'Margaret Hamilton', 'Willard Robertson', 'Irene Cattell', 'Minor Watson', 'Hal K. Dawson', 'Maidel Turner', 'Robert Montgomery']","$272,297 (estimated)",,,,"July 28, 1933",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total",['Drama'],['English']
194. The House on 56th Street,1933,1h 8m,Approved,6.5,746,,"Peggy Martin chooses to marry young, wealthy Monty, who she loves. They have a child together and an amazing relationship...until Peggy visits her ailing ex-boyfriend, Fiske, who threatens to commit suicide if she won't take him back.",https://www.imdb.com/title/tt0024144/?ref_=sr_i_194,"['Austin Parker', 'Sheridan Gibney', 'Joseph Santley']",['Robert Florey'],"['Kay Francis', 'Ricardo Cortez', 'Gene Raymond', 'John Halliday', 'Margaret Lindsay', 'Frank McHugh', ""William 'Stage' Boyd"", 'Hardie Albright', 'Sheila Terry', 'Phillip Reed']","$211,000 (estimated)",,,,"December 23, 1933",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],"Awards, 2 wins total","['Period Drama', 'Drama', 'History']","['English', 'French']"
195. The Shadow,1933,1h 3m,,5.7,269,,A group of people in an old dark house are terrorized by a mysterious hooded figure dressed in black who proceeds to kill them off one by one.,https://www.imdb.com/title/tt0028243/?ref_=sr_i_195,"['Terence Egan', 'H. Fowler Mear', 'Gerald Verner']",['George A. Cooper'],"['Henry Kendall', 'Elizabeth Allan', 'Felix Aylmer', 'Jeanne Stuart', 'Cyril Raymond', 'Viola Compton', 'John Turnbull', 'Ralph Truman', 'Denis Cowles', 'Vincent Holman']",,,,,1933,['United Kingdom'],"['Twickenham Film Studios, St Margarets, Twickenham, Middlesex, England, UK']",['Julius Hagen Productions'],,['Mystery'],['English']
196. Before Morning,1933,56m,Passed,5.1,111,,"A night of love, intrigue, death, and blackmail leaves a stage-star's fate at stake in a conflict with an unscrupulous doctor. A rejected lover dies in an actress' apartment, resulting in blackmail.",https://www.imdb.com/title/tt0023791/?ref_=sr_i_196,"['Arthur Hoerl', 'Edna G. Riley', 'Edward P. Riley']",['Arthur Hoerl'],"['Leo Carrillo', 'Lora Baxter', 'Taylor Holmes', 'Blaine Cordner', 'Louise Prussing', 'Russell Hicks', 'Louis Jean Heydt', 'Jules Epailly', 'Constance Bertrand', 'Terry Carroll']",,,,,"October 19, 1933",['United States'],"['Atlas Soundfilm Recording Studios, 2918 40th Avenue, Long Island City, Queens, New York City, New York, USA (Mentioned in credits)']",['Weiss Brothers Artclass Pictures'],,"['Crime', 'Mystery', 'Romance']",['English']
197. Topaze,1933,1h 18m,Approved,6.7,1.1K,,"An honest and naive schoolteacher gets a lesson in how the world works outside the classroom, when a rich Baron and his mistress use the teacher's name and outstanding reputation in a crooked business scheme.",https://www.imdb.com/title/tt0024684/?ref_=sr_i_197,"['Ben Hecht', 'Benn W. Levy', 'Charles MacArthur']","[""Harry d'Abbadie d'Arrast""]","['John Barrymore', 'Myrna Loy', 'Reginald Mason', 'Jobyna Howland', 'Jackie Searl', 'Albert Conti', 'Frank Reicher', 'Luis Alberni', 'Lowden Adams', 'Enrique Acosta']",,,,,"February 24, 1933",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],"Awards, 4 wins total","['Satire', 'Comedy', 'Drama']",['English']
198. Broadway Thru a Keyhole,1933,1h 30m,,6.4,250,,"Racketeer Frank Rocci is smitten with Joan Whelan, a dancer at Texas Guinan's famous Broadway night spot. He uses his influence to help her get a starring role in the show, hoping that it will also get Joan to fall in love with him. After scoring a hit, Joan accepts Frank's marriage proposal, more out of gratitude than love. The situation gets even stickier when she falls for a handsome band leader during a trip to Florida. Can she tell Frank she's in love with someone else?",https://www.imdb.com/title/tt0023847/?ref_=sr_i_198,"['C. Graham Baker', 'Gene Towne', 'Walter Winchell']",['Lowell Sherman'],"['Constance Cummings', 'Russ Columbo', 'Paul Kelly', 'Blossom Seeley', 'Gregory Ratoff', 'Texas Guinan', 'Abe Lyman', ""Hugh O'Connell"", 'Hobart Cavanaugh', 'Frances Williams']",,,,,"November 2, 1933",['United States'],,['20th Century Pictures'],,"['Drama', 'Musical']",['English']
199. So This Is Africa,1933,1h 1m,Passed,6.5,168,,"Bert Wheeler and Robert Woolsey play a couple of broke, hungry vaudevillians who are holed up in a hotel room with a few (tame) lions. They are hired by a movie producer who wishes to send them and their lions to Africa with a great naturalist to make a jungle picture. An earlier expedition by this same naturalist was a failure because she is afraid of animals. They all head to Africa and the lions are not mentioned again. Once in the jungle they have to fend off the amorous advances of the naturalist, of a vine-swinging native girl, and of a gorilla. They then run into the fearsome Amazon tribe, made up entirely of nubile females. Eventually they disguise themselves as Amazons to avoid being ""loved to death."" But these disguises lead to further difficulties when the all-male tribe of Tarzans show up for their annual mating ritual with the Amazons.",https://www.imdb.com/title/tt0024581/?ref_=sr_i_199,['Norman Krasna'],['Edward F. Cline'],"['Robert Woolsey', 'Bert Wheeler', 'Raquel Torres', 'Esther Muir', 'Berton Churchill', 'Spencer Charters', 'Henry Armetta', 'Eddie Clayton', 'Patricia Douglas', 'Charles Gemora']",,,,,"April 22, 1933",['United States'],,['Columbia Pictures'],,"['Slapstick', 'Comedy', 'Musical']",['English']
200. Before Midnight,1933,1h 3m,Passed,5.9,351,,Detective tries to figure out who killed a man who predicted his own death.,https://www.imdb.com/title/tt0024868/?ref_=sr_i_200,['Robert Quigley'],['Lambert Hillyer'],"['Ralph Bellamy', 'June Collyer', 'Claude Gillingwater', 'Bradley Page', 'Betty Blythe', 'Arthur Pierson', 'George Cooper', 'William Jeffrey', 'Joseph Crehan', 'Otto Yamaoka']",,,,,"November 18, 1933",['United States'],,['Columbia Pictures'],,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Romance']",['English']
201. She Had to Say Yes,1933,1h 5m,Unrated,5.9,544,,"In the depth of the Depression, Sol Glass has the idea that the girls in the stenographic department should be used to entertain the clients. It seems that the clients are tiring of the regular hard-and-fast women, and this would be a change that would allow the girls to go out to dinners and see shows. Tom does not want his fiancée Flo, to go out with clients--until he needs her to close a contract with Daniel. After that, she finds that Tom is two-timing her with Birdie, so she goes out again with Daniel. Everything is going well for a time until Daniel needs her to close a contract with Haines.",https://www.imdb.com/title/tt0024549/?ref_=sr_i_201,"['John Francis Larkin', 'Rian James', 'Don Mullaly']","['George Amy', 'Busby Berkeley']","['Loretta Young', 'Winnie Lightner', 'Lyle Talbot', 'Regis Toomey', 'Hugh Herbert', 'Ferdinand Gottschalk', 'Suzanne Kilborn', 'Helen Ware', 'Harold Waldridge', 'Loretta Andrews']","$111,000 (estimated)",,,,"July 15, 1933",['United States'],"['Grand Central Terminal, 42nd Street and Park Avenue, Manhattan, New York City, New York, USA (exterior establishing shot and interior for rear-screen shot when Flo and Dan have lunch)']",['First National Pictures'],,"['Dark Romance', 'Soap Opera', 'Drama', 'Romance']",['English']
202. Oliver Twist,1933,1h 20m,Passed,5.1,435,,"An orphan boy in 1830s London is abused in a workhouse, then falls into the clutches of a gang of thieves.",https://www.imdb.com/title/tt0024405/?ref_=sr_i_202,"['Charles Dickens', 'Elizabeth Meehan']",['William J. Cowen'],"['Dickie Moore', 'Irving Pichel', ""William 'Stage' Boyd"", 'Doris Lloyd', 'Alec B. Francis', 'Barbara Kent', 'Sonny Ray', 'George K. Arthur', 'George Nash', 'Clyde Cook']",,,,,"February 28, 1933",['United States'],,['I.E. Chadwick Productions'],,"['Drama', 'Family', 'Mystery']",['English']
"203. Aggie Appleby, Maker of Men",1933,1h 13m,Passed,6.6,369,,"When Aggie's boyfriend Red is sent to jail, she meets a mild-mannered man and decides to turn him into a real man.",https://www.imdb.com/title/tt0023744/?ref_=sr_i_203,"['Joseph Kesselring', 'Humphrey Pearson', 'Edward Kaufman']",['Mark Sandrich'],"['Charles Farrell', 'Wynne Gibson', 'William Gargan', 'Zasu Pitts', 'Betty Furness', 'Blanche Friderici', 'Brooks Benedict', 'Jane Darwell', 'Bud Geary', 'Edward Keane']",,,,,"November 3, 1933",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],,"['Comedy', 'Romance']",['English']
204. The White Sister,1933,1h 45m,Approved,6.1,497,,"A young woman falls in love with a dashing officer, but becomes a nun when she believes him to be killed in battle.",https://www.imdb.com/title/tt0024770/?ref_=sr_i_204,"['Donald Ogden Stewart', 'Francis Marion Crawford', 'Walter C. Hackett']",['Victor Fleming'],"['Helen Hayes', 'Clark Gable', 'Lewis Stone', 'Louise Closser Hale', 'May Robson', 'Edward Arnold', 'Alan Edwards', 'Agostino Borgato', 'Mary Bracken', 'Nora Cecil']","$625,000 (estimated)",,,,"April 14, 1933",['United States'],"['Reno, Nevada, USA (aerial and fighter base scenes)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['Period Drama', 'Tragic Romance', 'Drama', 'Romance']","['English', 'German']"
205. The Monkey's Paw,1933,58m,Passed,6.7,126,,A mother wishes for the return of her dead son--a wish that is granted by the severed paw of a dead monkey.,https://www.imdb.com/title/tt0023235/?ref_=sr_i_205,"['W.W. Jacobs', 'Graham John', 'Louis N. Parker']","['Wesley Ruggles', 'Ernest B. Schoedsack']","['Ivan F. Simpson', 'Louise Carter', 'C. Aubrey Smith', 'Bramwell Fletcher', 'Betty Lawford', 'Winter Hall', 'Herbert Bunston', 'Nina Quartero', 'Harry Allen', 'James Bell']",,,,,"January 13, 1933",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],,['Horror'],['English']
206. Sensation Hunters,1933,1h 13m,,5.8,227,,Dale Jordan is accepted by first-cabin passengers on a south-bound Panama-Pacific liner until they discover she is a cabaret girls led by Trixie Snell en route for the Bull Ring Cabaret in Panama City.,https://www.imdb.com/title/tt0025762/?ref_=sr_i_206,"['Whitman Chambers', 'Albert DeMond', 'Paul Schofield']",['Charles Vidor'],"['Arline Judge', 'Preston Foster', 'Marion Burns', 'Kenneth MacKenna', 'Juanita Hansen', 'Creighton Hale', 'Cyril Chadwick', 'Nella Walker', 'Harold Minjir', 'Finis Barton']",,,,,"January 3, 1934",['United States'],,['Trem Carr Pictures'],,['Drama'],['English']
207. Pick-up,1933,1h 16m,,6.7,242,,"The scheme of a pair of married con artists goes awry when their victim dies, and they are both caught and imprisoned. When she gets out of prison, she tries to put her life back together.",https://www.imdb.com/title/tt0024448/?ref_=sr_i_207,"['Viña Delmar', 'S.K. Lauren', 'Sidney Lazarus']",['Marion Gering'],"['Sylvia Sidney', 'George Raft', 'Lilian Bond', 'William Harrigan', 'Clarence Wilson', 'Brooks Benedict', 'Robert McWade', 'Purnell Pratt', 'Charles Middleton', 'Oscar Apfel']",,,,,"March 24, 1933",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total","['Crime', 'Drama']",['English']
208. Don Quichotte,1933,1h 13m,,6.7,163,,"The French version of G.W.Pabst's monumental three-language (English, French and German - separate versions each) filming of Cervantes' classic novel. The German version seems to be lost, but it is spoken of in three books, ""The Film Till Now"", and two of Pauline Kael's books of movie criticism.",https://www.imdb.com/title/tt0204285/?ref_=sr_i_208,"['Alexandre Arnoux', 'Miguel de Cervantes y Saavedra', 'Paul Morand']",['Georg Wilhelm Pabst'],"['Feodor Chaliapin Sr.', 'Dorville', 'René Donnio', 'Renée Valliers', 'Mady Berry', 'Mireille Balin', 'Jean de Limur', 'Vladimir Sokoloff', 'Charles Martinelli', 'Arlette Marchal']",,,,,"March 26, 1933","['France', 'United Kingdom']","['Studios de la Victorine - 16 avenue Edoard Grinda, Nice, Alpes-Maritimes, France (Studio)']","['Nelson Film', 'Vandor Film']",,"['Adventure', 'Drama']",['French']
209. Daring Daughters,1933,1h 3m,Passed,5.7,73,,"A savvy city girl tries to protect her naive sister, who has just moved from the country, from the temptations--and men--of big-city life.",https://www.imdb.com/title/tt0023930/?ref_=sr_i_209,"['Sam Mintz', 'Barry Barringer', 'F. Hugh Herbert']",['Christy Cabanne'],"['Marian Marsh', 'Kenneth Thomson', 'Joan Marsh', 'Bert Roach', 'Allen Vincent', 'Lita Chevret', 'Richard Tucker', 'Arthur Hoyt', 'Florence Roberts', 'Bryant Washburn Jr.']",,,,,"March 25, 1933",['United States'],"['Tec-Art Studios, North Hollywood, Los Angeles, California, USA (Studio)']",['Tower Productions (III)'],,"['Drama', 'Romance']",['English']
210. Her Bodyguard,1933,1h 11m,Approved,5.1,39,,"The ""sugar daddy"" of a Broadway star hires a bodyguard to protect her from thieves out to steal the jewels he's given her and also from the attentions of other men, most notably the producer of the show in which she's starring. However, soon the bodyguard and the star begin to become attracted to each other.",https://www.imdb.com/title/tt0024107/?ref_=sr_i_210,"['Corey Ford', 'Frank Partos', 'Francis Martin']",['William Beaudine'],"['Edmund Lowe', 'Wynne Gibson', 'Edward Arnold', 'Alan Dinehart', 'Marjorie White', 'Johnny Hines', 'Fuzzy Knight', 'Zoila Cana', 'Louise Beavers', 'Arthur Housman']",,,,,"July 21, 1933",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],,"['Comedy', 'Romance']",['English']
211. I Love That Man,1933,1h 14m,,6.0,43,,"A woman falls in love with a con artist despite the fact that he does not want to marry her. They try to start a respectable life in a small town, but his shady past threatens to catch up with them.",https://www.imdb.com/title/tt0024158/?ref_=sr_i_211,"['C. Graham Baker', 'Casey Robinson', 'Gene Towne']",['Harry Joe Brown'],"['Edmund Lowe', 'Nancy Carroll', 'Robert Armstrong', 'Lew Cody', 'Warren Hymer', 'Grant Mitchell', 'Dorothy Burgess', 'Walter Walker', 'Berton Churchill', 'Inez Courtney']",,,,,"July 8, 1933",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,"['Crime', 'Drama']","['English', 'Italian']"
212. Made on Broadway,1933,1h 8m,Passed,6.2,198,,"Jeff is the supreme press agent who has his own private club where the rich and powerful meet and drink for free. It is free until they need him and he charges a bundle. Jeff has power, influence and a beautiful ex-wife. Things change when Jeff saves Minnie after she jumps into the river. He gives her the fully beauty treatment and a new name, Mona Martine. He also falls hard for her, but his advances are not returned. But Mona needs Jeff, and all his expertise, when she shoots Ramon in her room.",https://www.imdb.com/title/tt0024288/?ref_=sr_i_212,"['Courtney Terrett', 'Lucien Hubbard']",['Harry Beaumont'],"['Robert Montgomery', 'Sally Eilers', 'Madge Evans', 'Eugene Pallette', 'C. Henry Gordon', 'Jean Parker', 'Ivan Lebedeff', 'David Newell', 'Vince Barnett', 'Joseph Cawthorn']",,,,,"May 19, 1933",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Comedy', 'Drama']",['English']
213. Nearly Naked,1933,55m,,6.3,14,,"Based on a sketch that was in the Broadway hit ""Ballyhoo"", Eddie Foy Jr. is forced to join a nudist cult in order to win the girl he loves, Vera Marshe. He, especially when Vera is near, becomes somewhat distracted and being new to nudism has a hard time adapting. He grabs some foliage to conceal his lack of clothing---the only girl around that is wearing anything has on glasses--and his coverage turns out to be poison ivy, but he thinks love is causing his itch. Billy Hughes, of the Smith Brothers team and Ralph Sanford are also involved, as is singer Dorothy Dare.",https://www.imdb.com/title/tt2283128/?ref_=sr_i_213,['Eddie Foy Jr.'],['H.H. Rogers Jr.'],"['Eddie Foy Jr.', 'Vera Marshe', 'Dorothy Dare', 'Florence Earle', 'Billy Hughes', 'Ralph Sanford']","$10,000 (estimated)",,,,"January 18, 1933",['United States'],"['Long Island City, Queens, New York City, New York, USA']",['Standard Motion Pictures'],,"['Slapstick', 'Comedy']",['English']
214. Whistling in the Dark,1933,1h 19m,Passed,6.5,356,,"A mystery writer and his sweetheart are held hostage by a fugitive gangster who hopes to get the writer's help in devising the ""perfect crime.""",https://www.imdb.com/title/tt0024769/?ref_=sr_i_214,"['Elliott Nugent', 'Laurence Gross', 'Edward Childs Carpenter']","['Elliott Nugent', 'Charles Reisner']","['Ernest Truex', 'Una Merkel', 'Edward Arnold', 'John Miljan', 'C. Henry Gordon', 'Johnny Hines', 'Joseph Cawthorn', 'Nat Pendleton', 'Tenen Holtz', 'Marcelle Corday']",,,,,"January 21, 1933",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 2 wins total","['Comedy', 'Crime', 'Drama']",['English']
215. Le petit roi,1933,1h 20m,,6.1,78,,"In an imaginary country, Michel VIII is still a child but he is to reign when his time comes. Revolution threatens and the young monarch's entourage lies to him and even tries to get rid of him.",https://www.imdb.com/title/tt0024441/?ref_=sr_i_215,"['André Lichtenberger', 'Julien Duvivier']",['Julien Duvivier'],"['Robert Lynen', 'Arlette Marchal', 'Béatrice Bretty', 'Jean Toulout', 'Marcel Vallée', 'Georgé', 'Hubert Prélier', 'Paule Andral', 'Julien Clément', 'Camille Bert']",,,,,"November 21, 1933",['France'],"['Studios Pathé-Natan, Joinville-le-pont, Val-de-Marne, France (Studio)']",['Société Générale de Cinématographie (S.G.C.)'],,"['Comedy', 'Drama']",['French']
216. S. O. S. Iceberg,1933,1h 30m,,6.6,266,,An expedition goes in search of a party lost the year before.,https://www.imdb.com/title/tt0024514/?ref_=sr_i_216,"['Arnold Fanck', 'Friedrich Wolf']",['Arnold Fanck'],"['Gustav Diessl', 'Leni Riefenstahl', 'Sepp Rist', 'Ernst Udet', 'Gibson Gowland', 'Max Holzboer', 'Walter Riml', 'Arthur Grosse', 'Tommy Thomas', 'Nakinak']",,,,,"September 25, 1933","['Germany', 'United States']","['Engadin, Kanton Graubünden, Switzerland']",['Deutsche Universal-Film'],,"['Adventure', 'Drama']","['English', 'German']"
