Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
94. Reputation,1921,1h 10m,,6.4,21,,"Actress Fay McMillan finds her child, Pauline, whom she deserted years ago, in an orphanage, but Monty, her financer, objects to her taking the girl back. In Paris, France, she becomes a sensation as ""Laura Figlan."" While intoxicated, however, she cancels her American engagement. Meanwhile, her daughter, having left the orphanage and ""inherited"" her mother's talent, tries to substitute for Laura and carries out the impersonation successfully. The mother, now a dope addict, hears of the imposture and comes to the theater and shoots Dan Frawley, leaving Pauline to take the blame. As Pauline is about to be sentenced, Laura discovers that she is aiding in the prosecution of her own child, and after writing a confession, she kills herself.",https://www.imdb.com/title/tt0012619/?ref_=sr_i_94,"['Lucien Hubbard', 'Edwina LeVin', 'Doris Schroeder']",['Stuart Paton'],"['Priscilla Dean', 'Mae Giraci', 'Harry von Meter', 'Harry Carter', 'Niles Welch', 'William Welsh', 'Spottiswoode Aitken', 'Rex De Rosselli', 'William Archibald', 'Harry S. Webb']",,,,,May 1921,['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Film Manufacturing Company'],,['Drama'],['None']
95. Souls on the Road,1921,1h 31m,,6.5,240,,"A small town boy dreams of being a famous fiddler; meanwhile, two convicts escape from prison and hide in the woods",https://www.imdb.com/title/tt0012631/?ref_=sr_i_95,"['Maxim Gorky', 'Wilhelm August Schmidtbonn', 'Kiyohiko Ushihara']",['Minoru Murata'],"['Kaoru Osanai', 'Haruko Sawamura', 'Denmei Suzuki', 'Mikiko Hisamatsu', 'Ryuko Date', 'Yuriko Hanabusa', 'Sôtarô Okada', 'Minoru Murata', 'Kômei Minami', 'Shigeru Tsutamura']",,,,,"April 8, 1921",['Japan'],,['Shôchiku Kinema Kenkyujo'],,['Drama'],"['None', 'Japanese']"
96. Action,1921,50m,,4.9,61,,"Orphaned Molly is heir to a ranch and mine and falls under the influence of saloon-owner Plimsoll, who schemes to deprive her of the inheritance. Sandy Brouke and his pals, Soda Water Manning and Mormon Peters, wander off the range and champion the girl's interests. Sandy falls in love with the girl. The partners succeed in getting the mine from the conspirators and working it themselves while sending Molly off to school. Plimsoll frames Sandy and his men, however, and she returns to find them in jail. Through Molly's efforts Sandy is released, and ultimately the crooks are defeated.",https://www.imdb.com/title/tt0011906/?ref_=sr_i_96,"['J. Allan Dunn', 'Harvey Gates']",['John Ford'],"['Hoot Gibson', 'Francis Ford', 'J. Farrell MacDonald', 'Buck Connors', 'Clara Horton', 'William Robert Daly', 'Dorothea Wolbert', 'Byron Munson', 'Charles Newton', 'Jim Corey']",,,,,"September 12, 1921",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['Universal Film Manufacturing Company'],,['Western'],['English']
97. Woman's Place,1921,1h,,4.0,33,,"The Women's Political League in a Midwestern city selects Josephine Gerson as its candidate for mayor because of her stylishness and good looks. Her fiancé, political leader Jim Bradley, backs his friend, Freddy Bleeker, as the opposition candidate. When Josephine overhears Freddy promising political appointments, she breaks her engagement and delivers a notable speech, winning the men of the town to her side. However, the women vote against her and Freddie wins by a narrow margin. Jim disassociates himself from his cronies, and the new appointments are all filled by women. Now an advocate for honest politics, Jim is reunited with Josephine, who accepts her ""defeat"" with grace.",https://www.imdb.com/title/tt0012862/?ref_=sr_i_97,"['John Emerson', 'Anita Loos']",['Victor Fleming'],"['Constance Talmadge', 'Kenneth Harlan', 'Hassard Short', 'Florence Short', 'Ina Rorke', 'Margaret Linden', 'Jack Connolly']",,,,,"October 17, 1921",['United States'],,['Joseph M. Schenck Productions'],"Awards, 1 win total","['Comedy', 'Romance']","['None', 'English']"
98. Enchantment,1921,1h 30m,Not Rated,6.3,322,,The frothy experiences of a vain little flapper. Her father induces an actor friend to become a gentlemanly cave man and the film becomes another variation of the 'Taming of the Shrew' theme.,https://www.imdb.com/title/tt0012136/?ref_=sr_i_98,"['Frank R. Adams', 'Luther Reed']",['Robert G. Vignola'],"['Marion Davies', 'Forrest Stanley', 'Edith Shayne', 'Tom Lewis', 'Arthur Rankin', 'Corinne Barker', 'Maude Turner Gordon', 'Edith Lyle', 'Huntley Gordon', 'Emmet Foy']",,,,,"October 30, 1921",['United States'],,['Cosmopolitan Productions'],"Awards, 1 win total",['Comedy'],"['None', 'English']"
99. Under the Lash,1921,1h,,5.3,20,,"Deborah Krillet is the young wife of Simeon Krillet, a Boer farmer and religious fanatic. She falls in love with young Englishman Robert Waring, who comes to the farm as overseer. Krillet threatens to beat her for reading Shakespeare's Romeo and Juliet but relents when she falsely states that she is pregnant; later she confesses the lie to Waring and records it in her diary. Discovering the deception, Krillet tells Deborah he must kill her, and Waring, summoned by a servant during a storm, shoots Krillet to save Deborah. Krillet is reported to have been killed in the storm, but the farmer's sister, Anna, discovers the truth. To silence her, Deborah surrenders the farm and her husband's money. Waring discovers that his wife has been granted a divorce, and the lovers are united.",https://www.imdb.com/title/tt0012790/?ref_=sr_i_99,"['Alice Askew', 'Claude Askew', 'Edward Knoblock']",['Sam Wood'],"['Gloria Swanson', 'Mahlon Hamilton', 'Russell Simpson', 'Lillian Leighton', 'Lincoln Stedman', 'Thena Jasper', 'Clarence Ford']",,,,,"October 16, 1921",['United States'],,['Paramount Pictures'],,['Drama'],"['None', 'English']"
100. La terre,1921,1h 37m,,6.7,185,,"As Jean is walking across the countryside in search of work, he helps and befriends a young woman, Françoise, who is having trouble controlling the cow that she is leading. Jean finds work at a local farm, but he soon finds himself caught in the middle of the conflicts in Françoise's family. Her uncle Fouan has just decided to divide everything that he has amongst his two sons and his daughter, hoping that he can then spend the rest of his life at ease. But the details of the division only create bitterness, rivalry, and intrigue.",https://www.imdb.com/title/tt0012745/?ref_=sr_i_100,"['André Antoine', 'Émile Zola']",['André Antoine'],"['Armand Bour', 'René Alexandre', 'Germaine Rouer', 'Jean Hervé', 'Émile Mylo', 'Berthe Bovy', 'Jeanne Briey', 'Jeanne Grumbach', 'Emile Desjardins', 'Max Charlier']",,,,,1925,['France'],"['Beauce, Eure-et-Loir, France']",['Pathé Frères'],,['Drama'],"['None', 'French']"
101. Patsy,1921,,,,,,"Patsy is the akward sister of the lovely Grace. She is also in love with Grace's boyfriend. Mother shows favoritism towards Grace, and father is too accomidating to stand up for Patsy, although he knows she is picked on. When they are all at supper, Grace runs away on a motorboat with a millionaire playboy. During a deep talk with Grace's boyfriend, Patsy reveals that she is in love with somebody who doesn't know she exists. He vows to teach her how to get the guy because ""There is no reason for a girl to be hopelessly in love"". During this hilarious process, he falls in love with her.",https://www.imdb.com/title/tt0012559/?ref_=sr_i_101,"['Er Lawshe', 'John McDermott']",['John McDermott'],"['Zasu Pitts', 'John MacFarlane', 'Tom Gallery', 'Marjorie Daw', 'Fanny Midgley', 'Wallace Beery', 'Harry Todd', 'Milla Davenport', 'Henry Fortson']",,,,,"February 1, 1921",['United States'],,['Fred Swanton'],,"['Comedy', 'Drama']","['None', 'English']"
102. Scrambled Wives,1921,1h 10m,,,,,"A schoolgirl elopes with a young man, but her father has the marriage annulled and takes the girl off to Europe to forget the boy. A couple of years later, the girl and the man she now hopes to marry encounter her ex-husband and his new wife at a society party, and difficulties arise.",https://www.imdb.com/title/tt0012655/?ref_=sr_i_102,"['Gardner Hunting', 'Adelaide Matthews', 'Martha M. Stanley']",['Edward H. Griffith'],"['Marguerite Clark', 'Pierre Gendron', 'Ralph Bunker', 'Florence Martin', 'Virginia Lee', 'Alice Mann', 'Frank Badgley', 'America Chedister', 'John Mayer', 'John Washburn']",,,,,March 1921,['United States'],,"['Cayuga Pictures', 'Marguerite Clark Productions']",,['Comedy'],['None']
103. Theodora,1921,,,7.4,24,,"Teodora, a Roman courtesan and former slave girl, marries the Roman emperor Justinian and assumes the throne as Empress of Rome. But a love affair with a handsome Greek whom she meets in Byzantium leads to revolution and armed conflict in both Byzantium and Rome.",https://www.imdb.com/title/tt0010764/?ref_=sr_i_103,['Victorien Sardou'],['Leopoldo Carlucci'],"['Rita Jolivet', 'Ferruccio Biancini', 'René Maupré', 'Emilia Rosini', 'Adolfo Trouché', 'Mariano Bottino', 'Guido Marciano', 'Marie Belfiore', 'Giovanni Motta', 'Leo Sorinello']",,,,,"October 14, 1921",['Italy'],,"['Ambrosio-Zanotta', 'Unione Cinematografica Italiana (UCI)']","Awards, 1 win total",['Drama'],"['None', 'Italian']"
104. Salvation Nell,1921,1h 10m,,,,,Young Nell loses her job and home and her father is sent to prison. She joins the Salvation Army and tries to redeem him when he comes out bent on continuing his life of crime.,https://www.imdb.com/title/tt0012644/?ref_=sr_i_104,"['Dorothy Farnum', 'Edward Sheldon']",['Kenneth S. Webb'],"['Pauline Starke', 'Joe King', ""Gypsy O'Brien"", 'Edward Langford', 'Evelyn Carter Carrington', 'Charles Mcdonald', 'Matthew Betz', 'Marie Haynes', 'Arthur Earle', 'William Nally']",,,,,"June 26, 1921",['United States'],"['Reliance Studio - 537 Riverdale Avenue, Ludlow, Yonkers, New York, USA (Studio)']",['Whitman Bennett Productions'],,['Drama'],['None']
105. Without Benefit of Clergy,1921,1h,,5.8,17,,"A British engineer in India takes a simple native girl as his bride, an act which defies social strictures and leads to tragedy.",https://www.imdb.com/title/tt0012856/?ref_=sr_i_105,"['Rudyard Kipling', 'Randolph Lewis']",['James Young'],"['Virginia Brown Faire', 'Thomas Holding', 'Evelyn Selbie', 'Otto Lederer', 'Boris Karloff', 'Nigel De Brulier', 'Herbert Prior', 'Ruth Cummings', 'E.G. Miller', 'Philippe De Lacy']",,,,,"June 19, 1921",['United States'],,['Robert Brunton Productions'],,['Drama'],"['None', 'English']"
106. Where Lights Are Low,1921,1h,,6.2,43,,"The Chinese prince T'Su Wong Shih loves Quan Yin, the daughter of a gardener, but his uncle wants him to marry a girl of his own class. Leaving to study in the United States, the young man promises his beloved that they two will be together soon. Having finished university, one day T'Su Wong Shih visits the market of San Francisco, and at an auction of slaves, he finds Quan Yin auctioned. To save her, he agrees to pay a price of five thousand dollars but, not possessing the full amount, he makes a deal with the auctioneer for a three-year extension in which he must work to raise the money needed to rescue the girl. T'Su Wong Shih has no great success until he manages to win a large sum in a lottery. However, Quan Yin is now in danger because a Chinese gangster wants to have it and, to do that, goes to threaten the auctioneer who is forced to comply. T'Su Wong Shih is then engaged in a struggle to liberate his beloved: he defeats the gangster, rescues Quan Yin and claims her as his wife.",https://www.imdb.com/title/tt0012836/?ref_=sr_i_106,"['Jack Cunningham', 'Lloyd Osbourne']",['Colin Campbell'],"['Sessue Hayakawa', 'Tôgô Yamamoto', 'Goro Kino', 'Gloria Payton', 'Kiyosho Satow', 'Misao Seki', 'Toyo Fujita', 'Jay Eaton', 'Harold Holland', 'Colin Campbell']",,,,,"August 7, 1921",['United States'],,['Hayakawa Feature Play Company'],,['Drama'],['None']
107. The Sea Lion,1921,1h 3m,,6.0,124,,"When his long-suffering wife leaves him, the hard-driving captain of a whaling ship turns bitter and takes out his anger, resentment and frustrations on all those around him, leading to tensions with his crew that come up to the point of mutiny.",https://www.imdb.com/title/tt0012657/?ref_=sr_i_107,"['Emilie Johnson', 'Joseph F. Poland']",['Rowland V. Lee'],"['Hobart Bosworth', 'Emory Johnson', 'Bessie Love', 'Carol Holloway', 'Florence Carpenter', 'Charles Clary', 'Jack Curtis', 'Richard Morris', 'J. Gordon Russell']",,,,,"December 5, 1921",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['Hobart Bosworth Productions'],,"['Adventure', 'Drama', 'Romance']","['None', 'English']"
108. Straight from the Shoulder,1921,1h,,,,,"Bill Higgins arrives in a small western mining town and immediately causes trouble with the residents. He gets into a fight with Buck and is injured. Buck nurses him back to health and discovers that Higgins, a resident of nearby Peaceful Valley, has been thrown out of his house by his wife because of his excessive drinking. Buck travels to Peaceful Valley to try to get Bill's wife to take him back, but he runs into a lot more trouble than he was counting on.",https://www.imdb.com/title/tt0012729/?ref_=sr_i_108,"['John Montague', 'Roy Norton']",['Bernard J. Durning'],"['Buck Jones', 'Helen Ferguson', 'Norman Selby', 'Frances Hatton', 'Herschel Mayall', 'Yvette Mitchell', 'G. Raymond Nye', 'Glen Cavender', 'Dan Crimmins', 'Adelbert Knott']",,,,,"June 19, 1921",['United States'],,['Fox Film Corporation'],,"['Comedy', 'Western']",['None']
109. White Oak,1921,1h 15m,,6.0,68,,"Gambler Oak Miller seeks revenge on the man who misused his sister Rose, who is ill and under the care of the woman Oak loves, Barbara. The man Oak seeks, Granger, is planning to rob a wagon train with the collusion of the Indians under Chief Long Knife. When Barbara's brother is accused of killing her lascivious stepfather, Oak takes the blame and is arrested just before he is needed to save the threatened wagon train.",https://www.imdb.com/title/tt0012843/?ref_=sr_i_109,"['William S. Hart', 'Bennet Musson']",['Lambert Hillyer'],"['William S. Hart', 'Vola Vale', 'Alexander Gaden', 'Robert Walker', 'Bert Sprotte', 'Helen Holly', 'Chief Standing Bear']",,,,,"December 18, 1921",['United States'],"['Sacramento, California, USA']",['William S. Hart Productions'],,['Western'],['English']
"110. Rich Girl, Poor Girl",1921,50m,Passed,,,,"Poor abused Nora runs into privileged bored Beatrice, while wandering onto the rich girl's family estate. Both girls notice the uncanny resemblance between each other, so they decide to switch places. However, trouble soon arises for both girls in their new roles.",https://www.imdb.com/title/tt0012621/?ref_=sr_i_110,"['J.G. Hawks', 'Andrew Percival Younger']",['Harry B. Harris'],"['Gladys Walton', 'Gordon McGregor', 'Harold Austin', 'Antrim Short', 'Joe Neary', 'Wadsworth Harris', 'Charles Herzinger']",,,,,"January 24, 1921",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Film Manufacturing Company'],,"['Drama', 'Romance']",['None']
111. The Mayor of Casterbridge,1921,,,7.0,10,,"A man sells his wife and child to a sailor, remarries on becoming mayor, and learns his daughter is actually the sailor's.",https://www.imdb.com/title/tt0333889/?ref_=sr_i_111,"['Thomas Hardy', 'Sidney Morgan']",['Sidney Morgan'],"['Fred Groves', 'Pauline Peters', 'Warwick Ward', 'Nell Emerald', 'Mavis Clair']",,,,,November 1921,['United Kingdom'],"['Dorchester, Dorset, England, UK']",['Progress'],,['Drama'],"['None', 'English']"
112. Danton,1921,1h,,6.5,53,,"The true story of the conflict between Danton and Robespierre, the leaders of the French Revolution.",https://www.imdb.com/title/tt0012092/?ref_=sr_i_112,"['Dmitriy Bukhovetskiy', 'Georg Büchner', 'Johnstone Craig']",['Dmitriy Bukhovetskiy'],"['Emil Jannings', 'Werner Krauss', 'Osip Runich', 'Ferdinand von Alten', 'Eduard von Winterstein', 'Charlotte Ander', 'Maly Delschaft', 'Hilde Woerner', 'Hugo Döblin', 'Friedrich Kühne']",,,,,"December 4, 1921",['Germany'],,['Wörner-Filmgesellschaft'],,['Drama'],"['None', 'German']"
113. L'orpheline,1921,,,,,,,https://www.imdb.com/title/tt0012533/?ref_=sr_i_113,"['Frédéric Boutet', 'Louis Feuillade']",['Louis Feuillade'],"['Sandra Milovanoff', 'Georges Biscot', 'Jane Grey', 'Blanche Montel', 'Jeanne Rollette', 'Émile Garandet', 'René Clair', 'Fernand Herrmann', 'Gaston Michel', 'Édouard Mathé']",,,,,"October 14, 1921",['France'],,['Société des Etablissements L. Gaumont'],,[],"['None', 'French']"
114. Get-Rich-Quick Wallingford,1921,1h 10m,,,,,"Con-men Wallingford and Chester decide to pull the money from a small town by posing as business men looking for an opportunity to invest. With the town's money they build a factory to produce carpet tacks. Stockholders suspect this as a fraud, but Wallingford can convince them. Suddenly there is a offer of somebody to buy them out....",https://www.imdb.com/title/tt0012209/?ref_=sr_i_114,"['George M. Cohan', 'Luther Reed']",['Frank Borzage'],"['Sam Hardy', 'Norman Kerry', 'Doris Kenyon', 'Diana Allen', 'Edgar Nelson', 'Billie Dove', 'Mac Barnes', 'William T. Hayes', 'Horace James', 'John Woodford']",,,,,"December 4, 1921",['United States'],,['Cosmopolitan Productions'],"Awards, 1 win total","['Comedy', 'Romance']","['None', 'English']"
115. Cameron of the Royal Mounted,1921,1h 6m,,,,,"A young Scottish immigrant to Canada becomes a member of the Royal Canadian Mounted Police. He finds himself framed on a forgery charge, but before he can clear himself he must capture a gang of train robbers and stop a band of marauding Indians.",https://www.imdb.com/title/tt0012026/?ref_=sr_i_115,"['Ralph Connor', 'Faith Green']",['Henry MacRae'],"['Gaston Glass', 'Irving Cummings', 'Vivienne Osborne', 'Frank Lanning', 'George Larkin', 'Joseph Singleton', 'Marion McDonald', 'Gordon Griffith', 'George Clarke', 'Richard Brydon']","CA$100,000 (estimated)",,,,"December 25, 1921",['Canada'],"['Banff, Banff National Park, Alberta, Canada']",['Winnipeg Productions'],,"['Action', 'Drama']","['None', 'English']"
116. The Servant in the House,1921,1h 20m,,,,,A man goes to work at a curate's house who is in denial about his poor social background.,https://www.imdb.com/title/tt0011678/?ref_=sr_i_116,"['Lanier Bartlett', 'Charles Kennedy']",['Jack Conway'],"['Jean Hersholt', 'Jack Curtis', 'Edward Peil Sr.', 'Harvey Clark', 'Clara Horton', 'Zenaide Williams', 'Claire Anderson', 'John Gilbert', 'Anna Dodge']",,,,,"February 26, 1921",['United States'],,['H.O. Davis'],,['Drama'],['None']
117. The Adventures of Mr. Pickwick,1921,,,,,,A clubman's country jaunt with friends leads to a breach of promise suit by a landlady.,https://www.imdb.com/title/tt0315144/?ref_=sr_i_117,"['G.A. Baughan', 'Charles Dickens', 'Eliot Stannard']",['Thomas Bentley'],"['Frederick Volpe', 'Mary Brough', 'Bransby Williams', 'Ernest Thesiger', 'Kathleen Vaughan', 'Joyce Dearsley', 'Arthur Cleave', 'Athene Seyler', 'John Kelt', 'Hubert Woodward']",,,,,November 1921,['United Kingdom'],,['Ideal Films'],,['Comedy'],['English']
118. Puppets of Fate,1921,1h,,,,,"Gabriel Palombra, who operates a Punchinello street show in Venice, decides to fulfill his ambition of going to America. He leaves behind his wife, Sorrentina, promising to send for her. In the United States, disillusioned, he takes a job as porter in a barbershop, but when he is rewarded for returning a lost pocketbook, manicurist ""Babe"" Reynolds persuades him to bet on a winning horse. Under her influence he rises to wealth. Meanwhile, Sorrentina arrives in New York and takes work as a flower girl. Having married Gabriel, ""Babe"" brings charges of bigamy against him, but the judge, perceiving her game, sentences Gabriel, then paroles him to Sorrentina for life.",https://www.imdb.com/title/tt0012597/?ref_=sr_i_118,"['Ruth Ann Baldwin', 'Brian Oswald Donn-Byrne', 'Molly Parro']",['Dallas M. Fitzgerald'],"['Viola Dana', 'Francis McDonald', 'Jackie Saunders', 'Fred Kelsey', 'Tom Ricketts', 'Edgar Kennedy']",,,,,"March 28, 1921",['United States'],"['Red Studios, 846 N. Cahuenga Blvd., Hollywood, Los Angeles, California, USA']",['Metro Pictures Corporation'],,['Drama'],"['None', 'English']"
119. Her Mad Bargain,1921,1h,,,,,"After the death of her benefactress, Mrs. Beresford, Alice Lambert is evicted by Ruth, Mrs. Beresford's jealous niece; and in despair Alice seeks employment as a model. Her refusal to accept the attentions of Monsieur Armand ends in her dismissal, and as an artist's model she has a similarly unpleasant experience with Grant Lewis, from whom she seeks refuge in the studio of sculptor David Leighton. She later attempts suicide but is forestalled by Leighton, who proposes that she insure her life for $35,000 (a portion of which she will receive immediately) and that at the end of 6 months she ""accidentally"" take her life. She agrees, and Leighton decides to immortalize her hands in a statue and secretly falls in love with her. At a tea given by his aunt, she discovers that her rival is Ruth Beresford and meets Grant Lewis, who slanders her. Alice injures a newsboy, Jerry Dunn, in an accident, and while she is convalescing from the experience Leighton declares his love for her.",https://www.imdb.com/title/tt0012270/?ref_=sr_i_119,"['Florence Auer', 'Josephine Quirk']",['Edwin Carewe'],"['Anita Stewart', 'Arthur Edmund Carewe', 'Helen Raymond', 'Adele Farrington', 'Margaret McWade', 'Percy Challenger', 'Walter McGrail', 'Gertrude Astor', 'George B. Williams', 'Ernest Butterworth Jr.']",,,,,"December 12, 1921",['United States'],,"['Anita Stewart Productions', 'Louis B. Mayer Productions']",,"['Drama', 'Romance']","['None', 'English']"
120. The Man Who Laughs,1921,1h 27m,,5.8,30,,"France in the late 1600s, the son of a widowed lord is kidnapped by gypsies, who carve a permanent grin on the child's face. When the deformed boy grows up, he falls in love with a blind girl named Dea, and joins a touring company as a performer. Calling himself Gwynplaine, he develops an act in which he reveals his hideous face to the crowds for money. A sexually perverse, seductive socialite named Josiane becomes attracted to him and seeks to possess him.",https://www.imdb.com/title/tt0317605/?ref_=sr_i_120,"['Victor Hugo', 'Louis Nerz']",['Julius Herska'],"['Franz Höbling', 'Nora Gregor', 'Lucienne Delacroix', 'Anna Kallina', 'Eugen Jensen', 'Armin Seydelmann', 'Franz Weißmüller', 'Jimmy Court', 'Josef Moser', 'Robert Balajthy']",,,,,"March 18, 1921",['Austria'],"['Vienna, Austria']",['Olympic-Film'],,"['Drama', 'Horror']","['None', 'German']"
121. Lotus Blossom,1921,1h 10m,,5.6,63,,"The inventor of the first clock, which would eliminate the use of the village's sacred bell, is sentenced to life imprisonment by the Emperor, but escapes his fate by hiding with a father and his daughter.",https://www.imdb.com/title/tt0012405/?ref_=sr_i_121,"['Charles Furthman', 'James B. Leong', 'George Yohalem']","['Francis J. Grandon', 'James B. Leong']","['Lady Tsen Mei', 'Tully Marshall', 'Noah Beery', 'Yutaka Abe', 'Goro Kino', 'James Wang', 'Chow Young', 'Etta Lee', 'Sonny Loy']",,,,,"December 1, 1921",['United States'],,['Wah Ming Motion Picture Company'],,['Drama'],['None']
122. Mama's Affair,1921,1h,,4.8,35,,"Following a burlesque prologue showing Eve in the Garden of Eden eating the forbidden fruit, Mrs. Orrin, a wealthy, selfish, impulsive widow, contrives to keep her self-sacrificing daughter in her service by marrying her off to Henry, the son of Mrs. Orrin's best friend. The mother's doctor falls in love with Eve, however, and in face of all opposition, he marries her.",https://www.imdb.com/title/tt0012434/?ref_=sr_i_122,"['Rachel Barton Butler', 'John Emerson', 'Anita Loos']",['Victor Fleming'],"['Constance Talmadge', 'Effie Shannon', 'Kenneth Harlan', 'George LeGuere', 'Katharine Kaelred', 'Gertrude Le Brandt']",,,,,"January 23, 1921",['United States'],,['Constance Talmadge Film Company'],,"['Comedy', 'Romance']",['None']
123. Play Square,1921,50m,,,,,"Johnny Carroll joins a gang of thieves and is arrested by Detective McQuade for picking Judge Kerrigan's pocket. However, the judge remembers Johnny from his hometown of Meadville, and persuades him to reform. The young man returns home, takes a job in a grocery store, and renews his romance with Betty Bedford. Later, Johnny's former gang arrive in town and again try to recruit him. They induce him to crack the safe in Mr. Bedford's store, threatening to reveal his criminal past if he refuses. Upon opening the safe, Johnny refuses to be a party to the crime and fights the gang. Betty hears the commotion and returns with help. After the thieves are captured, Johnny and Betty are married.",https://www.imdb.com/title/tt0012569/?ref_=sr_i_123,['John Stone'],['William K. Howard'],"['Johnnie Walker', 'Edna Murphy', 'Hayward Mack', 'Laura La Plante', 'Jack Brammall', 'Wilbur Higby', 'Nanine Wright', 'Harry Todd', 'Al Fremont']",,,,,"August 14, 1921",['United States'],,['Fox Film Corporation'],,"['Crime', 'Drama']",['None']
124. Paying the Piper,1921,1h,,,,,"Larry and Barbara, both the products of rich but broken homes, plan a marriage of convenience. He really loves Marcia, a dancer, and Barbara vamps Keith, an architect. Keith's good sense prevails, and he marries Marcia and helps Larry make a man of himself. Barbara, after an unsuccessful attempt at an acting career, returns and asks forgiveness.",https://www.imdb.com/title/tt0012560/?ref_=sr_i_124,['Ouida Bergère'],['George Fitzmaurice'],"['Dorothy Dickson', 'Alma Tell', 'George Fawcett', 'Rod La Rocque', 'Robert Schable', 'Katherine Emmet', 'Reginald Denny', 'Douglas Redmond', 'William Boyd', 'Dorothy Hyson']",,,,,"September 25, 1922",['United States'],,['Paramount Pictures'],,['Drama'],"['None', 'English']"
125. Skirts,1921,50m,,,,,"Clyde is a handyman around a circus. His mother is the bearded lady in the side-show; his father is a millionaire separated from his family. Clyde is endeavoring to get the old man's fortune, with the strong man of the circus scheming to beat him to it.",https://www.imdb.com/title/tt0012698/?ref_=sr_i_125,['Hampton Del Ruth'],['Hampton Del Ruth'],"['Clyde Cook', 'Chester Conklin', 'Polly Moran', 'Jack Cooper', 'Billy Armstrong', 'Ethel Teare', 'Glen Cavender', 'Slim Summerville', 'Harry McCoy', 'Bobby Dunn']","$350,000 (estimated)",,,,"April 10, 1921",['United States'],,['Fox Film Corporation'],,"['Slapstick', 'Comedy']","['None', 'English']"
126. All Souls' Eve,1921,1h,,,,,Sculptor Roger Heath realizes his new maid is possessed by the soul of his departed wife.,https://www.imdb.com/title/tt0011918/?ref_=sr_i_126,"['Anne Crawford Flexner', 'Elmer Harris']",['Chester M. Franklin'],"['Mary Miles Minter', 'Jack Holt', 'Carmen Phillips', 'Clarence Geldert', 'Michael D. Moore', 'Fanny Midgley', 'Lottie Williams', 'Alice Knowland', 'Lucien Littlefield']",,,,,"February 20, 1921",['United States'],,['Realart Pictures Corporation'],,['Drama'],['None']
127. A Shocking Night,1921,50m,,,,,"William Harcourt loses all his money in a business transaction and is forced to dismiss his servants. Mr. and Mrs. Harcourt are about to entertain Richard Thayer and his fiancée Bessie Lane at dinner when they receive a message announcing the arrival of Montana millionaire Bill Bradford, a client of Harcourt's. Anxious to make a good impression, Harcourt and his wife disguise themselves as servants, while Thayer and his fiancée take the part of the Harcourts. Bradford's arrival causes much embarrassment, which is complicated by the arrival of Miss Lane's father. Everything is finally explained, and Bradford takes it all as a joke. He agrees to buy a mine from Harcourt and hires him as his general manager.",https://www.imdb.com/title/tt0012679/?ref_=sr_i_127,"['Edgar Franklin', 'C.B. Hoadley']","['Eddie Lyons', 'Lee Moran']","['Eddie Lyons', 'Lee Moran', 'Alta Allen', 'Lillian Hall', 'Lionel Belmore', 'Clark Comstock', 'Florence Mayon', 'Charles McHugh']",,,,,January 1921,['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Film Manufacturing Company'],,['Comedy'],['None']
128. Idle Hands,1921,1h,,6.5,24,,Marjorie Travers has vanished in Chinatown and and her older sister Gloria appeals to the Mayor for help. But the the Mayor has assigned Commissioner Deering to investigate her disappearance not knowing that Deering is head of the underworld.,https://www.imdb.com/title/tt0012305/?ref_=sr_i_128,"['Willard King Bradley', 'J. Clarkson Miller']",['Frank Reicher'],"['Gail Kane', 'Thurston Hall', 'J. Herbert Frank', 'William Bechtel', 'Nellie Burt', 'Paul M. Lane', 'Norbert Wicki', 'Mademoiselle Dazie', 'Ted Lewis']",,,,,"June 10, 1921",['United States'],,['Park-Whiteside Productions'],,['Drama'],"['None', 'English']"
