Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
164. Virgins of Bali,1932,46m,,6.3,29,,"On the Indonesian island of Bali, two young native women are shown how they spend their days leading up to their wedding ceremonies.",https://www.imdb.com/title/tt1268922/?ref_=sr_i_164,"['Ni Wayan Tagai', 'Ni Wayan Ugambon', 'T. Kaler']",['Deane H. Dickason'],"['Ni Wayan Tagai', 'Ni Wayan Ugambon', 'T. Kaler', 'I. Maria']",,,,,September 1932,['United States'],"['Bali, Indonesia']",,,['Documentary'],['English']
165. Magic Night,1932,1h 15m,Approved,6.3,33,,"In Vienna just prior to the outbreak of World War I, Captain Maximilian Scheltoff falls in love with poor flower-shop girl Viki. Unfortunately, his father, General Scheltoff, has arranged his marriage to Countess Helga through the Emperor. Maximilian and Viki plan to elope the night of Helga's ball, but his father intercedes, sending Maximilian to the front lines when he learns of his son's wedding plans. Maximilian sends Viki a letter proclaiming his undying love, but the letter is never delivered. Instead, Viki receives a letter from the general, telling her that Maximilian is going to fulfill his family honor and marry Helga. When Maximilian does not arrive at their predetermined meeting place, Viki thinks the worse, believing that he was too cowardly to tell her the truth. After World War I ends, Viki becomes a stage star, while Maximilian is reduced to being a simple shoe salesman. Maximilian goes to Viki and proclaims his love once more, but she, still hurt by his desertion for the countess, spurs him. Maximilian, with a song from his heart, manages to win her back, and the couple is finally reunited.",https://www.imdb.com/title/tt0022229/?ref_=sr_i_165,['Eric Maschwitz'],['Herbert Wilcox'],"['Jack Buchanan', 'Anna Neagle', 'Gina Malo', 'Clive Currie', 'William Kendall', 'Joyce Bland', 'Gibb McLaughlin', 'Herbert Carrick', 'Clifford Heatherley', 'O.B. Clarence']",,,,,"September 12, 1932",['United Kingdom'],,"['Herbert Wilcox Productions', 'British & Dominions Film Corporation']",,"['Comedy', 'Musical', 'Romance']",['English']
166. Destry Rides Again,1932,1h 1m,Passed,5.6,134,,"Brant frames Destry and has men testify against him. Found guilty he vows to return. Back from prison he goes after the man that framed him. When the Sheriff is shot before he can talk, Destry chases down the killer and learning Brant is the man, heads out to get him.",https://www.imdb.com/title/tt0022810/?ref_=sr_i_166,"['Max Brand', 'Robert Keith', 'Richard Schayer']",['Benjamin Stoloff'],"['Tom Mix', 'Claudia Dell', 'Zasu Pitts', 'Stanley Fields', 'Earle Foxe', 'Edward Peil Sr.', 'Francis Ford', 'Fred Howard', 'George Ernest', 'John Ince']",,,,,"April 17, 1932",['United States'],"['Lake Sherwood, California, USA']",['Universal Pictures'],"Awards, 1 win total","['Drama', 'Romance', 'Western']",['English']
167. The Girl from Calgary,1932,1h 4m,,5.3,99,,"A French-Canadian girl is a champion bronc rider and is also a nightclub singer. An ambitious young man sees her act one night and is struck by her talent, realizing that she is good enough to become a Broadway star. He convinces her to accompany him to New York, where she indeed does become a Broadway star. However, the young man finds himself being squeezed out by greedy Broadway producers who see the talented young girl as their own personal gold mine.",https://www.imdb.com/title/tt0022940/?ref_=sr_i_167,"['Lee Chadwick', ""Leon D'Usseau"", 'Sid Schlager']",['Phil Whitman'],"[""Fifi D'Orsay"", 'Paul Kelly', 'Robert Warwick', 'Edwin Maxwell', 'Astrid Allwyn', 'Eddie Fetherston', 'Harry Bowen', 'Adrienne Dore', 'Geraldine Dvorak', 'Kit Guard']",,,,,"October 24, 1932",['United States'],"['6048 Sunset Boulevard, Los Angeles, California, USA (Studio)']",['I.E. Chadwick Productions'],,"['Comedy', 'Musical']",['English']
168. Man Wanted,1932,1h 2m,Passed,6.5,920,,A female editor of a magazine falls in love with her male secretary.,https://www.imdb.com/title/tt0023180/?ref_=sr_i_168,"['Robert Lord', 'Charles Kenyon']",['William Dieterle'],"['Kay Francis', 'David Manners', 'Una Merkel', 'Andy Devine', 'Kenneth Thomson', 'Claire Dodd', 'Elizabeth Patterson', 'Edward Van Sloan', 'Robert Greig', 'Frank Coghlan Jr.']",,,,,"April 23, 1932",['United States'],"['Will Rogers Polo Club - 1501 Will Rogers State Park Road, Pacific Palisades, Los Angeles, California, USA (polo grounds)']",['Warner Bros.'],,"['Comedy', 'Drama', 'Romance']",['English']
169. Manhattan Tower,1932,1h 7m,Not Rated,6.3,289,,The lives of a number of the workers and executives in a Manhattan skyscraper are affected by the actions of a philandering and crooked company boss.,https://www.imdb.com/title/tt0023187/?ref_=sr_i_169,"['David Hempstead', 'Norman Houston']",['Frank R. Strayer'],"['Mary Brian', 'Irene Rich', 'James Hall', 'Hale Hamilton', 'Noel Francis', 'Clay Clement', 'Nydia Westman', 'Jed Prouty', 'Billy Dooley', 'Wade Boteler']","$50,000 (estimated)",,,,"December 1, 1932",['United States'],,['Remington Pictures'],,"['Crime', 'Drama', 'Mystery', 'Romance']",['English']
170. Polly of the Circus,1932,1h 9m,Approved,6.1,1.3K,,"After a trapeze performer is injured during an accident, she is moved to a minister's house where they both fall in love.",https://www.imdb.com/title/tt0023349/?ref_=sr_i_170,"['Margaret Mayo', 'Carey Wilson', 'Laurence E. Johnson']",['Alfred Santell'],"['Marion Davies', 'Clark Gable', 'C. Aubrey Smith', 'Raymond Hatton', 'David Landau', 'Ruth Selwyn', 'Maude Eburne', ""'Little Billy' Rhodes"", ""Guinn 'Big Boy' Williams"", 'Clark Marshall']","$438,000 (estimated)",,,,"February 27, 1932",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","['Metro-Goldwyn-Mayer (MGM)', 'Cosmopolitan Productions']",,"['Drama', 'Romance']",['English']
171. Sky Devils,1932,1h 30m,G,4.9,154,,"Trying to desert their draft into the army, Wilkie and Mitchell stow away on a ship that takes them into the war zone. While AWOL, the rivals for Mary's affections accidentally destroy an ammunition dump.",https://www.imdb.com/title/tt0023485/?ref_=sr_i_171,"['Joseph Moncure March', 'Robert Benchley', 'Carroll Graham']",['A. Edward Sutherland'],"['Spencer Tracy', ""William 'Stage' Boyd"", 'George Cooper', 'Ann Dvorak', 'Billy Bevan', ""Yola d'Avril"", 'Forrester Harvey', 'William B. Davidson', 'Jerry Miley', 'Edward Biby']",,,,,"March 12, 1932",['United States'],"['RKO-Pathé Studios - 9336 Washington Blvd., Culver City, California, USA (Studio)']",['The Caddo Company'],,"['Action', 'Comedy', 'Romance', 'War']","['French', 'German', 'English']"
172. The World and the Flesh,1932,1h 14m,,5.3,61,,"During the 1917 Russian revolution, a group of artistocrats find themselves in the custody of a brutal Communist revolutionary. He lusts after one of them, a ballerina, and gives her an ultimatum: give in to him or her friends will face the firing squad.",https://www.imdb.com/title/tt0023709/?ref_=sr_i_172,"['Oliver H.P. Garrett', 'Ernst Spitz', 'Philipp von Zeska']",['John Cromwell'],"['George Bancroft', 'Miriam Hopkins', 'Alan Mowbray', 'George E. Stone', 'Mitchell Lewis', 'Max Wagner', 'Harry Cording', 'Emmett Corrigan', 'Oscar Apfel', 'Reginald Barlow']",,,,,"April 22, 1932",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],,['Drama'],['English']
173. The Famous Ferguson Case,1932,1h 14m,Passed,6.5,483,,"Reporters at a scandal sheet dwell on a murder case, with tragic results.",https://www.imdb.com/title/tt0022876/?ref_=sr_i_173,"['Courtney Terrett', 'Harvey F. Thew', 'Granville Moore']",['Lloyd Bacon'],"['Joan Blondell', 'Grant Mitchell', 'Vivienne Osborne', 'Adrienne Dore', 'Tom Brown', 'Kenneth Thomson', 'Leslie Fenton', 'Oscar Apfel', 'Walter Miller', 'Purnell Pratt']",,,,,"May 14, 1932",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,"['Legal Drama', 'Crime', 'Drama']",['English']
174. Miss Pinkerton,1932,1h 6m,Passed,6.0,637,,A hospital nurse is recruited by the police to watch a household where a suspicious death has occurred.,https://www.imdb.com/title/tt0023230/?ref_=sr_i_174,"['Mary Roberts Rinehart', 'Niven Busch', 'Lillie Hayward']",['Lloyd Bacon'],"['Joan Blondell', 'George Brent', 'Ruth Hall', 'John Wray', 'Elizabeth Patterson', 'C. Henry Gordon', 'Holmes Herbert', 'Mary Doran', 'Blanche Friderici', 'Mae Madison']",,,,,"July 30, 1932",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,"['Comedy', 'Mystery', 'Thriller']",['English']
175. Charlie Chan's Chance,1932,1h 13m,,6.9,478,,"Charlie is the intended murder victim here, and he avoids death only by chance. To find the murderer (since, of course, murder does occur), Charlie must outguess Scotland Yard and New York City police.",https://www.imdb.com/title/tt0022755/?ref_=sr_i_175,"['Earl Derr Biggers', 'Barry Conners', 'Philip Klein']",['John G. Blystone'],"['Warner Oland', 'Alexander Kirkland', 'H.B. Warner', 'Marian Nixon', 'Linda Watkins', 'James Kirkwood', 'Ralph Morgan', 'James Todd', 'Herbert Bunston', 'James Wang']",,,,,"January 24, 1932",['United States'],,['Fox Film Corporation'],,['Mystery'],['English']
"176. Ride Him, Cowboy",1932,55m,Approved,5.5,790,,"John Drury arrives in town and is taken on as a hero by the townspeople after he saves a horse's life. They ask him to lead them in their fight against the mysterious Hawk who has been plaguing them for years with theft, arson and murder.",https://www.imdb.com/title/tt0023396/?ref_=sr_i_176,"['Kenneth Perkins', 'Scott Mason']",['Fred Allen'],"['John Wayne', 'Duke', 'Ruth Hall', 'Henry B. Walthall', 'Otis Harlan', 'Harry Gribbon', 'Frank Hagney', 'Chuck Baldra', 'Bob Burns', 'Edward Burns']","$28,000 (estimated)",,,,"August 27, 1932",['United States'],"['Rhyolite, Nevada, USA (establishing shot of Desolation)']",['Leon Schlesinger Studios'],,"['Action', 'Drama', 'Romance', 'Western']",['English']
177. The Monster Walks,1932,57m,Passed,4.1,1.1K,,People in an old dark house on a stormy night are menaced by a killer ape.,https://www.imdb.com/title/tt0023236/?ref_=sr_i_177,['Robert Ellis'],['Frank R. Strayer'],"['Mischa Auer', 'Martha Mattox', 'Rex Lease', 'Vera Reynolds', 'Sheldon Lewis', 'Sidney Bracey', 'Willie Best']",,,,,"February 10, 1932",['United States'],"['International Film Studios - 1339 Gordon Street, Los Angeles, California, USA (Studio)']",['Action Pictures'],,"['B-Horror', 'Horror', 'Mystery']",['English']
178. The Mouthpiece,1932,1h 26m,Unrated,7.1,620,,Prosecutor becomes a defense attorney after an innocent man is sent to an electric chair.,https://www.imdb.com/title/tt0023240/?ref_=sr_i_178,"['Frank J. Collins', 'Joseph Jackson', 'Earl Baldwin']","['James Flood', 'Elliott Nugent']","['Warren William', 'Sidney Fox', 'Aline MacMahon', 'John Wray', 'Mae Madison', 'Ralph Ince', 'Morgan Wallace', 'Guy Kibbee', 'J. Carrol Naish', 'Walter Walker']",,,,,"May 7, 1932",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,['Drama'],['English']
179. Sinister Hands,1932,1h 5m,,5.1,226,,"During a séance at an elderly millionaire's house, the millionaire is murdered. The detectives investigating the crime discover that everyone who was at the séance had a motive for killing the man.",https://www.imdb.com/title/tt0023478/?ref_=sr_i_179,"['Norton S. Parker', 'Oliver Drake']",['Armand Schaefer'],"['Jack Mulhall', 'Phyllis Barrington', 'Crauford Kent', 'Mischa Auer', 'Louis Natheaux', 'Gertrude Messinger', 'Lloyd Ingraham', 'James P. Burtis', 'Phillips Smalley', 'Helen Foster']",,,,,"February 22, 1932",['United States'],"['Talisman Studios - 4516 Sunset Blvd., Hollywood, Los Angeles, California, USA (Studio)']",['Willis Kent Productions'],,"['Action', 'Crime', 'Mystery', 'Romance']",['English']
180. Kuhle Wampe or Who Owns the World?,1932,1h 11m,,6.6,877,,"During Great Depression, a family is evicted from their apartment and with no other option they move to a tent camp called Kuhle Wampe.",https://www.imdb.com/title/tt0023104/?ref_=sr_i_180,"['Bertolt Brecht', 'Ernst Ottwald']",['Slatan Dudow'],"['Hertha Thiele', 'Ernst Busch', 'Martha Wolter', 'Adolf Fischer', 'Lili Schoenborn-Anspach', 'Max Sablotzki', 'Alfred Schaefer', 'Gerhard Bienert', 'Martha Burchardi', 'Carl Heinz Charrell']",,,,,"April 23, 1933",['Germany'],"['Berlin, Germany']","['Prometheus-Film-Verleih und Vertriebs-GmbH', 'Praesens-Film']",,['Drama'],['German']
181. The Menace,1932,1h 4m,Approved,6.3,636,,"Ronald Quayle escapes from prison. He was sent there for murdering his father, based on the testimony of his stepmother, Caroline. An explosion disfigures him, but plastic surgery gives him an opportunity to return to England and investigate his father's murder under a new identity. As Robert Crockett he romances his stepmother, ultimately trapping her by creating the appearance of a double-cross among her accomplices, now guests at her house.",https://www.imdb.com/title/tt0020875/?ref_=sr_i_181,"['Roy Chanslor', 'Charles Logue', 'Edgar Wallace']",['Roy William Neill'],"['H.B. Warner', 'Walter Byron', 'Bette Davis', 'Natalie Moorhead', 'William B. Davidson', 'Crauford Kent', 'Halliwell Hobbes', 'Charles K. Gerrard', 'Murray Kinnell', 'Oscar Apfel']",,,,,"January 29, 1932",['United States'],,['Columbia Pictures'],,"['Crime', 'Drama', 'Mystery']",['English']
182. Servant's Entrance,1932,1h 40m,,6.2,149,,"Helga Breder is a young, spoiled girl. To her beloved Jörgen she says that she, as a modern young woman is multi-talented and can do whatever she likes. Jörgen bets that she can't work as a house-maid but, if she manages it, he will buy her a diamond ring. Helga becomes a house-maid at Vinger Mansion and falls in love with an inventor, Bertil Frigård, who lives there.",https://www.imdb.com/title/tt0023658/?ref_=sr_i_182,"['Sigrid Boo', 'Sölve Cederstrand', 'Tancred Ibsen']",['Gustaf Molander'],"['Carl Barcklind', 'Tutta Rolf', 'Bengt Djurberg', 'Emma Meissner', 'Karin Swanström', 'Sigurd Wallén', 'Tollie Zellman', 'Renée Björling', 'Anne-Marie Brunius', 'Einar Fagstad']",,,,,"December 12, 1932","['Sweden', 'Norway']",,"['Svensk Filmindustri (SF)', 'Bild och Ton', 'Oslo Talefilm A/S']",,['Comedy'],['Swedish']
183. The King Murder,1932,1h 7m,Not Rated,5.3,224,,"A beautiful blonde who makes a career of seducing, then blackmailing, wealthy married men is found murdered after demanding a $5000 payoff from her latest victim; seems she was involved in a lot more than just blackmail.",https://www.imdb.com/title/tt0023092/?ref_=sr_i_183,['Charles Reed Jones'],['Richard Thorpe'],"['Conway Tearle', 'Natalie Moorhead', 'Marceline Day', 'Dorothy Revier', 'Don Alvarado', 'Huntley Gordon', 'Maurice Black', 'Robert Frazer', 'Rose Dione', 'Jack Cheatham']",,,,,"October 10, 1932",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Chesterfield Motion Pictures Corporation (I)'],,"['Whodunnit', 'Crime', 'Mystery']",['English']
184. The Trial of Vivienne Ware,1932,56m,,6.8,142,,"Incredibly fast-moving courtroom yarn in which Bennett is defended by ex-beau Cook when she's accused of killing her faithless fiance, while the trial is broadcast live on the radio.",https://www.imdb.com/title/tt0023620/?ref_=sr_i_184,"['Barry Conners', 'Kenneth M. Ellis', 'Philip Klein']",['William K. Howard'],"['Joan Bennett', 'Donald Cook', ""Richard 'Skeets' Gallagher"", 'Zasu Pitts', 'Lilian Bond', 'Alan Dinehart', 'Herbert Mundin', 'Howard Phillips', 'William Pawley', 'Noel Madison']",,,,,"May 1, 1932",['United States'],,['Fox Film Corporation'],"Awards, 2 wins total","['Crime', 'Drama']",['English']
185. The Passionate Plumber,1932,1h 13m,Passed,5.9,586,,"To make her lover jealous, a beautiful socialite passes off a bumbling plumber as her paramour.",https://www.imdb.com/title/tt0023322/?ref_=sr_i_185,"['Laurence E. Johnson', 'Ralph Spence', 'Jacques Deval']",['Edward Sedgwick'],"['Buster Keaton', 'Jimmy Durante', 'Polly Moran', 'Irene Purcell', 'Gilbert Roland', 'Mona Maris', 'Maude Eburne', 'Henry Armetta', 'Paul Porcasi', 'Jean Del Val']",,,,,"February 6, 1932",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 4 wins total",['Comedy'],"['English', 'French', 'Spanish']"
186. Blessed Event,1932,1h 20m,Passed,6.9,805,,"Al Roberts writes a gossip column for the Daily Express. He will write about anyone and everyone as long as he gets the credit. He gets into a little difficulty with a hood named Goebel who sends Frankie to talk to Alvin. But Al has the confession of Frankie on cylinders so Frankie becomes his own bodyguard and information line. One person Al is always taking digs at is crooner Bunny Harmon, because he hates crooners. When he writes a story about Dorothy's blessed event, he comes to regret destroying her life. But more importantly to Al and Frankie, her man may end 'Spilling the Dirt' permanently.",https://www.imdb.com/title/tt0022696/?ref_=sr_i_186,"['Howard J. Green', 'Forrest Wilson', 'Manuel Seff']",['Roy Del Ruth'],"['Lee Tracy', 'Mary Brian', 'Dick Powell', 'Allen Jenkins', 'Ruth Donnelly', 'Emma Dunn', 'Edwin Maxwell', 'Ned Sparks', 'Walter Walker', 'Frank McHugh']",,,,,"September 10, 1932",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],"Awards, 2 wins total","['Workplace Drama', 'Comedy', 'Drama', 'Romance']",['English']
187. Where Now Are the Dreams of Youth?,1932,1h 25m,,6.9,710,,"When a young man inherits his father's lucrative business, he cheats the system to set up three of his college friends with jobs.",https://www.imdb.com/title/tt0023450/?ref_=sr_i_187,['Kôgo Noda'],['Yasujirô Ozu'],"['Ureo Egawa', 'Kinuyo Tanaka', 'Tatsuo Saitô', 'Harurô Takeda', 'Ryôtarô Mizushima', 'Kenji Ôyama', 'Chishû Ryû', 'Takeshi Sakamoto', 'Chôko Iida', 'Ayako Katsuragi']",,,,,"October 13, 1932",['Japan'],,['Shochiku'],,"['Comedy', 'Drama']",['None']
188. Hat Check Girl,1932,1h 4m,,6.4,86,,"Gerry Marsh is a hat-check girl in a nightclub surrounded by bootleggers, blackmailers and others before she falls in love with millionaire playboy Buster Collins. Gerry is supported by her girlfriend Jessie.",https://www.imdb.com/title/tt0022978/?ref_=sr_i_188,"['Barry Conners', 'Rian James', 'Philip Klein']",['Sidney Lanfield'],"['Sally Eilers', 'Ben Lyon', 'Ginger Rogers', 'Monroe Owsley', 'Astrid Allwyn', ""Eddie 'Rochester' Anderson"", 'Henry Armetta', 'Hooper Atchley', 'Ed Brady', 'Richard Carle']",,,,,"January 21, 1933",['United States'],,['Fox Film Corporation'],"Awards, 3 wins total",['Comedy'],['English']
189. The Lost Squadron,1932,1h 19m,Passed,6.4,839,,"In hard times just after World War I, three ex-fighter pilots manage to land jobs as Hollywood stunt fliers working for dictatorial director Von Furst.",https://www.imdb.com/title/tt0023151/?ref_=sr_i_189,"['Dick Grace', 'Wallace Smith', 'Herman J. Mankiewicz']",['George Archainbaud'],"['Richard Dix', 'Mary Astor', 'Robert Armstrong', 'Dorothy Jordan', 'Joel McCrea', 'Erich von Stroheim', 'Hugh Herbert', 'Ralph Ince', 'Marjorie Peterson', 'Ralph Lewis']","$621,000 (estimated)",,,,"March 12, 1932",['United States'],"[""Grauman's Chinese Theater - 6925 Hollywood Blvd., Hollywood, Los Angeles, California, USA""]",['RKO Radio Pictures'],"Awards, 2 wins total","['Tragedy', 'Drama', 'History', 'War']","['English', 'German']"
190. Bhakta Prahlada,1932,1h 48m,,7.9,92,,Bhakta Prahlada is the first full length Telugu talkie film based on the story of Narasimha and Prahlada in Hindu mythology.,https://www.imdb.com/title/tt0257441/?ref_=sr_i_190,['Surabhi Nataka'],['H.M. Reddy'],"['Venkata Subbaiah Munipalle', 'Surabhi Kamalabai', 'L.V. Prasad', 'B.V. Subba Rao', 'Doraiswamy Naidu', 'Master Kishore', 'Chitrapu Narasimha Rao']","₹18,000 (estimated)",,,,"February 6, 1932",['India'],,['Bharat Movietone'],,"['Drama', 'Fantasy']",['Telugu']
191. Two Seconds,1932,1h 7m,,6.9,1.3K,,"A condemned murderer, in the process of being executed, relives the events that led to his being sentenced to die in the electric chair.",https://www.imdb.com/title/tt0023629/?ref_=sr_i_191,"['Elliott Lester', 'Harvey F. Thew']",['Mervyn LeRoy'],"['Edward G. Robinson', 'Vivienne Osborne', 'Guy Kibbee', 'Preston Foster', 'J. Carrol Naish', 'Frederick Burton', 'Harry Beresford', 'Dorothea Wolbert', 'Berton Churchill', 'William Janney']","$310,000 (estimated)",,,,"May 28, 1932",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],"Awards, 2 wins total","['Psychological Thriller', 'Crime', 'Drama', 'Thriller']",['English']
192. The Dark Horse,1932,1h 15m,Passed,6.7,1.4K,,Jailbird is hired to lead a dimwitted candidate's campaign for governor.,https://www.imdb.com/title/tt0022802/?ref_=sr_i_192,"['Joseph Jackson', 'Wilson Mizner', 'Courtney Terrett']",['Alfred E. Green'],"['Warren William', 'Bette Davis', 'Guy Kibbee', 'Vivienne Osborne', 'Frank McHugh', 'Sam Hardy', 'Harry Holman', 'Charles Sellon', ""Robert Emmett O'Connor"", 'Berton Churchill']",,,,,"June 16, 1932",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],"Awards, 3 wins total","['Comedy', 'Romance']",['English']
193. The Son-Daughter,1932,1h 19m,Passed,5.6,193,,"A large group of Chinese immigrants in San Francisco is clandestinely donating whatever money they earn to smuggle arms into China for the rebels in their fight against the centuries old Manchurian imperial oppressors. The secrecy of their mission is to hide their identities from anyone supporting the imperial regime. One of the immigrants supporting the rebels is Dr. Dong Tong. His only offspring, the demure Lien Wha, who also supports the cause, is in love with poor university student, Tom Lee, the two who, after meeting formally, want to get married, which Dr. Tong supports. However, Dr. Tong learns that the rebel backers are short $100,000 for the latest shipment of arms, and are asking the four men within the group with eligible daughters to donate $25,000 apiece, that money to be raised by selling their daughters into marriage to a wealthy buyer. Dr. Tong is one of the four, Lien Wha the daughter to be sold. Simultaneously, Dr. Tong learns of Tom's true identity as the son of one of the most important leaders of the rebel movement in China. Dr. Tong's answer to the request not only threatens Tom and Lien Wha's marriage plans and happiness, but also the arms shipment and all their lives.",https://www.imdb.com/title/tt0023495/?ref_=sr_i_193,"['John F. Goodrich', 'Claudine West', 'Leon Gordon']","['Clarence Brown', 'Robert Z. Leonard']","['Helen Hayes', 'Ramon Novarro', 'Lewis Stone', 'Warner Oland', 'Ralph Morgan', 'Louise Closser Hale', 'H.B. Warner', 'Ben Bard', 'Wade Boteler', 'Frederick Burt']","$423,000 (estimated)",,,,"December 23, 1932",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total",['Drama'],['English']
194. The Crash,1932,58m,Approved,5.9,373,,Rich couple loses their fortune in stock market crash.,https://www.imdb.com/title/tt0022784/?ref_=sr_i_194,"['Earl Baldwin', 'Larry Barretto']",['William Dieterle'],"['Ruth Chatterton', 'George Brent', 'Lois Wilson', 'Barbara Leonard', 'Paul Cavanagh', 'Henry Kolker', 'Hardie Albright', 'Ivan F. Simpson', 'Herman Bing', ""A.S. 'Pop' Byron""]",,,,,"October 9, 1932",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,"['Drama', 'Romance']",['English']
195. Tess of the Storm Country,1932,1h 20m,Approved,6.7,54,,"When Captain Howland decides that his daughter Tess is getting too old to continue to go to sea with him, they move into a small cottage on the coast of Maine, but not for long: local millionaire,Frederick Garfield lays a false claim to the property and has them evicted. Later, when Tess saves a young man about her age from drowning, she is dismayed to learn that he is Garfield's son. But when her father is jailed on a false-accusation charge of murder, the younger Garfield comes to their aid and proves that he is not just a younger edition of his curmudgeon father.",https://www.imdb.com/title/tt0023562/?ref_=sr_i_195,"['Grace Miller White', 'Rupert Hughes', 'Sonya Levien']",['Alfred Santell'],"['Janet Gaynor', 'Charles Farrell', 'Dudley Digges', 'June Clyde', 'Claude Gillingwater', 'George Meeker', 'Sarah Padden', 'Edward Pawley', 'Professor Peppy', 'Wilson Benge']",,,,,"November 20, 1932",['United States'],"['California, USA']",['Fox Film Corporation'],"Awards, 1 win total","['Crime', 'Drama', 'Mystery', 'Romance']",['English']
196. As the Devil Commands,1932,1h 10m,Passed,6.2,29,,"Millionaire John Duncan is dying from an illness which cannot be cured. He plans to divide his fortune between his cousin, lawyer Robert Waldo, who has taken him in during his sickness, and Dr. David Graham. David considers Duncan his mentor, although, unknown to him, Duncan is actually his father. Waldo convinces Duncan to leave all his estate to David in a plot to get the money along with Duncan's nurse, Jane Chase, who loves David. Waldo, who has a smiling face and apparently benevolent personality, has a hateful, treacherous soul. He plans to frame David by giving him a motive for a murder that Waldo will commit. Now a hopeless invalid, John asks David to end his suffering, but David refuses to give him the necessary medication, so Waldo decides to help John die to suit his own purposes. At Christmas, Waldo invites David to a party for orphans, asking him to play Santa Claus. Instead, David sends Wilfred Morgan, an idle tramp, who becomes drunk and disappears. Left alone with Duncan, Waldo gives him an overdose of the drug David had prescribed, believing he is committing the ""perfect crime."" However, Morgan recovers sufficiently to see what is happening. When David is arrested and tried for murdering John, Waldo offers to defend him, but presents a very poor defense, hoping that the jury will convict David and sentence him to die. David instead receives a life sentence, and while Waldo is awarded John's estate due to David's disqualification, the land is unobtainable while David is still alive. Waldo secures David's release by forging a suicide note left by John, then decides to kill the young man himself. Waldo must first deal with Morgan, however, for the tramp has used his knowledge of the murder to blackmail him. Waldo runs Morgan over with his car, but the injured man reaches Jane and tells her of Waldo's schemes before he dies. Meanwhile, Waldo has enticed David into his cellar, where he intends to asphyxiate him by surrounding him with candles that will use up all of the oxygen. Jane rushes to Waldo's house and shoots him when he fails to reveal where David is. The police arrive in time to save David, and Waldo dies realizing that people cannot be manipulated like pawns in a chess game.",https://www.imdb.com/title/tt0023768/?ref_=sr_i_196,"['Jo Swerling', 'Dan Nelson']",['Roy William Neill'],"['Mae Clarke', 'Alan Dinehart', 'Neil Hamilton', 'Charles Sellon', 'Charles Coleman', 'John Sheehan', 'Shirley Hart', 'Jean Ann Magnett', 'Billy Shirley', 'Mary June Smith']",,,,,"December 24, 1932",['United States'],,['Columbia Pictures'],,"['Crime', 'Mystery', 'Romance']",['English']
197. Ladies of the Jury,1932,1h 3m,Approved,6.3,438,,"Society matron Mrs. Crane (Edna May Oliver) is selected as a juror in the trial of ex-chorus girl Yvette Gordon (Jill Esmond), who's accused of murdering her rich elderly husband. In court, Mrs. Crane is your unorthodox, disruptive juror. During the first ballot, Mrs. Crane brings in the only ""not-guilty"" vote, in spite of Evelyn Snow's (Helene Millard) damning testimony. Mrs. Crane and the other jurors are sent back to the jury room. Mrs. Crane persuades the other juror to take a closer look at the case and re-enact the night of Mr. Gordon's (Leyland Hodgson) demise.",https://www.imdb.com/title/tt0023108/?ref_=sr_i_197,"['John Frederick Ballard', 'Marion Dix', 'Salisbury Field']",['Lowell Sherman'],"['Edna May Oliver', 'Jill Esmond', 'Roscoe Ates', 'Ken Murray', 'Kitty Kelly', 'Cora Witherspoon', 'Robert McWade', 'Charles Dow Clark', 'Helene Millard', 'Kate Price']",,,,,"February 5, 1932",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],"Awards, 2 wins total","['Satire', 'Whodunnit', 'Comedy', 'Mystery']","['English', 'French']"
