Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
135. Chasing Rainbows,1930,1h 36m,Passed,5.9,288,,"The road-show troupe of a top Broadway show go cross-country while taking the audience along on the on-stage scenes as well as what happens and is happening back stage of the production. The spectacular dancing ensembles and colorful costumes and pulchritude on-stage offers a contrasting background to the drabness of the backstage, where joy, sorrow, tragedies, deception, and romance are intertwined.",https://www.imdb.com/title/tt0020336/?ref_=sr_i_135,"['Robert E. Hopkins', 'Bess Meredyth', 'Wells Root']",['Charles Reisner'],"['Bessie Love', 'Charles King', 'Jack Benny', 'George K. Arthur', 'Polly Moran', 'Gwen Lee', 'Nita Martan', 'Eddie Phillips', 'Marie Dressler', 'Youcca Troubetzkov']",,,,,"February 23, 1930",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Comedy', 'Drama', 'Musical', 'Romance']",['English']
136. On the Border,1930,46m,Passed,7.7,25,,"Farrell is taking advantage of the proximity of the rancho of Don Jose to the Mexican border by smuggling Chinese across the line into the United States. Dave, a border patrol officer posing as a tramp, is out to put an end to Farrell's activities. He is aided by police dog Rinty who gets to growl and show his teeth a lot. Pepita, the Don's daughter, gets to strum her guitar and sing a couple of songs.",https://www.imdb.com/title/tt0021208/?ref_=sr_i_136,['Lillie Hayward'],['William C. McGann'],"['Rin Tin Tin', 'Armida', 'John Litel', 'Philo McCullough', 'Bruce Covington', 'Walter Miller', 'William Irving']",,,,,"March 15, 1930",['United States'],,['Warner Bros.'],,"['Drama', 'Family', 'Western']",['English']
137. Just Like Heaven,1930,1h 10m,Passed,5.3,95,,A balloon seller with grand plans to win a scholarship clashes with a budding dancer and her circus troupe over a prime town-centre location.,https://www.imdb.com/title/tt0021017/?ref_=sr_i_137,['Adele Buffington'],['Roy William Neill'],"['Anita Louise', 'David Newell', ""Yola d'Avril"", 'Gaston Glass', 'Mathilde Comont', 'Thomas Jefferson', 'Torben Meyer', 'Albert Roccardi', 'Emile Chautard', 'Louis Mercier']",,,,,"October 22, 1930",['United States'],,['Tiffany Productions'],,"['Drama', 'Romance']","['English', 'French']"
138. Der weiße Teufel,1930,1h 50m,,7.4,112,,"His son and mother in peril at the hands of his enemies, a banished Caucasian warrior is forced to make an alliance with the Russians.",https://www.imdb.com/title/tt0021539/?ref_=sr_i_138,"['Michel Linsky', 'Lev Tolstoy', 'Alexandre Volkoff']",['Alexandre Volkoff'],"['Ivan Mozzhukhin', 'Lil Dagover', 'Betty Amann', 'Fritz Alberti', 'Acho Chakatouny', 'George Seroff', 'Alexander Murski', 'Kenneth Rive', 'Georg Berg', 'Rudolf Biebrach']",,,,,"February 10, 1930",['Germany'],"['Grenoble, Isère, France']",['Universum Film (UFA)'],,['Drama'],['German']
139. A Lady to Love,1930,1h 32m,Passed,6.2,299,,"Middle-aged Napa Valley grape-grower Tony posts a marriage proposal to San Francisco waitress Lena, enclosing a photo of handsome Buck. When she gets there, she falls in love with Buck.",https://www.imdb.com/title/tt0021044/?ref_=sr_i_139,['Sidney Howard'],['Victor Sjöström'],"['Vilma Bánky', 'Edward G. Robinson', 'Robert Ames', 'Richard Carle', 'Lloyd Ingraham', 'Anderson Lawler', 'Gum Chin', 'Henry Armetta', 'George Davis', 'Ann Dvorak']",,,,,"February 28, 1930",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 1 win total","['Drama', 'Romance']","['English', 'Italian']"
"140. No, No, Nanette",1930,1h 38m,,6.3,44,,A bible publisher is falling in love with a chorus girl and finds himself backing a Broadway show.,https://www.imdb.com/title/tt0021185/?ref_=sr_i_140,"['Otto A. Harbach', 'Frank Mandel', 'Howard Emmett Rogers']",['Clarence G. Badger'],"['Bernice Claire', 'Alexander Gray', 'Lucien Littlefield', 'Louise Fazenda', 'Lilyan Tashman', 'Bert Roach', 'Zasu Pitts', 'Mildred Harris', 'Henry Stockbridge', 'Jocelyn Lee']",,,,,"February 16, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],"Awards, 2 wins total","['Comedy', 'Musical']",['English']
141. The Sea Bat,1930,58m,Passed,5.3,306,,"The West Indies island of Portuga exists mainly for sponge diving. But the best area of collection is frequented by a very large manta ray. Nina loses her brother to the creature and is comforted by a newly arrived minister, who seems very interested in an old poster offering a reward for a convict recently escaped from nearby Devil's Island. More deaths attributed to the sea bat follow before Nina resolves her feelings for her comforter.",https://www.imdb.com/title/tt0021345/?ref_=sr_i_141,"['Dorothy Yost', 'Bess Meredyth', 'John Howard Lawson']","['Lionel Barrymore', 'Wesley Ruggles']","['Raquel Torres', 'Charles Bickford', 'Nils Asther', 'George F. Marion', 'John Miljan', 'Boris Karloff', 'Gibson Gowland', 'Edmund Breese', 'Mathilde Comont', 'Mack Swain']",,,,,"July 5, 1930",['United States'],"['Mazatlán, Sinaloa, Mexico']",['Metro-Goldwyn-Mayer (MGM)'],,"['Action', 'Romance', 'Thriller']",['English']
142. For the Defense,1930,1h 5m,Passed,6.4,702,,"William Powell plays William Foster, a slick attorney who stays within the law, but specializes in representing crooks and shady characters. He's adept at keeping them out of jail, winning acquittals, and having decisions reversed, thus springing criminals out of prison. He is romantically involved with dancer Irene Manners (Kay Francis), who is two-timing him, although she wants to marry him. She kills a man driving while out with her other man, Jack Defoe (Scott Kolk), who takes the blame. Unfortunately, a ring Foster had just given Irene is found at the crime scene. Foster ends up defending Jack, but when the ring is found, he thinks he is protecting Irene, so pleads guilty to jury tampering, which he had done for the first time to save Irene. After his plea, the the prosecuting DA confides that Jack would have gotten off...",https://www.imdb.com/title/tt0020896/?ref_=sr_i_142,"['Oliver H.P. Garrett', 'Charles Furthman']",['John Cromwell'],"['William Powell', 'Kay Francis', 'Scott Kolk', 'William B. Davidson', 'Thomas E. Jackson', 'Harry Walker', 'James Finlayson', 'Charles West', 'Bertram Marburgh', 'Ernie Adams']",,,,,"October 25, 1930",['United States'],"[""Franklin Street, Manhattan, New York City, New York, USA (the 'Bridge of Sighs' between the jail and courthouse)""]",['Paramount Pictures'],"Awards, 1 win total","['Crime', 'Drama', 'Romance']",['English']
143. Viennese Nights,1930,1h 32m,,7.1,105,,"In 1890, Gus Sascher joins the Austrian Army and romances the impoverished girl Elsa Hofner. Elsa instead marries the wealthier officer Franz von Renner, in an attempt at social climbing. Both Gus and Elsa later have unhappy marriages. They attempt an affair, but Vivienne terminates it quickly. In 1930, Barbara (Elsa's granddaughter) falls in love with Gus' grandson. The elderly Elsa helps them get married, shortly before her own death.",https://www.imdb.com/title/tt0021522/?ref_=sr_i_143,"['Oscar Hammerstein II', 'Sigmund Romberg']",['Alan Crosland'],"['Vivienne Segal', 'Alexander Gray', 'Jean Hersholt', 'Walter Pidgeon', 'Louise Fazenda', 'Bert Roach', 'Alice Day', 'Philipp Lothar Mayring', 'June Purcell', 'Milt Douglas']",,,,,"May 2, 1931",['United States'],"['Universal Studios, Hollywood, Los Angeles, California, USA (Stage 28)']",['Warner Bros.'],,"['Musical', 'Romance']",['English']
144. Young Man of Manhattan,1930,1h 19m,Passed,6.0,237,,"Toby McLean, a reckless sports writer on a New York City newspaper, covers the Gene Tunney-Jack Dempsey heavyweight-championship fight in Philadelphia. There he meets Ann Vaughn, a feature writer for another newspaper, and they get married after a whirlwind romance. The romance begins to wane nearly as fast as it blossomed but, directly and indirectly, is salvaged by Toby's writer pal, ""Shorty"" Ross, and a ditsy socialite, ""Puff"" Randolph. Artchive footage provides shots of the Tunney-Dempsey fight, and other sports events of the era.",https://www.imdb.com/title/tt0021568/?ref_=sr_i_144,"['Katharine Brush', 'Robert Presnell Sr.', 'Daniel Reed']",['Monta Bell'],"['Claudette Colbert', 'Norman Foster', 'Ginger Rogers', 'Charles Ruggles', 'Leslie Austin', 'Lorraine Aalbu', 'Aileene Aalbu', 'Fern Aalbu', 'Harriet Aalbu', 'H. Dudley Hawley']",,,,,"May 17, 1930",['United States'],"['Paramount Studios, Astoria, Queens, New York City, New York, USA (Studio)']",['Paramount Pictures'],,"['Comedy', 'Musical', 'Romance', 'Sport']",['English']
145. The Devil's Holiday,1930,1h 20m,Passed,5.9,274,,"A savvy city girl is hired to sugar an earnest farm boy into a business deal, but loses her heart.",https://www.imdb.com/title/tt0020823/?ref_=sr_i_145,['Edmund Goulding'],['Edmund Goulding'],"['Nancy Carroll', 'Phillips Holmes', 'James Kirkwood', 'Hobart Bosworth', 'Paul Lukas', 'Ned Sparks', 'Morgan Farley', 'Jed Prouty', 'Guy Oliver', 'Zasu Pitts']",,,,,"May 9, 1930",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Nominated for 1 Oscar, 3 wins & 1 nomination total","['Drama', 'Romance']",['English']
146. The Naughty Flirt,1930,56m,Not Rated,5.7,465,,Rich party girl sets her eyes on a young attorney.,https://www.imdb.com/title/tt0022191/?ref_=sr_i_146,"['Richard Weil', 'Earl Baldwin', 'Frederick A. Bowen']",['Edward F. Cline'],"['Alice White', 'Paul Page', 'Myrna Loy', 'Robert Agnew', 'Douglas Gilmore', 'George Irving', 'Sayre Dearing', 'Geraldine Dvorak', 'Jay Eaton', 'Adolph Faylauer']",,,,,"January 11, 1931",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,"['Comedy', 'Drama', 'Romance']",['English']
147. Slightly Scarlet,1930,1h 10m,,5.2,60,,"A jewel thief's accomplice falls for a mysterious gentleman crook. Together, they decide to reform but trouble finds them when the girl's boss is killed during a struggle.",https://www.imdb.com/title/tt0021393/?ref_=sr_i_147,"['Howard Estabrook', 'Gerald Geraghty', 'Percy Heath']","['Louis J. Gasnier', 'Edwin H. Knopf']","['Evelyn Brent', 'Clive Brook', 'Helen Ware', 'Eugene Pallette', 'Virginia Bruce', 'Henry Wadsworth', 'Paul Lukas', 'Claud Allister', 'André Cheron', 'Morgan Farley']",,,,,"February 22, 1930",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total","['Comedy', 'Crime', 'Drama']",['English']
148. The Song of the Flame,1930,1h 36m,,5.6,66,,"This was a screen version of the 1925 operetta by Oscar Hammerstein II, Otto Harbach, Herbert Stohart, and George Gershwin. The story of the movie is about a peasant who is known as ""The Flame"" who leads a revolution in Russia. This peasant who is in love with a Russian prince saves his life by agreeing to sacrifice her virginity to an evil fellow-conspirator. This was an all Technicolor musical which was had a sequence in Vitascope (a Warner Brother's wide screen process).",https://www.imdb.com/title/tt0021404/?ref_=sr_i_148,"['Oscar Hammerstein II', 'Otto A. Harbach', 'Gordon Rigby']",['Alan Crosland'],"['Alexander Gray', 'Bernice Claire', 'Noah Beery', 'Alice Gentle', 'Bert Roach', 'Inez Courtney', 'Shep Camp', 'Ivan Linow', 'Gregory Gaye', 'Janina Smolinska']",,,,,"May 25, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],"Nominated for 1 Oscar, 1 nomination total","['Musical', 'Romance']",['English']
149. The Truth About Youth,1930,1h 9m,Passed,5.7,440,,"Richard Carewe has raised his deceased friend's son from childhood with the help of his housekeeper and her beautiful daughter Phyllis. He arranges a marriage between the lad and Phyllis, but the rascal impulsively marries a notorious nightclub singer known as ""The Firefly."" The femme fatale dumps the boy when she discovers that he has no money, but by then Phyllis realizes that she is in love with Richard, not his foolish ward.",https://www.imdb.com/title/tt0021493/?ref_=sr_i_149,"['H.V. Esmond', 'B. Harrison Orkow']",['William A. Seiter'],"['Loretta Young', 'Conway Tearle', 'David Manners', 'Myrna Loy', 'J. Farrell MacDonald', 'Myrtle Stedman', 'Harry Stubbs', 'William Bailey', 'Joseph E. Bernard', 'James Conaty']","$153,000 (estimated)",,,,"November 3, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,"['Drama', 'Romance']",['English']
150. Derelict,1930,1h 15m,Approved,6.4,68,,Adventure follows a ship on its watery course between Latin America and the United States.,https://www.imdb.com/title/tt0020819/?ref_=sr_i_150,"['Grover Jones', 'Max Marcin', 'William Slavens McNutt']","['Rowland V. Lee', 'Louis J. Gasnier']","['George Bancroft', 'Jessie Royce Landis', ""William 'Stage' Boyd"", 'Donald Stuart', 'Wade Boteler', 'Paul Porcasi', 'Brooks Benedict', 'Lynton Brent', 'Frederick Burt', 'Edgar Dearing']",,,,,"November 23, 1930",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,['Adventure'],['English']
151. Laughter,1930,1h 25m,,6.2,438,,"A former chorus girl weds a millionaire after the composer she loves leaves. Meanwhile, she strings along an artist in love with her. When the composer returns, she struggles with her needs for security vs love. High jinks and drama ensue.",https://www.imdb.com/title/tt0021053/?ref_=sr_i_151,"['Douglas Z. Doty', 'Herman J. Mankiewicz', 'Donald Ogden Stewart']","[""Harry d'Abbadie d'Arrast""]","['Nancy Carroll', 'Fredric March', 'Frank Morgan', 'Glenn Anders', 'Diane Ellis', 'Ollie Burgoyne', 'Leonard Carey', 'Eric Blore', 'Charles Halton', 'Duncan Penwarden']",,,,,"September 25, 1930",['United States'],"['Paramount Studios, Astoria, Queens, New York City, New York, USA (Studio)']",['Paramount Pictures'],"Nominated for 1 Oscar, 3 wins & 1 nomination total","['Comedy', 'Romance']",['English']
152. Follow the Leader,1930,1h 16m,Passed,4.7,141,,"Ed Wynn, a waiter, tries to get hit employers daughter a start on the stage; Ginger Rogers replaces Ethel Merman when Merman is kidnapped.",https://www.imdb.com/title/tt0020895/?ref_=sr_i_152,"['Billy K. Wells', 'George White', 'Lew Brown']",['Norman Taurog'],"['Ed Wynn', 'Ginger Rogers', 'Stanley Smith', 'Lou Holtz', 'Lida Kane', 'Ethel Merman', 'Bobby Watson', 'Donald Kirke', 'William Halligan', 'Holly Hall']",,,,,"October 22, 1931",['United States'],"['Paramount Studios, Astoria, Queens, New York City, New York, USA (Studio)']",['Paramount Pictures'],,"['Comedy', 'Musical', 'Romance']",['English']
153. Vigathakumaran,1930,,,8.2,102,,"Chandrakumar, son of a rich man in Travancore is kidnapped by the villain Bhoothanathan to Ceylon. The efforts of his parents to find him do not succeed and Chandrakumar is brought up as a laborer in an estate. The estate owner, who is British, takes a liking to him and in time, Chandrakumar rises to the post of Superintendent. At this time Jayachandran, a distant relative of Chandrakumar happens to come to Ceylon. Incidentally, he is robbed of all his belongings by Bhoothanathan. Stranded, he gets acquainted with Chandrakumar and they become close friends. They come to Travancore where Chandrakumar's sister falls in love with Jayachandran. Meanwhile Bhoothanathan attempts to kidnap her and the duo's timely intervention saves her. A scar on the back reveals Chandrakumar's identity which eventually leads to the happy reunion of the family.",https://www.imdb.com/title/tt0215336/?ref_=sr_i_153,['J.C. Daniel'],['J.C. Daniel'],"['J.C. Daniel', 'Rosy P.K.', 'Johnson', 'Raj Sunder']",,,,,"October 23, 1930",['India'],,['Travancore National Pictures'],,['Drama'],"['None', 'Malayalam']"
154. War Nurse,1930,1h 21m,Passed,6.2,439,,Women from various backgrounds volunteer as nurses in France at the outbreak of World War I.,https://www.imdb.com/title/tt0021531/?ref_=sr_i_154,"['Becky Gardiner', 'Joseph Farnham']",['Edgar Selwyn'],"['Robert Montgomery', 'Anita Page', 'June Walker', 'Robert Ames', 'Zasu Pitts', 'Marie Prevost', 'Helen Jerome Eddy', 'Hedda Hopper', 'Edward J. Nugent', 'Martha Sleeper']",,,,,"November 22, 1930",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],,"['Period Drama', 'Psychological Drama', 'Tragic Romance', 'Drama', 'Romance', 'War']","['English', 'French']"
155. School for Scandal,1930,1h 16m,,4.7,32,,"At the start of the play, Charles (Henry Hewitt), Joseph (Ian Fleming), and Sir Benjamin (John Charlton) are in love with Maria (Dodo Watts), and Lady Sneerwell (Anne Grey) is in love with Charles. Charles has a horrible reputation for being a gambler and a ladies' man. Sir Peter (Basil Gill) hates Charles and loves his brother Joseph. Rawley (Wallace Bosco) loves Charles and hates his brother Joseph. Sir Oliver (Edgar K. Bruce) is coming to town secretly with the help of Rawley in order to see which of his nephews is worthy of his money. Sir Peter and Lady Teazle (Madeleine Carroll) are having a hard time with their marriage because she is very young and he is older. Lady Sneerwell is plotting with Snake and Joseph to make Sir Peter think that Lady Teazle is having an affair with Charles, so that Maria will not love Charles so Lady Sneerwell can marry Charles and Joseph can marry Maria. The play really starts to go crazy when Sir Oliver arrives. He wants to test his nephews and see what kind of people they are so he has sent a letter from an imaginary distant relative, Mr. Stanley, asking for money. When Sir Oliver arrives he pretends to be a money lender, Mr. Premium. He goes to Charles and offers to buy all the portraits of his ancestors. Charles will sell all the portraits except the one of Sir Oliver. This pleases Sir Oliver and he then sets out to test Joseph. He goes to Joseph and pretends to be Mr. Stanley, asking for money. Joseph says no and shoos him away because he is preoccupied. He tries to woo Maria, Lady Teazle hides behind a screen while Joseph tells Sir Peter that Charles is not having an affair with his wife. Charles comes and Sir Peter hides in a box so that he can hear that Charles is not guilty. Joseph also tells Sir Peter that he has a French lady behind the screen. Charles comes in and says he is not having an affair, but indicates that Joseph is. Charles finds out that Sir Peter is hiding in the box and calls him out. Then Joseph has to go out to deal with another guest. Sir Peter and Charles decide to look at the French girl that Joseph has in his house. They pull down the screen and Joseph comes back just in time to see that Lady Teazle has been revealed to Sir Peter. They all stand in silence until Lady Teazle tells Sir Peter how touched she is by all the things he said while she was hiding. They vow to improve the marriage. The gossips of the town try to decide if it was Joseph or Charles who was having the affair with Lady Teazle. They all come together at Joseph's house and Sir Oliver reveals himself. He tells how he prefers Charles to Joseph and then Lady Sneerwell tries to say that Charles has gotten her pregnant. Fortunately, Snake reveals the truth about all the schemes and clears Charles' name. Charles and Maria are to be married and all is well. #Chetu#",https://www.imdb.com/title/tt0021338/?ref_=sr_i_155,"['Jean Jay', 'Richard B. Sheridan']",['Maurice Elvey'],"['Basil Gill', 'Madeleine Carroll', 'Ian Fleming', 'Henry Hewitt', 'Edgar K. Bruce', 'Hayden Coffin', 'Hector Abbas', 'Dodo Watts', 'Anne Grey', 'John Charlton']",,,,,"July 10, 1931",['United Kingdom'],"['British and Dominions Studios, Elstree, Hertfordshire, England, UK']","['Albion Films (II)', 'Albion Film Corp. (I)']",,['Comedy'],['English']
156. That Night's Wife,1930,1h 5m,TV-MA,6.9,1K,,"A desperate man with a sick daughter decides to commit a robbery in order to help her. He begins to feel remorse though, which makes him question his decision.",https://www.imdb.com/title/tt0021406/?ref_=sr_i_156,"['Kôgo Noda', 'Oscar Schisgall', 'Oscar Shisgall']",['Yasujirô Ozu'],"['Mitsuko Ichimura', 'Tokihiko Okada', 'Chishû Ryû', 'Tatsuo Saitô', 'Emiko Yagumo', 'Tôgô Yamamoto']",,,,,"March 17, 1994",['Japan'],,['Shochiku'],,"['Crime', 'Drama']",['None']
157. Die letzte Kompagnie,1930,1h 19m,,6.4,34,,"A band of Prussian soldiers fighting Napoleon garrison themselves in a country windmill, the miller's daughter insists on staying with them.",https://www.imdb.com/title/tt0021064/?ref_=sr_i_157,"['Heinz Goldberg', 'Henry Koster', 'Hans Rehfisch']",['Curtis Bernhardt'],"['Conrad Veidt', 'Karin Evans', 'Erwin Kalser', 'Else Heller', 'Maria Pederson', 'Heinrich Gretler', 'Paul Henckels', 'Ferdinand Asper', 'Martin Herzberg', 'Werner Schott']",,,,,"April 10, 1930",['Germany'],"['Döberitz/Havelland, Brandenburg, Germany']",['Universum Film (UFA)'],,['Drama'],['German']
158. Common Clay,1930,1h 29m,,6.2,76,,"Young Ellen Neal gets work as a servant with the wealthy Fullerton family and falls in love with their handsome young son. But he leaves her with child, and when she attempts to gain recognition for her child, the Fullerton family treats her as a blackmailer. But a surprise awaits them all.",https://www.imdb.com/title/tt0020781/?ref_=sr_i_158,"['Jules Furthman', 'Cleves Kinkead']",['Victor Fleming'],"['Constance Bennett', 'Lew Ayres', 'Tully Marshall', 'Matty Kemp', 'Purnell Pratt', 'Beryl Mercer', 'Charles McNaughton', 'Hale Hamilton', 'Genevieve Blinn', 'Ada Ince']",,,,,"August 1, 1930",['United States'],,['Fox Film Corporation'],,"['Drama', 'Romance']",['English']
"159. Du Barry, Woman of Passion",1930,1h 30m,Passed,5.6,119,,"A French milliner becomes a casino hostess and courtesan, eventually rising to the position of mistress of King Louis XV.",https://www.imdb.com/title/tt0020844/?ref_=sr_i_159,"['David Belasco', 'Sam Taylor']",['Sam Taylor'],"['Norma Talmadge', 'William Farnum', 'Conrad Nagel', 'Hobart Bosworth', 'Ullrich Haupt', 'Alison Skipworth', 'E. Alyn Warren', 'Edgar Norton', 'Edwin Maxwell', 'Henry Kolker']",,,,,"October 11, 1930",['United States'],,['Feature Productions'],"Awards, 1 win total","['Drama', 'Romance']",['English']
160. Hjärtats röst,1930,1h 20m,,4.4,16,,"Birgit Storm meets variety artist Jim Gray at a bar. They dance with each other, marry and have children. The Jim leaves to go to war.",https://www.imdb.com/title/tt0020978/?ref_=sr_i_160,"['Timothy Shea', 'Per Stille']",['Rune Carlsten'],"['Margit Manstad', 'Ragnar Billberg', 'Richard Lund', 'Ivan Hedqvist', 'Mathias Taube', 'Jessie Wessel', 'Leopold Rosensohn', 'Stellan Windrow', 'Helga Fredriksson', 'Inger de Friis']",,,,,"November 26, 1930",['United States'],,['Les Studios Paramount'],,['Drama'],['Swedish']
161. Captain of the Guard,1930,1h 23m,Passed,6.7,46,,A captain of the king's guards secretly works for the rebels.,https://www.imdb.com/title/tt0020741/?ref_=sr_i_161,"['Houston Branch', 'George Manker Watters', 'Arthur Ripley']","['John S. Robertson', 'Pál Fejös']","['Laura La Plante', 'John Boles', 'Sam De Grasse', 'James A. Marcus', 'Lionel Belmore', 'Stuart Holmes', 'Evelyn Hall', 'Claude Fleming', 'Murdock MacQuarrie', 'Richard Cramer']",,,,,"March 29, 1930",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],"Awards, 1 win total","['Drama', 'Musical', 'Romance', 'War']",['English']
162. The Utah Kid,1930,57m,Passed,5.5,71,,"Cal Reynolds, known as The Utah Kid eludes a sheriff's posse and takes refuge in Robber's Roost, a hideout for outlaws running from the law complete with its own dirt-floor saloon. Jennie Lee, a school teacher from a nearby town is out sight-seeing and is picked up by a couple of the boys and brought into the saloon. Since they aren't gentleman and don't believe in ""finders-keepers"", a brawl breaks out over who gets the girl until Cal steps forward and claims she is his fiancée who had followed him there and hands off, thank you. Some of the boys, including Baxter aren't buying and, just to prove Cal's claim is true, trot out Parson Joe to tie the knot. Jennie also forgets to mention she is engaged to town Sheriff Bentley. Cal, realizing that he is now really married, decides to reform but he isn't far along in his program before Sheriff Bentley and a posse of deputies show up looking for Jennie, and the outlaws think Cal has gone too far too fast reference his reformation and blame him. To prove otherwise Cal joins the gang in a battle against the law and wounds the sheriff, but later saves his life. Gang leader Butch is killed in a duel with Cal, and Jennie decides that Cal is the man for her.",https://www.imdb.com/title/tt0021509/?ref_=sr_i_162,['Frank Howard Clark'],['Richard Thorpe'],"['Rex Lease', 'Dorothy Sebastian', 'Tom Santschi', 'Mary Carr', 'Walter Miller', 'Lafe McKee', 'Boris Karloff', 'Bud Osborne', 'Chuck Baldra', 'Buck Bucko']",,,,,"November 7, 1930",['United States'],"['Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Tiffany Productions'],,"['Action', 'Romance', 'Western']",['English']
163. Sunny,1930,1h 18m,Passed,5.3,198,,"To be near the fella she loves, an English bareback rider dons dungarees and cap to pass as a boy, stows away to America, gets caught, marries someone else...and finally ends up in the warm embrace of her beloved. Such fluffy foolishness is the plot of ""Sunny,"" the Broadway smash brought to screen life by the irresistible Marilyn Miller, recreating her stage success in the title role. The sparkling Jerome Kern/Oscar Hammerstein lotto hardback score includes ""Who?"" and the title tune. And the lovely Miller socks'em over with her winning voice, exhilarating dancing skills, and infectious good cheer. If this is your first encounter with Marilyn Miller, prepare to be a fan.",https://www.imdb.com/title/tt0021435/?ref_=sr_i_163,"['Otto A. Harbach', 'Oscar Hammerstein II', 'Humphrey Pearson']",['William A. Seiter'],"['Marilyn Miller', 'Lawrence Gray', 'Joe Donahue', 'O.P. Heggie', 'Inez Courtney', 'Barbara Bedford', 'Judith Vosselli', 'Clyde Cook', 'Mackenzie Ward', 'Harry Allen']",,,,,"November 9, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],"Awards, 2 wins total","['Musical', 'Romance']",['English']
164. Loose Ankles,1930,1h 9m,Passed,6.0,554,,"In this light romantic comedy, 17-year old Loretta Young is cast as wealthy socialite Ann Harper, who has inherited a fortune provided that the family is involved in no scandals appearing in print, and her two aunts and uncle consent to the marriage. Put off by all this, she is determined to cause a scandal so that none of the family will receive any of the inheritance. An arrow-straight Fairbanks is volunteered to be the one to ""compromise"" her, but the two end up falling for each other. Upon being discovered in Loretta's boudoir, Fairbanks makes a hasty exit out of the nearest window. The romance seems destined to fail, but Fairbanks (and his two friends) have other ideas, which are accidentally ""aided"" by the two prudish aunts.",https://www.imdb.com/title/tt0021087/?ref_=sr_i_164,"['Sam Janney', 'Gene Towne']",['Ted Wilde'],"['Loretta Young', 'Douglas Fairbanks Jr.', 'Louise Fazenda', 'Otis Harlan', 'Daphne Pollard', 'Edward J. Nugent', 'Inez Courtney', 'Ethel Wales', 'Norman Selby', 'Raymond Keane']",,,,,"February 2, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,"['Comedy', 'Romance']",['English']
165. Sweet Kitty Bellairs,1930,1h 3m,Passed,5.2,161,,"Kitty Bellairs, a flirtatious young woman of 18th Century England, cuts a swath of broken hearts and romantic conquests as she visits a resort with her sister.",https://www.imdb.com/title/tt0021439/?ref_=sr_i_165,"['David Belasco', 'Egerton Castle', 'Agnes Castle']",['Alfred E. Green'],"['Claudia Dell', 'Ernest Torrence', 'Walter Pidgeon', 'Perry Askam', 'June Collyer', 'Lionel Belmore', 'Arthur Edmund Carewe', 'Douglas Gerrard', 'Flora Finch', 'Christiane Yves']",,,,,"September 5, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],"Awards, 2 wins total","['Musical', 'Romance']",['English']
166. Not So Dumb,1930,1h 16m,Passed,5.8,1.2K,,"Not-so-smart chatterbox Dulcy Parker does and says all the wrong things, but they right themselves to prove she's not so dumb after all.",https://www.imdb.com/title/tt0021189/?ref_=sr_i_166,"['George S. Kaufman', 'Marc Connelly', 'Edwin Justus Mayer']",['King Vidor'],"['Marion Davies', 'Elliott Nugent', 'Raymond Hackett', 'Franklin Pangborn', 'Julia Faye', 'William Holden', 'Donald Ogden Stewart', 'Sally Starr', 'George Davis', 'George Irving']",,,,,"February 2, 1930",['United States'],"['Pasadena, California, USA (opening driving scenes)']","['Metro-Goldwyn-Mayer (MGM)', 'Cosmopolitan Productions']","Awards, 3 wins total","['Screwball Comedy', 'Comedy', 'Romance']",['English']
